"Gene" "lb" "log.FC.mle" "ub" "ce" "Z" "cZ" "pvalue" "p.adjust"
"MBP" 6.49168892724617 7.08521477202297 7.53035915560555 6.49168892724617 7.13989829567969 6.27192699215854 9.3400000000279e-13 3.56606796477161e-10
"B2M" 3.9692040869448 8.34645719217362 8.75450621045767 3.9692040869448 7.13989829567832 6.27192699215854 9.34000000012114e-13 3.56606796477161e-10
"CA2" 6.34330746605196 6.86264258023166 7.30778696381424 6.34330746605196 7.13989829567714 6.27192699215854 9.34000000020135e-13 3.56606796477161e-10
"GABRB1" 2.41119874440572 3.19020141567526 4.37725310522885 2.41119874440572 7.13989829567693 6.27192699215854 9.34000000021595e-13 3.56606796477161e-10
"RORA" 3.11601068507816 4.00629945224333 4.93368358470709 3.11601068507816 7.1398982956704 6.27192699215854 9.34000000065916e-13 3.56606796477161e-10
"ADRA1A" 6.26911673545487 6.8255472149331 7.15940550262006 6.26911673545487 7.13989829563555 6.27192699215854 9.34000000302747e-13 3.56606796477161e-10
"GJA1" 6.38040283135052 7.04811940672441 7.45616842500846 6.38040283135052 7.13989829553697 6.27192699215854 9.3400000097254e-13 3.56606796477161e-10
"RP11-138A9.2" 3.48696433806366 8.16098036568088 8.45774328806928 3.48696433806366 7.13989829552426 6.27192699215854 9.34000001058948e-13 3.56606796477161e-10
"FHIT" 2.04024509142022 2.70796166679411 3.52405970336219 2.04024509142022 7.13989829551512 6.27192699215854 9.34000001121024e-13 3.56606796477161e-10
"HTRA1" 6.97392867612732 7.53035915560555 7.82712207799395 6.97392867612732 7.13989829524832 6.27192699215854 9.34000002933897e-13 3.56606796477161e-10
"PTGDS" 6.12073527426068 6.64007038844036 6.97392867612732 6.12073527426068 7.13989829524183 6.27192699215854 9.34000002977983e-13 3.56606796477161e-10
"PON2" 3.07891531977961 4.08049018284045 6.45459356194761 3.07891531977961 7.13989829517059 6.27192699215854 9.34000003462025e-13 3.56606796477161e-10
"SYT17" 6.2320213701563 6.93683331082875 7.30778696381424 6.2320213701563 7.13989829516222 6.27192699215854 9.34000003518947e-13 3.56606796477161e-10
"ERBB4" 2.04024509142022 3.82082262575059 4.85949285411 2.04024509142022 7.13989829464944 6.27192699215854 9.34000007003131e-13 3.56606796477161e-10
"ETNPPL" 6.19492600485777 6.78845184963457 7.27069159851571 6.19492600485777 7.13989829407397 6.27192699215854 9.3400001091333e-13 3.56606796477161e-10
"GPR37L1" 5.93525844776794 6.38040283135052 6.71426111903745 5.93525844776794 7.13989829174337 6.27192699215854 9.34000026749287e-13 3.56606796477161e-10
"SAT1" 2.15153118731587 2.96762922388396 3.85791799104915 2.15153118731587 7.13989828881024 6.27192699215854 9.34000046679244e-13 3.56606796477161e-10
"FOXO1" 3.375678242168 4.93368358470709 7.01102404142584 3.375678242168 7.13989828739237 6.27192699215854 9.34000056313404e-13 3.56606796477161e-10
"MT3" 5.86106771717081 6.30621210075343 6.60297502314183 5.86106771717081 7.13989828355276 6.27192699215854 9.34000082402716e-13 3.56606796477161e-10
"PDK4" 6.00944917836503 6.60297502314183 7.08521477202297 6.00944917836503 7.13989828320372 6.27192699215854 9.34000084774387e-13 3.56606796477161e-10
"SLC6A1" 2.78215239739121 3.89501335634771 5.71268625597663 2.78215239739121 7.13989828170577 6.27192699215854 9.34000094952619e-13 3.56606796477161e-10
"MAP3K5" 3.26439214627235 7.7158359820983 8.01259890448669 3.26439214627235 7.13989827936653 6.27192699215854 9.34000110847261e-13 3.56606796477161e-10
"SIRPA" 5.93525844776794 6.41749819664908 6.78845184963457 5.93525844776794 7.1398982661447 6.27192699215854 9.34000200686874e-13 3.56606796477161e-10
"FOS" 2.07734045671877 2.85634312798831 3.74663189515349 2.07734045671877 7.13989824798166 6.27192699215854 9.34000324100875e-13 3.56606796477161e-10
"FMN1" 6.15783063955921 7.04811940672441 7.4190730597099 6.15783063955921 7.13989823979521 6.27192699215854 9.34000379726127e-13 3.56606796477161e-10
"LINC00499" 6.12073527426068 6.71426111903745 7.23359623321715 6.12073527426068 7.13989822544164 6.27192699215854 9.34000477255661e-13 3.56606796477161e-10
"QKI" 1.59510070783763 2.22572191791297 2.85634312798831 1.59510070783763 7.13989820662362 6.27192699215854 9.34000605120189e-13 3.56606796477161e-10
"CIT" 3.15310605037671 7.38197769441133 7.67874061679973 3.15310605037671 7.1398981739226 6.27192699215854 9.34000827316869e-13 3.56606796477161e-10
"DDX3Y" 5.86106771717081 6.45459356194761 6.86264258023166 5.86106771717081 7.13989815398781 6.27192699215854 9.34000962769642e-13 3.56606796477161e-10
"AC016831.7" 6.00944917836503 6.93683331082875 7.27069159851571 6.00944917836503 7.13989809533194 6.27192699215854 9.34001361324401e-13 3.56606796477161e-10
"BCAS1" 6.12073527426068 6.8255472149331 7.30778696381424 6.12073527426068 7.13989796311738 6.27192699215854 9.3400225969604e-13 3.56606796477161e-10
"KLF9" 5.86106771717081 6.56587965784326 7.01102404142584 5.86106771717081 7.13989751373124 6.27192699215854 9.3400531319203e-13 3.56606796477161e-10
"CSRP1" 5.86106771717081 6.41749819664908 6.78845184963457 5.86106771717081 7.13989732684844 6.27192699215854 9.34006583029055e-13 3.56606796477161e-10
"DCN" 5.67559089067807 6.2320213701563 6.64007038844036 5.67559089067807 7.13989695174688 6.27192699215854 9.34009131785853e-13 3.56606796477161e-10
"OPALIN" 5.67559089067807 6.19492600485777 6.67716575373892 5.67559089067807 7.13989689831393 6.27192699215854 9.34009494855005e-13 3.56606796477161e-10
"GLUL" 2.55958020559991 3.52405970336219 4.78530212351287 2.55958020559991 7.13989682097339 6.27192699215854 9.34010020373009e-13 3.56606796477161e-10
"OSBPL1A" 2.18862655261442 3.04181995448106 4.15468091343755 2.18862655261442 7.13989678161304 6.27192699215854 9.34010287821146e-13 3.56606796477161e-10
"PARD3" 2.00314972612167 2.81924776268976 3.78372726045206 2.00314972612167 7.13989627742084 6.27192699215854 9.34013713743747e-13 3.56606796477161e-10
"ZBTB20" 2.44829410970427 3.30148751157091 4.22887164403464 2.44829410970427 7.13989537283051 6.27192699215854 9.3401986035215e-13 3.56606796477161e-10
"GABRA1" 3.07891531977961 4.37725310522885 7.19650086791859 3.07891531977961 7.1398951284145 6.27192699215854 9.34021521143361e-13 3.56606796477161e-10
"COBL" 2.55958020559991 7.53035915560555 7.75293134739686 2.55958020559991 7.13989488712811 6.27192699215854 9.3402316067184e-13 3.56606796477161e-10
"PARK2" 1.81767289962893 2.52248484030136 3.15310605037671 1.81767289962893 7.13989434023032 6.27192699215854 9.34026876824358e-13 3.56606796477161e-10
"PLA2G16" 5.60140016008098 6.12073527426068 6.45459356194761 5.60140016008098 7.1398926282025 6.27192699215854 9.34038510090989e-13 3.56606796477161e-10
"ARHGAP24" 2.78215239739121 7.34488232911281 7.67874061679973 2.78215239739121 7.13989138046375 6.27192699215854 9.34046988592811e-13 3.56606796477161e-10
"BTBD11" 3.74663189515349 7.15940550262006 7.56745452090411 3.74663189515349 7.13988950558678 6.27192699215854 9.34059728699633e-13 3.56606796477161e-10
"AGT" 5.56430479478241 6.15783063955921 6.5287842925447 5.56430479478241 7.13988886325881 6.27192699215854 9.34064093466328e-13 3.56606796477161e-10
"KCNH1" 2.29991264851007 3.22729678097381 7.38197769441133 2.29991264851007 7.1398876639114 6.27192699215854 9.34072243362103e-13 3.56606796477161e-10
"SGCD" 2.07734045671877 2.93053385858541 4.71111139291578 2.07734045671877 7.13988481836198 6.27192699215854 9.34091579932837e-13 3.56606796477161e-10
"TF" 6.5287842925447 7.1223101373215 7.60454988620264 6.5287842925447 7.13988420267984 6.27192699215854 9.34095763774552e-13 3.56606796477161e-10
"CDH20" 2.48538947500282 3.52405970336219 4.93368358470709 2.48538947500282 7.1398834931265 6.27192699215854 9.34100585536872e-13 3.56606796477161e-10
"CCK" 6.45459356194761 7.23359623321715 7.6416452515012 6.45459356194761 7.1398815198659 6.27192699215854 9.34113994936961e-13 3.56606796477161e-10
"SERPINB9" 6.2320213701563 6.8255472149331 7.15940550262006 6.2320213701563 7.1398768968741 6.27192699215854 9.34145411469882e-13 3.56606796477161e-10
"USP9Y" 5.63849552537954 6.2320213701563 6.71426111903745 5.63849552537954 7.13987687690658 6.27192699215854 9.34145547165669e-13 3.56606796477161e-10
"IGF1" 5.26754187239402 6.97392867612732 7.4190730597099 5.26754187239402 7.13987151697604 6.27192699215854 9.34181973027238e-13 3.56606796477161e-10
"PROX1" 2.63377093619701 3.6724411645564 5.74978162127516 2.63377093619701 7.13986771082542 6.27192699215854 9.34207840312511e-13 3.56606796477161e-10
"SPOCK3" 2.11443582201732 3.00472458918251 4.34015773993029 2.11443582201732 7.1398617811693 6.27192699215854 9.3424814072442e-13 3.56606796477161e-10
"ARAP2" 2.52248484030136 7.7158359820983 7.97550353918813 2.52248484030136 7.13985839513666 6.27192699215854 9.34271154377408e-13 3.56606796477161e-10
"DOCK10" 2.33700801380862 3.33858287686944 5.11916041119983 2.33700801380862 7.13985228456109 6.27192699215854 9.34312687182365e-13 3.56606796477161e-10
"MERTK" 5.86106771717081 6.56587965784326 6.97392867612732 5.86106771717081 7.13983445067681 6.27192699215854 9.34433912187544e-13 3.56606796477161e-10
"SCPEP1" 5.26754187239402 5.71268625597663 6.04654454366356 5.26754187239402 7.13983165231881 6.27192699215854 9.34452935298016e-13 3.56606796477161e-10
"ERMN" 6.08363990896212 6.93683331082875 7.23359623321715 6.08363990896212 7.13982972130133 6.27192699215854 9.34466062488626e-13 3.56606796477161e-10
"NR2F2-AS1" 6.00944917836503 6.89973794553019 7.27069159851571 6.00944917836503 7.13982887118986 6.27192699215854 9.34471841662688e-13 3.56606796477161e-10
"TUBA4A" 5.37882796828967 5.89816308246937 6.26911673545487 5.37882796828967 7.13981485635925 6.27192699215854 9.34567121454371e-13 3.56606796477161e-10
"ZNF536" 2.00314972612167 2.78215239739121 3.89501335634771 2.00314972612167 7.13981301994094 6.27192699215854 9.34579607046294e-13 3.56606796477161e-10
"TAC3" 5.1562557764984 5.60140016008098 6.15783063955921 5.1562557764984 7.13975545893148 6.27192699215854 9.34971040567886e-13 3.56606796477161e-10
"B3GNT1" 5.52720942948388 6.12073527426068 6.5287842925447 5.52720942948388 7.13973169067464 6.27192699215854 9.35132719351817e-13 3.56606796477161e-10
"CDH19" 5.52720942948388 6.19492600485777 6.71426111903745 5.52720942948388 7.1397043847023 6.27192699215854 9.35318496602973e-13 3.56606796477161e-10
"ARHGAP26" 2.00314972612167 2.85634312798831 3.93210872164624 2.00314972612167 7.13967929714915 6.27192699215854 9.35489212679489e-13 3.56606796477161e-10
"PPAP2B" 3.63534579925784 7.49326379030699 7.9384081738896 3.63534579925784 7.13962400402893 6.27192699215854 9.35865579937343e-13 3.56606796477161e-10
"STXBP5L" 1.70638680373328 2.37410337910717 3.19020141567526 1.70638680373328 7.13950906631723 6.27192699215854 9.36648409484242e-13 3.56606796477161e-10
"TMEM132C" 5.08206504590127 6.89973794553019 7.30778696381424 5.08206504590127 7.13947566892927 6.27192699215854 9.3687599631156e-13 3.56606796477161e-10
"RNASE1" 5.04496968060274 5.60140016008098 6.00944917836503 5.04496968060274 7.13935020021433 6.27192699215854 9.37731489143937e-13 3.56606796477161e-10
"FAM107A" 6.26911673545487 7.27069159851571 7.6416452515012 6.26911673545487 7.13902945056123 6.27192699215854 9.39921967481613e-13 3.56606796477161e-10
"AXL" 4.71111139291578 7.49326379030699 7.97550353918813 4.71111139291578 7.13902407932573 6.27192699215854 9.39958691689213e-13 3.56606796477161e-10
"SYNE1" 1.26124242015068 1.78057753433037 2.41119874440572 1.26124242015068 7.13885532427337 6.27192699215854 9.41113221048527e-13 3.56606796477161e-10
"MAST4" 2.00314972612167 2.85634312798831 4.00629945224333 2.00314972612167 7.1385877653981 6.27192699215854 9.42946565050078e-13 3.56606796477161e-10
"SLCO1C1" 5.93525844776794 6.71426111903745 7.15940550262006 5.93525844776794 7.13816976445287 6.27192699215854 9.45817773046937e-13 3.56606796477161e-10
"RGCC" 5.08206504590127 5.60140016008098 5.93525844776794 5.08206504590127 7.1378007567498 6.27192699215854 9.48359580685896e-13 3.56606796477161e-10
"CMYA5" 5.26754187239402 5.82397235187228 6.2320213701563 5.26754187239402 7.13778538982327 6.27192699215854 9.48465576791866e-13 3.56606796477161e-10
"MEGF10" 5.30463723769258 6.64007038844036 7.01102404142584 5.30463723769258 7.13775884409284 6.27192699215854 9.48648708075039e-13 3.56606796477161e-10
"BHLHE41" 4.89658821940853 5.37882796828967 5.74978162127516 4.89658821940853 7.13759547143012 6.27192699215854 9.49776532851792e-13 3.56606796477161e-10
"ACSBG1" 5.11916041119983 5.67559089067807 6.08363990896212 5.11916041119983 7.137216506785 6.27192699215854 9.52397741618123e-13 3.56606796477161e-10
"MOG" 5.1562557764984 5.74978162127516 6.15783063955921 5.1562557764984 7.13715266437249 6.27192699215854 9.52840022699126e-13 3.56606796477161e-10
"LGALS1" 4.85949285411 5.30463723769258 5.63849552537954 4.85949285411 7.13699461545283 6.27192699215854 9.53935805581324e-13 3.56606796477161e-10
"USP45" 5.08206504590127 6.49168892724617 6.8255472149331 5.08206504590127 7.1367792451464 6.27192699215854 9.55430999567258e-13 3.56606796477161e-10
"LINC00320" 5.08206504590127 5.78687698657372 6.19492600485777 5.08206504590127 7.13669930403878 6.27192699215854 9.5598657047562e-13 3.56606796477161e-10
"GJB6" 5.08206504590127 5.67559089067807 6.04654454366356 5.08206504590127 7.13660532733208 6.27192699215854 9.56640090774656e-13 3.56606796477161e-10
"C10orf90" 5.52720942948388 6.30621210075343 6.75135648433601 5.52720942948388 7.13593418962614 6.27192699215854 9.61319990714307e-13 3.56606796477161e-10
"NR3C1" 2.18862655261442 3.15310605037671 7.19650086791859 2.18862655261442 7.13590048938804 6.27192699215854 9.6155557683279e-13 3.56606796477161e-10
"PLD5" 2.11443582201732 3.19020141567526 6.26911673545487 2.11443582201732 7.13572127903497 6.27192699215854 9.62809323417411e-13 3.56606796477161e-10
"TSPYL2" 4.11758554813898 7.04811940672441 7.4190730597099 4.11758554813898 7.13563544623693 6.27192699215854 9.63410373417608e-13 3.56606796477161e-10
"WIF1" 5.89816308246937 6.49168892724617 6.89973794553019 5.89816308246937 7.13553336346573 6.27192699215854 9.64125694388433e-13 3.56606796477161e-10
"GRAMD3" 5.34173260299114 6.26911673545487 6.71426111903745 5.34173260299114 7.1344666203559 6.27192699215854 9.71631898334281e-13 3.56606796477161e-10
"RELN" 2.44829410970427 7.34488232911281 7.82712207799395 2.44829410970427 7.13440388962748 6.27192699215854 9.72075088072665e-13 3.56606796477161e-10
"IRF2" 5.52720942948388 6.19492600485777 6.5287842925447 5.52720942948388 7.13426317552225 6.27192699215854 9.73069948583232e-13 3.56606796477161e-10
"NRXN3" 1.85476826492748 3.4498689727651 4.41434847052738 1.85476826492748 7.13404070715206 6.27192699215854 9.74644857690927e-13 3.56606796477161e-10
"ZFP36L1" 5.11916041119983 5.71268625597663 6.15783063955921 5.11916041119983 7.13393450555964 6.27192699215854 9.75397567147993e-13 3.56606796477161e-10
"RGS1" 4.78530212351287 5.74978162127516 6.30621210075343 4.78530212351287 7.13285036495861 6.27192699215854 9.83114183634207e-13 3.56606796477161e-10
"GATM" 5.49011406418532 6.15783063955921 6.56587965784326 5.49011406418532 7.13267986502432 6.27192699215854 9.84333195230287e-13 3.56606796477161e-10
"PMP22" 3.15310605037671 7.19650086791859 7.56745452090411 3.15310605037671 7.13255912395817 6.27192699215854 9.85197346358515e-13 3.56606796477161e-10
"NFE2L2" 2.11443582201732 3.11601068507816 4.89658821940853 2.11443582201732 7.13183406161736 6.27192699215854 9.90402343204189e-13 3.56606796477161e-10
"HLA-DRA" 5.00787431530418 5.56430479478241 6.00944917836503 5.00787431530418 7.13100832363426 6.27192699215854 9.96362932187463e-13 3.56606796477161e-10
"AK5" 2.52248484030136 3.93210872164624 7.4190730597099 2.52248484030136 7.13004942554827 6.27192699215854 1.00332892525217e-12 3.56606796477161e-10
"SLC7A2" 5.00787431530418 5.60140016008098 6.04654454366356 5.00787431530418 7.12983522337618 6.27192699215854 1.00489153306889e-12 3.56606796477161e-10
"IL8" 4.97077895000565 5.86106771717081 6.26911673545487 4.97077895000565 7.12963166848726 6.27192699215854 1.00637868191133e-12 3.56606796477161e-10
"KCNJ10" 5.04496968060274 5.67559089067807 6.08363990896212 5.04496968060274 7.12949212698268 6.27192699215854 1.00739940386923e-12 3.56606796477161e-10
"APOD" 5.19335114179693 6.67716575373892 7.1223101373215 5.19335114179693 7.12688157352076 6.27019167639286 1.02668352995064e-12 3.60603924466223e-10
"KDM5D" 4.67401602761725 5.1562557764984 5.56430479478241 4.67401602761725 7.1250172888553 6.27019167639286 1.04067624368003e-12 3.60603924466223e-10
"NLGN4Y" 5.52720942948388 6.2320213701563 6.71426111903745 5.52720942948388 7.12487331704348 6.27019167639286 1.04176460073646e-12 3.60603924466223e-10
"NALCN" 1.92895899552457 2.81924776268976 4.22887164403464 1.92895899552457 7.12455717492299 6.27019167639286 1.04415840270595e-12 3.60603924466223e-10
"FGFR3" 4.67401602761725 5.19335114179693 5.60140016008098 4.67401602761725 7.12197716719893 6.26893084545565 1.06389684967442e-12 3.63535525779413e-10
"EGFR" 2.81924776268976 7.04811940672441 7.4190730597099 2.81924776268976 7.12177172298259 6.26893084545565 1.06548425578909e-12 3.63535525779413e-10
"IL1RAPL1" 1.33543315074778 2.04024509142022 2.74505703209266 1.33543315074778 7.11773138994728 6.26810310494849 1.09717927582441e-12 3.65472771964608e-10
"ABCA6" 4.89658821940853 5.45301869888679 5.86106771717081 4.89658821940853 7.11733274713459 6.26810310494849 1.10035618653331e-12 3.65472771964608e-10
"UTY" 5.37882796828967 6.04654454366356 6.49168892724617 5.37882796828967 7.11702087955509 6.26810310494849 1.10284784979075e-12 3.65472771964608e-10
"SLC25A18" 5.49011406418532 6.30621210075343 6.75135648433601 5.49011406418532 7.11701312730193 6.26810310494849 1.10290985682177e-12 3.65472771964608e-10
"SCN2B" 4.63692066231869 5.11916041119983 5.52720942948388 4.63692066231869 7.11646264350582 6.26810310494849 1.10732170445983e-12 3.65472771964608e-10
"GRIN2A" 1.92895899552457 2.85634312798831 3.9692040869448 1.92895899552457 7.11614456606928 6.26810310494849 1.1098788230148e-12 3.65472771964608e-10
"IGIP" 4.59982529702013 5.11916041119983 5.49011406418532 4.59982529702013 7.11327469617626 6.26700571859314 1.13321411562484e-12 3.68056642713527e-10
"THRB" 1.89186363022602 2.70796166679411 4.19177627873611 1.89186363022602 7.11299152212862 6.26700571859314 1.13554257084881e-12 3.68056642713527e-10
"SRGN" 4.93368358470709 5.52720942948388 5.93525844776794 4.93368358470709 7.11278777643107 6.26700571859314 1.13722081420366e-12 3.68056642713527e-10
"ME1" 2.63377093619701 6.97392867612732 7.27069159851571 2.63377093619701 7.11077746165894 6.26581161655426 1.15391070866537e-12 3.708884990173e-10
"TMTC2" 1.74348216903183 2.52248484030136 3.375678242168 1.74348216903183 7.1101620896542 6.26581161655426 1.15906748695331e-12 3.708884990173e-10
"AC012593.1" 5.19335114179693 6.5287842925447 6.93683331082875 5.19335114179693 7.10439343595377 6.26023029524797 1.20852126924597e-12 3.84409361931056e-10
"ACSS1" 4.89658821940853 5.49011406418532 5.89816308246937 4.89658821940853 7.1036667623525 6.26023029524797 1.21489593180653e-12 3.84409361931056e-10
"MAP7" 2.07734045671877 3.07891531977961 4.52563456642304 2.07734045671877 7.10157775507689 6.25996711712059 1.2334058414433e-12 3.8505865733581e-10
"SPECC1" 2.26281728321152 3.6724411645564 5.56430479478241 2.26281728321152 7.10113729682016 6.25996711712059 1.23734375569613e-12 3.8505865733581e-10
"MAOB" 5.00787431530418 5.60140016008098 6.04654454366356 5.00787431530418 7.0986265296258 6.25883829163024 1.26002797531521e-12 3.87855785140776e-10
"CLDN11" 3.52405970336219 6.89973794553019 7.34488232911281 3.52405970336219 7.0946793562244 6.25522998768896 1.2965173108185e-12 3.96930526757509e-10
"LINC00299" 4.89658821940853 5.45301869888679 5.89816308246937 4.89658821940853 7.08743011164159 6.24789121454861 1.36625258819291e-12 4.16031258548764e-10
"EFEMP1" 4.89658821940853 5.56430479478241 5.97235381306647 4.89658821940853 7.08215548754611 6.24277642663907 1.41929276604543e-12 4.29871142691345e-10
"ADAMTS1" 4.71111139291578 5.30463723769258 5.71268625597663 4.71111139291578 7.07758082483755 6.23844746647156 1.4669263956032e-12 4.4193498507539e-10
"PRNP" 1.85476826492748 2.89343849328686 4.19177627873611 1.85476826492748 7.07461141961898 6.23670304751793 1.49868111305988e-12 4.4688914825574e-10
"HSPA2" 4.45144383582594 5.00787431530418 5.41592333358823 4.45144383582594 7.07456790631071 6.23670304751793 1.49915142075268e-12 4.4688914825574e-10
"IL6ST" 2.22572191791297 3.4498689727651 7.01102404142584 2.22572191791297 7.06472329052783 6.22641429496056 1.60936364137019e-12 4.77231088586e-10
"PADI2" 5.37882796828967 6.00944917836503 6.41749819664908 5.37882796828967 7.04194169945874 6.20218349273796 1.89579155133404e-12 5.56850969959883e-10
"SPOCK2" 5.26754187239402 6.04654454366356 6.38040283135052 5.26754187239402 7.04181410451331 6.20218349273796 1.89752881814782e-12 5.56850969959883e-10
"RPS6KA2" 1.40962388134488 2.07734045671877 2.96762922388396 1.40962388134488 7.03925367988081 6.20089972061173 1.93272217726885e-12 5.61412785206368e-10
"PLSCR4" 5.04496968060274 5.63849552537954 6.12073527426068 5.04496968060274 7.02780596834084 6.18879043675361 2.09806373286851e-12 6.06276192358199e-10
"TJP1" 1.55800534253908 2.26281728321152 3.07891531977961 1.55800534253908 7.02583383010446 6.1873652007751 2.12791588717021e-12 6.11781218363188e-10
"TSPAN7" 1.44671924664343 2.11443582201732 2.85634312798831 1.44671924664343 7.02256204941983 6.18446823760532 2.17836208423755e-12 6.23121574379027e-10
"GRAMD1C" 5.19335114179693 6.04654454366356 6.5287842925447 5.19335114179693 7.01153838386405 6.17449342884685 2.35711804124247e-12 6.63759418234401e-10
"PPP4R4" 5.04496968060274 5.63849552537954 6.08363990896212 5.04496968060274 7.01137962767466 6.17449342884685 2.35979468977776e-12 6.63759418234401e-10
"SDC4" 4.59982529702013 5.19335114179693 5.60140016008098 4.59982529702013 7.01093513958785 6.17449342884685 2.36730468030911e-12 6.63759418234401e-10
"PLEK" 4.34015773993029 5.04496968060274 5.41592333358823 4.34015773993029 7.00746688283163 6.17156306295056 2.42671432427941e-12 6.76181506414619e-10
"FGF14" 1.37252851604633 2.04024509142022 2.96762922388396 1.37252851604633 7.0069619013566 6.17156306295056 2.435485492224e-12 6.76181506414619e-10
"SLC39A12" 4.97077895000565 5.60140016008098 6.04654454366356 4.97077895000565 7.00432160471127 6.16935436974592 2.48185429221606e-12 6.85693967817234e-10
"CYBRD1" 4.59982529702013 5.23044650709549 5.67559089067807 4.59982529702013 6.99793870352183 6.16363390860289 2.59755679665629e-12 7.10942029935848e-10
"OLR1" 4.67401602761725 5.37882796828967 5.93525844776794 4.67401602761725 6.997896245404 6.16363390860289 2.5983438715477e-12 7.10942029935848e-10
"TMEM132D" 1.92895899552457 2.96762922388396 6.56587965784326 1.92895899552457 6.99623804248452 6.16252410700408 2.62926672135987e-12 7.15944271944137e-10
"RP11-64D24.2" 4.93368358470709 5.56430479478241 5.93525844776794 4.93368358470709 6.99319600345277 6.15984819892816 2.6869370699227e-12 7.28147089790832e-10
"PTPRM" 1.48381461194198 2.37410337910717 3.30148751157091 1.48381461194198 6.99087393065662 6.15798201627221 2.73179158550933e-12 7.36777199143231e-10
"KLF4" 5.08206504590127 5.86106771717081 6.2320213701563 5.08206504590127 6.99013183113204 6.15789659387758 2.74628064262915e-12 7.37174611550858e-10
