"lb" "log.FC.mle" "ub" "ce" "Z" "cZ" "pvalue" "p.adjust"
4.5537049434275 5.29414477162709 5.84947464277677 4.5537049434275 4.7154615152475 3.73477653935477 2.41163475708597e-06 0.000187881938613254
4.7388149004774 5.55329871149695 6.18267256546658 4.7388149004774 4.71379774584081 3.73306580596096 2.43142009456842e-06 0.000189163147412317
4.7388149004774 5.51627672008697 5.92351862559674 4.7388149004774 4.71247627687292 3.73195137328251 2.44724578311678e-06 0.000190002184705942
2.73962736433849 3.73922113240794 4.22050702073766 2.73962736433849 4.71233745108839 3.73195137328251 2.44891406538611e-06 0.000190002184705942
2.25834147600875 3.14686926984826 3.70219914099796 2.25834147600875 4.70929926367085 3.72864549262451 2.48569882619981e-06 0.000192511749898699
2.25834147600875 3.10984727843829 3.77624312381793 2.25834147600875 4.70884690713822 3.72864549262451 2.4912208813617e-06 0.000192511749898699
2.25834147600875 3.14686926984826 3.73922113240794 2.25834147600875 4.70882762793905 3.72864549262451 2.49145648991393e-06 0.000192511749898699
2.25834147600875 3.18389126125824 3.73922113240794 2.25834147600875 4.70778108281756 3.72769524114142 2.50427832518933e-06 0.000193238849839337
2.29536346741873 3.07282528702831 3.77624312381793 2.29536346741873 4.70617461941749 3.72629251459401 2.5240833632263e-06 0.000194316886173238
2.33238545882871 3.10984727843829 3.70219914099796 2.33238545882871 4.70609160663485 3.72629251459401 2.52511084825563e-06 0.000194316886173238
3.18389126125824 3.92433108945784 4.44263896919754 3.18389126125824 4.70507384128637 3.72537660716236 2.53774085058635e-06 0.000195023834865006
2.25834147600875 3.10984727843829 3.73922113240794 2.25834147600875 4.70468095347143 3.72523287514785 2.54263261232832e-06 0.00019513499444045
0.925549785249491 1.66598961344908 2.36940745023869 0.925549785249491 4.70302438607944 3.7235263366598 2.5633578936874e-06 0.00019645935640415
4.99796884034723 6.66395845379633 7.07120035930611 4.99796884034723 4.70254701455748 3.72327735577959 2.56936031244957e-06 0.000196653282941242
3.62815515817799 4.33157299496762 4.77583689188738 3.62815515817799 4.70158149706467 3.72245694870754 2.58154189072286e-06 0.000197293556177417
2.22131948459878 3.14686926984826 3.73922113240794 2.22131948459878 4.6996330722162 3.72069580975952 2.60629347247627e-06 0.000198674629467175
1.07363775088941 1.96216554472892 3.51708918394806 1.07363775088941 4.69863051842006 3.71979585522413 2.61911788796488e-06 0.000199383869541068
2.29536346741873 3.10984727843829 3.70219914099796 2.29536346741873 4.69818499135756 3.71958424235216 2.62483637563135e-06 0.000199550983413433
1.18470372511935 2.1842974931888 6.14565057405663 1.18470372511935 4.69764671239447 3.71925753382871 2.63176135068426e-06 0.000199809248498734
4.77583689188738 5.99756260841668 6.44182650533645 4.77583689188738 4.69588548668127 3.71741831229609 2.65454233176953e-06 0.000201269034252694
2.25834147600875 3.07282528702831 3.73922113240794 2.25834147600875 4.69498698311031 3.71664540875346 2.66623701831105e-06 0.000201885470913237
4.81285888329733 6.44182650533645 6.84906841084623 4.81285888329733 4.69424960409498 3.7160713420147 2.67587147556332e-06 0.000202344470805014
2.29536346741873 3.03580329561833 3.66517714958797 2.29536346741873 4.69395214609208 3.71604083259596 2.67976745668184e-06 0.000202368892282061
5.22010078880711 6.21969455687657 6.62693646238634 5.22010078880711 4.69324034380238 3.71549759263581 2.6891124591484e-06 0.000202804196353193
2.14727550177882 3.14686926984826 3.88730909804785 2.14727550177882 4.69295654780351 3.71548314580356 2.69284703089371e-06 0.000202815784754998
2.25834147600875 3.07282528702831 3.66517714958797 2.25834147600875 4.69147211984106 3.71422020114137 2.71246239113818e-06 0.00020383125248787
3.03580329561833 3.81326511522788 4.33157299496762 3.03580329561833 4.69139181918648 3.71422020114137 2.71352739107761e-06 0.00020383125248787
2.25834147600875 3.07282528702831 3.66517714958797 2.25834147600875 4.68997820577943 3.7131425229707 2.73234150139649e-06 0.000204701531687956
3.55411117535805 4.25752901214765 4.7388149004774 3.55411117535805 4.68931665343505 3.71265904688558 2.74118919585913e-06 0.000205093096004056
3.59113316676803 4.44263896919754 4.88690286611731 3.59113316676803 4.68762220536458 3.71089813529871 2.76397655562184e-06 0.00020652520337376
2.29536346741873 3.03580329561833 3.59113316676803 2.29536346741873 4.68569595187622 3.70918351298375 2.79010207800242e-06 0.000207928686176185
0.925549785249491 1.70301160485906 2.85069333856843 0.925549785249491 4.68479201362116 3.70839880453299 2.802443609348e-06 0.000208573983109399
2.22131948459878 3.07282528702831 3.62815515817799 2.22131948459878 4.68417342725033 3.70829871644523 2.81091938277523e-06 0.000208656424641709
2.96175931279837 6.55289247956637 6.9231123936662 2.96175931279837 4.68297667840583 3.70715083831942 2.82738692656518e-06 0.000209604110925129
1.9991875361389 3.29495723548819 3.96135308086782 1.9991875361389 4.68219246876855 3.70651263861795 2.83822799653951e-06 0.000210132754598699
2.07323151895885 3.14686926984826 3.85028710663787 2.07323151895885 4.67836999626733 3.70244785331613 2.89164414946602e-06 0.0002135292585886
3.44304520112809 4.18348502932771 4.62774892624744 3.44304520112809 4.67690696354263 3.70096899943505 2.91234307274082e-06 0.000214777717387883
2.07323151895885 3.22091325266822 3.73922113240794 2.07323151895885 4.67660799615944 3.70092940443705 2.9165903079088e-06 0.000214811237788478
3.18389126125824 3.81326511522788 4.29455100355763 3.18389126125824 4.67424486161394 3.69845055771248 2.95037158943356e-06 0.000216919591936165
2.1842974931888 3.07282528702831 3.59113316676803 2.1842974931888 4.67407068547504 3.69845055771248 2.95287625591974e-06 0.000216919591936165
3.55411117535805 4.14646303791772 4.66477091765742 3.55411117535805 4.67244490521734 3.69756659153406 2.97635370034712e-06 0.000217676127416091
2.1842974931888 3.03580329561833 3.66517714958797 2.1842974931888 4.67228292391704 3.69756659153406 2.9787026131227e-06 0.000217676127416091
2.11025351036884 3.10984727843829 3.70219914099796 2.11025351036884 4.67201068615732 3.69756659153406 2.98265437651537e-06 0.000217676127416091
2.11025351036884 3.18389126125824 3.70219914099796 2.11025351036884 4.67180251246323 3.69756659153406 2.98567958837898e-06 0.000217676127416091
3.44304520112809 4.22050702073766 4.70179290906741 3.44304520112809 4.671764347644 3.69756659153406 2.98623452456482e-06 0.000217676127416091
2.22131948459878 2.99878130420835 3.62815515817799 2.22131948459878 4.67146434738334 3.69752223834952 2.990600130699e-06 0.000217714151931274
4.92392485752729 5.62734269431689 6.03458459982667 4.92392485752729 4.67022927087127 3.696541610265 3.00863755076411e-06 0.00021855645103243
2.1842974931888 3.03580329561833 3.70219914099796 2.1842974931888 4.67014391805504 3.696541610265 3.00988791633347e-06 0.00021855645103243
2.22131948459878 2.99878130420835 3.59113316676803 2.22131948459878 4.66902785131505 3.69565742988436 3.02628354546454e-06 0.000219318529556194
2.1842974931888 3.07282528702831 3.66517714958797 2.1842974931888 4.66890268886068 3.69565742988436 3.02812758418277e-06 0.000219318529556194
1.85109957049898 3.51708918394806 4.10944104650774 1.85109957049898 4.66793030846282 3.69477986630477 3.04249058520737e-06 0.00022007737134735
4.29455100355763 4.96094684893728 5.44223273726699 4.29455100355763 4.66561696957711 3.69224381249257 3.07692400593982e-06 0.000222284211541353
1.88812156190896 3.40602320971814 4.14646303791772 1.88812156190896 4.66354413463436 3.69014910403841 3.10809488407867e-06 0.000224122647097497
2.11025351036884 3.07282528702831 3.70219914099796 2.11025351036884 4.66339915266552 3.69014910403841 3.11028639109134e-06 0.000224122647097497
2.96175931279837 3.92433108945784 4.47966096060753 2.96175931279837 4.6627583605779 3.68989693251442 3.11999019131121e-06 0.000224344927248725
2.99878130420835 3.70219914099796 4.29455100355763 2.99878130420835 4.66244270056602 3.68989693251442 3.12478104146702e-06 0.000224344927248725
3.48006719253807 4.14646303791772 4.66477091765742 3.48006719253807 4.66237051575113 3.68989693251442 3.12587759920545e-06 0.000224344927248725
3.88730909804785 4.66477091765742 5.14605680598717 3.88730909804785 4.66215095333081 3.68989693251442 3.12921523582211e-06 0.000224344927248725
2.07323151895885 3.14686926984826 3.73922113240794 2.07323151895885 4.66113201123786 3.6892803660095 3.14474928557388e-06 0.000224889280348906
2.11025351036884 3.07282528702831 3.59113316676803 2.11025351036884 4.65966288623329 3.68778500634229 3.16727676489306e-06 0.000226214654993712
3.29495723548819 4.07241905509775 4.66477091765742 3.29495723548819 4.6584684081438 3.6866288439685 3.18570683229211e-06 0.000227244412553351
2.11025351036884 3.07282528702831 3.62815515817799 2.11025351036884 4.65668010934548 3.68503537387268 3.21349159456527e-06 0.000228670878727077
1.07363775088941 2.07323151895885 3.99837507227778 1.07363775088941 4.65666168374847 3.68503537387268 3.21377907882963e-06 0.000228670878727077
3.44304520112809 4.14646303791772 4.62774892624744 3.44304520112809 4.65639367598084 3.6850237425403 3.21796344372625e-06 0.0002286813218642
2.07323151895885 3.07282528702831 3.77624312381793 2.07323151895885 4.65524862912396 3.68392728156849 3.2358998154627e-06 0.00022966778665185
2.03620952754887 3.10984727843829 3.77624312381793 2.03620952754887 4.65333937040201 3.68188540218434 3.26602046864147e-06 0.00023151547847674
1.2587477079393 2.40642944164867 7.21928832494602 1.2587477079393 4.65300438084075 3.68178994861863 3.27133295061906e-06 0.000231602194571453
1.96216554472892 3.29495723548819 3.77624312381793 1.96216554472892 4.65113325285148 3.68041808428508 3.30115927971161e-06 0.000232851855381727
3.96135308086782 6.77502442802625 7.14524434212605 3.96135308086782 4.65009392409824 3.67977947830717 3.31783897009e-06 0.000233435731165164
1.9991875361389 3.07282528702831 3.66517714958797 1.9991875361389 4.64871829347077 3.67839508992004 3.34004012949276e-06 0.000234706194608202
2.14727550177882 2.96175931279837 3.59113316676803 2.14727550177882 4.64815597392877 3.67801606206845 3.34915630690896e-06 0.000235055160979815
3.92433108945784 4.66477091765742 5.14605680598717 3.92433108945784 4.64647715497767 3.67625601402772 3.37651506061281e-06 0.000236682004954194
3.85028710663787 4.5537049434275 5.0720128231672 3.85028710663787 4.64556235234547 3.67563126251111 3.39151315583615e-06 0.00023726201029467
2.66558338151853 3.51708918394806 4.03539706368776 2.66558338151853 4.64546167594513 3.67563126251111 3.39316763195527e-06 0.00023726201029467
1.92514355331894 3.22091325266822 3.81326511522788 1.92514355331894 4.64442013570597 3.6746582561433 3.41032937633605e-06 0.00023816798423788
0.962571776659467 1.814077579089 3.48006719253807 0.962571776659467 4.64338550390406 3.67369344288171 3.42745967999964e-06 0.000239069533689433
3.07282528702831 3.81326511522788 4.33157299496762 3.07282528702831 4.64143621986305 3.67159706284964 3.45995822439721e-06 0.000241039500508499
3.73922113240794 4.5537049434275 5.03499083175722 3.73922113240794 4.63992117487417 3.67003730009922 3.48542098248299e-06 0.000242515078139891
3.36900121830815 4.14646303791772 4.62774892624744 3.36900121830815 4.63840782186941 3.66864767956733 3.5110346286846e-06 0.000243836830612157
1.07363775088941 2.03620952754887 5.40521074585701 1.07363775088941 4.63829051728485 3.66864767956733 3.51302753945266e-06 0.000243836830612157
1.85109957049898 3.14686926984826 3.70219914099796 1.85109957049898 4.63230646203037 3.66200227007531 3.61614329538386e-06 0.00025025164161219
1.88812156190896 3.29495723548819 3.88730909804785 1.88812156190896 4.63223802779677 3.66200227007531 3.61733915353462e-06 0.00025025164161219
2.96175931279837 3.73922113240794 4.29455100355763 2.96175931279837 4.63190253010872 3.66200227007531 3.62320731603801e-06 0.00025025164161219
3.14686926984826 3.81326511522788 4.33157299496762 3.14686926984826 4.6317066952933 3.66200227007531 3.6266368641246e-06 0.00025025164161219
2.88771532997841 3.73922113240794 4.33157299496762 2.88771532997841 4.63165516661491 3.66200227007531 3.62753977477325e-06 0.00025025164161219
0.962571776659467 1.814077579089 3.10984727843829 0.962571776659467 4.63100435046156 3.66150880820687 3.63896226017995e-06 0.000250734239041451
2.11025351036884 2.92473732138839 3.44304520112809 2.11025351036884 4.62957055992743 3.66032374624131 3.6642485326334e-06 0.000251896777246472
2.73962736433849 6.77502442802625 7.18226633353603 2.73962736433849 4.62938719754181 3.66032374624131 3.66749442741784e-06 0.000251896777246472
1.96216554472892 2.99878130420835 3.59113316676803 1.96216554472892 4.62929221498567 3.66032374624131 3.66917689940216e-06 0.000251896777246472
4.70179290906741 5.47925472867698 5.88649663418676 4.70179290906741 4.623308857475 3.65354026588223 3.77666747563761e-06 0.000258649204939738
4.88690286611731 5.51627672008697 5.99756260841668 4.88690286611731 4.61899311563424 3.64881784654244 3.85606649463779e-06 0.000263449811970199
3.48006719253807 4.18348502932771 4.70179290906741 3.48006719253807 4.61553037421724 3.64500429475239 3.92092687327986e-06 0.00026738733630465
1.96216554472892 2.99878130420835 3.59113316676803 1.96216554472892 4.61529604017497 3.64500429475239 3.92535374007746e-06 0.00026738733630465
2.11025351036884 2.85069333856843 3.44304520112809 2.11025351036884 4.61508545812135 3.64500429475239 3.92933598821665e-06 0.00026738733630465
3.14686926984826 3.85028710663787 4.33157299496762 3.14686926984826 4.61491389268367 3.64500429475239 3.93258326815518e-06 0.00026738733630465
2.03620952754887 2.85069333856843 3.51708918394806 2.03620952754887 4.61454674991103 3.64485823725949 3.93954095361271e-06 0.00026753923325026
3.66517714958797 4.33157299496762 4.77583689188738 3.66517714958797 4.61422927700555 3.64477333805358 3.94556686128971e-06 0.000267627563939793
2.99878130420835 3.70219914099796 4.25752901214765 2.99878130420835 4.61160760334988 3.64192186837862 3.99566729468687e-06 0.000270610212673214
2.99878130420835 3.70219914099796 4.22050702073766 2.99878130420835 4.61142938556848 3.64192186837862 3.99909509529786e-06 0.000270610212673214
3.18389126125824 4.14646303791772 4.70179290906741 3.18389126125824 4.61098717416933 3.64168158636646 4.00761266656476e-06 0.000270862966836391
1.66598961344908 7.14524434212605 7.47844226481589 1.66598961344908 4.61015176986532 3.64095408681774 4.02375112088678e-06 0.000271629578050996
2.62856139010855 3.33197922689816 3.88730909804785 2.62856139010855 4.60967121488718 3.6406656758891 4.0330627473612e-06 0.000271934057006006
1.9991875361389 2.92473732138839 3.55411117535805 1.9991875361389 4.60835451172667 3.63958990557881 4.05868219886328e-06 0.000273072585146407
1.9991875361389 2.88771532997841 3.59113316676803 1.9991875361389 4.60830794914615 3.63958990557881 4.05959102887239e-06 0.000273072585146407
1.2587477079393 2.44345143305865 6.40480451392646 1.2587477079393 4.60328987778287 3.63398644754909 4.15868754315229e-06 0.000279075527333008
1.9991875361389 2.85069333856843 3.44304520112809 1.9991875361389 4.60098832924132 3.63144070642562 4.20490990346838e-06 0.000281843416701352
1.9991875361389 2.81367134715845 3.44304520112809 1.9991875361389 4.59935548152299 3.62972290248515 4.23800073405628e-06 0.000283725633067942
1.96216554472892 2.92473732138839 3.55411117535805 1.96216554472892 4.59861151141199 3.62910607271448 4.25316043496904e-06 0.000284404369203987
1.814077579089 3.18389126125824 3.70219914099796 1.814077579089 4.59833685297448 3.62907040434806 4.25877020579537e-06 0.000284443663815847
2.03620952754887 2.77664935574847 3.48006719253807 2.03620952754887 4.59767031480391 3.62854888117594 4.27241343307639e-06 0.000285018789190319
1.88812156190896 2.92473732138839 3.51708918394806 1.88812156190896 4.59699585365674 3.62801722750874 4.28626145825202e-06 0.00028560620761468
3.81326511522788 4.47966096060753 4.96094684893728 3.81326511522788 4.59317751483156 3.62389313176196 4.36547411333489e-06 0.000290201552618617
1.9991875361389 2.81367134715845 3.40602320971814 1.9991875361389 4.59276699343201 3.62368763811765 4.37407353593777e-06 0.00029043232934167
1.55492363921914 3.48006719253807 4.07241905509775 1.55492363921914 4.59219966602521 3.62350464211571 4.38598437942921e-06 0.000290637985112399
1.18470372511935 2.11025351036884 6.47884849674643 1.18470372511935 4.59213072776479 3.62350464211571 4.3874338301335e-06 0.000290637985112399
1.4438576649892 7.29333230776599 7.58950823904581 1.4438576649892 4.59162540517361 3.62318070631412 4.39807243199322e-06 0.000291002367293496
4.66477091765742 5.33116676303707 5.73840866854685 4.66477091765742 4.59124929760339 3.62301655915503 4.40600669731242e-06 0.000291187173071623
1.9991875361389 2.81367134715845 3.48006719253807 1.9991875361389 4.59079427335004 3.62292493560116 4.41562410063916e-06 0.000291290375645083
5.40521074585701 6.07160659123666 6.40480451392646 5.40521074585701 4.59066272628467 3.62292493560116 4.41840822819936e-06 0.000291290375645083
1.96216554472892 2.88771532997841 3.48006719253807 1.96216554472892 4.59044606911027 3.62292493560116 4.42299733491245e-06 0.000291290375645083
3.44304520112809 4.22050702073766 4.7388149004774 3.44304520112809 4.59001744935227 3.62269443163455 4.43208956724474e-06 0.0002915501613352
1.88812156190896 2.88771532997841 3.55411117535805 1.88812156190896 4.58852616653099 3.62125232514513 4.46386361677501e-06 0.000293180396511137
4.3685949863776 5.10903481457719 5.59032070290691 4.3685949863776 4.58836900477388 3.62125232514513 4.46722487003621e-06 0.000293180396511137
1.6289676220391 3.2579352440782 3.81326511522788 1.6289676220391 4.58700304074335 3.62015895245652 4.49654134580669e-06 0.000294422091033295
3.77624312381793 4.47966096060753 4.92392485752729 3.77624312381793 4.5867442428072 3.62013729840339 4.5021164258085e-06 0.000294446732245892
3.48006719253807 4.22050702073766 4.70179290906741 3.48006719253807 4.58537873327457 3.61874431762417 4.53164234276547e-06 0.000296035938880682
2.44345143305865 3.33197922689816 3.92433108945784 2.44345143305865 4.58492046062029 3.61847495634535 4.5415929145009e-06 0.000296344169921086
1.88812156190896 2.96175931279837 3.51708918394806 1.88812156190896 4.58450040977662 3.61825263545877 4.5507319508397e-06 0.000296598798885684
1.88812156190896 2.81367134715845 3.48006719253807 1.88812156190896 4.5830566668414 3.61676182146902 4.58227796039813e-06 0.00029831156220808
2.77664935574847 3.55411117535805 4.10944104650774 2.77664935574847 4.58243231162429 3.61658297223525 4.59598500889012e-06 0.000298517659327429
2.92473732138839 3.66517714958797 4.18348502932771 2.92473732138839 4.58145408398353 3.61566797586477 4.61753995685341e-06 0.000299574144417256
3.33197922689816 4.10944104650774 4.62774892624744 3.33197922689816 4.58077642953126 3.61512503624136 4.63252860780529e-06 0.000300202694838531
1.66598961344908 3.22091325266822 3.81326511522788 1.66598961344908 4.57979710467227 3.61446945980169 4.65427210438796e-06 0.00030096328866549
1.92514355331894 2.81367134715845 3.44304520112809 1.92514355331894 4.57976919516873 3.61446945980169 4.65489319663421e-06 0.00030096328866549
1.9991875361389 2.77664935574847 3.33197922689816 1.9991875361389 4.57787488803422 3.61241838484452 4.69723478119266e-06 0.00030335459924423
2.81367134715845 3.55411117535805 4.07241905509775 2.81367134715845 4.57649026301028 3.61131014728624 4.72841706155411e-06 0.000304654065714386
3.10984727843829 3.88730909804785 4.44263896919754 3.10984727843829 4.57632680300985 3.61131014728624 4.7321113011212e-06 0.000304654065714386
2.88771532997841 3.59113316676803 4.14646303791772 2.88771532997841 4.57626569700676 3.61131014728624 4.73349302285848e-06 0.000304654065714386
1.4438576649892 7.33035429917594 7.58950823904581 1.4438576649892 4.57568209838281 3.61088166542898 4.74670877037066e-06 0.000305157878928778
2.85069333856843 3.85028710663787 4.62774892624744 2.85069333856843 4.57529755372342 3.61069948037233 4.75543619572006e-06 0.000305372330219039
2.77664935574847 3.59113316676803 4.14646303791772 2.77664935574847 4.57416625917421 3.60959191024764 4.78120067718045e-06 0.000306679098475818
1.14768173370937 2.11025351036884 5.9605406170067 1.14768173370937 4.57355924769959 3.60913354829084 4.79508002106285e-06 0.000307221427865336
1.88812156190896 2.73962736433849 3.48006719253807 1.88812156190896 4.57288683989179 3.60859387940733 4.81049970406963e-06 0.000307861109874686
3.99837507227778 4.66477091765742 5.10903481457719 3.99837507227778 4.57157652475482 3.60726363193492 4.84068445985908e-06 0.000309443212683407
2.66558338151853 3.88730909804785 4.44263896919754 2.66558338151853 4.5698926965478 3.60547025859221 4.87973997153987e-06 0.000311588176446535
1.92514355331894 2.77664935574847 3.40602320971814 1.92514355331894 4.56937592694187 3.60512256799885 4.89178657096477e-06 0.000312005639421511
2.55451740728859 3.66517714958797 4.3685949863776 2.55451740728859 4.56861986975465 3.6044781051785 4.90946261926809e-06 0.000312780814207093
1.92514355331894 2.77664935574847 3.40602320971814 1.92514355331894 4.56778680644137 3.60373794098825 4.92900984318803e-06 0.000313673325279196
1.92514355331894 2.73962736433849 3.40602320971814 1.92514355331894 4.56683366908801 3.60284870779657 4.95146594324477e-06 0.000314748740845676
1.88812156190896 2.81367134715845 3.48006719253807 1.88812156190896 4.56528766168628 3.60122452773536 4.98809866653329e-06 0.000316721897169409
4.25752901214765 4.99796884034723 5.47925472867698 4.25752901214765 4.56463614948057 3.6007084596589 5.00361389166951e-06 0.000317351269424835
1.59194563062912 3.18389126125824 3.73922113240794 1.59194563062912 4.56369727527192 3.60009247222538 5.02605371645906e-06 0.000318104031283552
3.62815515817799 4.33157299496762 4.81285888329733 3.62815515817799 4.5636696507766 3.60009247222538 5.0267154207207e-06 0.000318104031283552
4.7388149004774 5.44223273726699 5.84947464277677 4.7388149004774 4.56342620259396 3.60008117699461 5.03255047316321e-06 0.000318117850110512
3.77624312381793 4.47966096060753 4.96094684893728 3.77624312381793 4.56081002718235 3.59768199563507 5.09566667450698e-06 0.000321065829655395
3.40602320971814 4.22050702073766 4.77583689188738 3.40602320971814 4.56078834039654 3.59768199563507 5.09619303047777e-06 0.000321065829655395
1.77705558767902 2.88771532997841 3.51708918394806 1.77705558767902 4.55843609654217 3.59505632798208 5.15359402794337e-06 0.000324321398394063
1.92514355331894 2.70260537292851 3.33197922689816 1.92514355331894 4.55750641027393 3.59419324467123 5.17645110639206e-06 0.000325398266108583
4.18348502932771 4.92392485752729 5.40521074585701 4.18348502932771 4.55711920772011 3.59400221432793 5.18599939544136e-06 0.000325637066251672
1.814077579089 2.88771532997841 3.40602320971814 1.814077579089 4.55673249531028 3.59381149991532 5.1955524287797e-06 0.000325875635062266
1.07363775088941 1.92514355331894 3.62815515817799 1.07363775088941 4.55575813018218 3.5928922164115 5.21969713474193e-06 0.000327027883094595
1.85109957049898 2.73962736433849 3.48006719253807 1.85109957049898 4.55442380432511 3.59172185663403 5.25293600555663e-06 0.000328500352541345
5.44223273726699 6.03458459982667 6.40480451392646 5.44223273726699 4.5541786064261 3.59172185663403 5.25906603698376e-06 0.000328500352541345
1.814077579089 2.77664935574847 3.48006719253807 1.814077579089 4.55307940981723 3.59072271201214 5.28663060510994e-06 0.000329762317414335
1.814077579089 2.96175931279837 3.51708918394806 1.814077579089 4.55243953670398 3.59025480438013 5.30274035623131e-06 0.000330354864407003
1.85109957049898 2.77664935574847 3.36900121830815 1.85109957049898 4.552239128405 3.59025480438013 5.30779558971667e-06 0.000330354864407003
1.85109957049898 2.73962736433849 3.48006719253807 1.85109957049898 4.55100971862975 3.58901751435015 5.33890816842131e-06 0.000331926543186658
2.81367134715845 3.55411117535805 4.10944104650774 2.81367134715845 4.54938555358715 3.58729064227436 5.38027858173334e-06 0.000334131818324796
1.88812156190896 2.73962736433849 3.33197922689816 1.88812156190896 4.54853752050729 3.58652541504965 5.40200129979028e-06 0.000335113416886661
1.11065974229939 2.03620952754887 6.62693646238634 1.11065974229939 4.54822980659428 3.58642961381331 5.40990426100087e-06 0.000335236496208497
1.74003359626904 2.99878130420835 3.55411117535805 1.74003359626904 4.54686745918105 3.5850263636125 5.44502636563834e-06 0.000337044156608769
4.44263896919754 6.03458459982667 6.51587048815642 4.44263896919754 4.54494742367965 3.58302689178388 5.49489681694455e-06 0.000339635627238998
1.11065974229939 2.1842974931888 4.25752901214765 1.11065974229939 4.54453282451535 3.58302689178388 5.50572275421084e-06 0.000339635627238998
2.92473732138839 3.88730909804785 4.47966096060753 2.92473732138839 4.54433564668126 3.58302689178388 5.5108785873908e-06 0.000339635627238998
1.70301160485906 2.92473732138839 3.59113316676803 1.70301160485906 4.54332173418 3.58208174054978 5.53746358544143e-06 0.000340867094464185
2.62856139010855 3.66517714958797 4.25752901214765 2.62856139010855 4.54298238341771 3.58208174054978 5.54638882327544e-06 0.000340867094464185
3.07282528702831 3.73922113240794 4.29455100355763 3.07282528702831 4.54288642042028 3.58208174054978 5.54891523528334e-06 0.000340867094464185
3.29495723548819 3.99837507227778 4.47966096060753 3.29495723548819 4.54039789116032 3.57928035328566 5.614816617206e-06 0.00034454169400359
2.70260537292851 3.48006719253807 4.07241905509775 2.70260537292851 4.53941963751687 3.57850465851968 5.64092738790283e-06 0.000345565710113674
4.18348502932771 4.84988087470732 5.29414477162709 4.18348502932771 4.5368342605594 3.57571083879041 5.71049491418314e-06 0.000349277549621495
2.92473732138839 3.70219914099796 4.18348502932771 2.92473732138839 4.53432959762217 3.57369241029519 5.77867324421067e-06 0.00035198238028617
1.11065974229939 2.1842974931888 4.3685949863776 1.11065974229939 4.5342428928946 3.57369241029519 5.78104729209352e-06 0.00035198238028617
1.85109957049898 2.73962736433849 3.2579352440782 1.85109957049898 4.53406976802556 3.57369241029519 5.78579038889835e-06 0.00035198238028617
1.85109957049898 2.66558338151853 3.33197922689816 1.85109957049898 4.53247755628176 3.57228013720612 5.82958716921587e-06 0.000353886557438424
1.77705558767902 2.77664935574847 3.36900121830815 1.77705558767902 4.53195329028509 3.57196295590275 5.84407740475324e-06 0.000354315537889473
1.74003359626904 2.81367134715845 3.48006719253807 1.74003359626904 4.53176949972397 3.57196295590275 5.84916536471375e-06 0.000354315537889473
1.88812156190896 2.62856139010855 3.2579352440782 1.88812156190896 4.52916396101274 3.56901248874809 5.92175337666948e-06 0.000358329345884408
3.44304520112809 4.22050702073766 4.66477091765742 3.44304520112809 4.5275405297873 3.56727923801796 5.96741582533415e-06 0.000360707041104883
4.03539706368776 4.77583689188738 5.2571227802171 4.03539706368776 4.52506655859127 3.56504938040183 6.03765013400852e-06 0.000363787689670186
1.74003359626904 2.73962736433849 3.40602320971814 1.74003359626904 4.52359485804461 3.56368663841396 6.07980522036385e-06 0.000365682472094618
3.48006719253807 4.14646303791772 4.62774892624744 3.48006719253807 4.52327836071038 3.56368663841396 6.08890763248738e-06 0.000365682472094618
4.18348502932771 4.88690286611731 5.29414477162709 4.18348502932771 4.52317606333843 3.56368663841396 6.09185247609718e-06 0.000365682472094618
1.814077579089 2.66558338151853 3.2579352440782 1.814077579089 4.52233819852217 3.56305764306873 6.11602351635692e-06 0.000366560148062882
2.70260537292851 3.44304520112809 3.96135308086782 2.70260537292851 4.52199745792692 3.56291264271821 6.12587955726292e-06 0.000366762755141923
4.51668295201751 5.2571227802171 5.70138667713686 4.51668295201751 4.52156469927875 3.56265327132169 6.13841916425982e-06 0.000367125432550525
1.77705558767902 2.66558338151853 3.29495723548819 1.77705558767902 4.52048672396295 3.56159356098999 6.16976144405002e-06 0.000368610705346101
1.77705558767902 2.66558338151853 3.29495723548819 1.77705558767902 4.51954317287349 3.56091411579401 6.1973209520043e-06 0.000369565958394185
1.70301160485906 2.85069333856843 3.44304520112809 1.70301160485906 4.51942490463867 3.56091411579401 6.20078366079581e-06 0.000369565958394185
2.14727550177882 3.33197922689816 3.92433108945784 2.14727550177882 4.51926987419974 3.56091411579401 6.2053255134869e-06 0.000369565958394185
2.73962736433849 3.59113316676803 4.14646303791772 2.73962736433849 4.51885743868613 3.56067865529617 6.21742394432509e-06 0.000369897539242317
1.70301160485906 2.70260537292851 3.33197922689816 1.70301160485906 4.51712514557366 3.55880983889233 6.26848617019053e-06 0.000372539130180635
2.77664935574847 3.55411117535805 4.10944104650774 2.77664935574847 4.51686405766742 3.55880983889233 6.27621688261598e-06 0.000372539130180635
2.81367134715845 3.66517714958797 4.14646303791772 2.81367134715845 4.51668386034195 3.55880983889233 6.28155777609568e-06 0.000372539130180635
2.70260537292851 3.51708918394806 4.07241905509775 2.70260537292851 4.51461371340149 3.55679253889592 6.34322794175001e-06 0.00037541039097684
2.92473732138839 4.3685949863776 4.96094684893728 2.92473732138839 4.5136253647099 3.55584142846167 6.37287499306557e-06 0.000376771287951198
