"Gene","lb","log.FC.mle","ub","ce","Z","cZ","pvalue","p.adjust"
"NKAIN2",2.59143883236672,3.22078826308436,3.85013769380198,2.59143883236672,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"NLGN1",3.51695270106914,4.10928157703864,4.73863100775628,3.51695270106914,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"NRXN3",3.03568548934387,3.70205547480959,4.33140490552723,3.03568548934387,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"OPCML",2.55441827761863,3.18376770833626,3.85013769380198,2.55441827761863,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"PCDH11X",2.36931550387815,3.10972659884007,4.22034324128295,2.36931550387815,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"PKP4",2.85058271560339,3.96119935804626,5.66414487645869,2.85058271560339,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"PLXNA4",2.51739772287053,3.36887048207672,4.81267211725249,2.51739772287053,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"PTPRD",3.85013769380198,4.40544601502344,5.07181600048915,3.85013769380198,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"PTPRO",2.70250049661101,3.7390760295577,8.03346038033683,2.70250049661101,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"RALYL",3.51695270106914,4.29438435077913,5.29393932897774,3.51695270106914,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"RBFOX1",3.62801436531342,4.18332268653485,4.77565156250439,3.62801436531342,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"RIMS2",2.66547994186291,3.25780881783245,3.92417880329819,2.66547994186291,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"ROBO2",3.70205547480959,4.29438435077913,4.88671322674866,3.70205547480959,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"RTN1",2.55441827761863,3.18376770833626,3.99821991279436,2.55441827761863,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"SCG5",3.40589103682483,4.70161045300821,7.95941927084065,3.40589103682483,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"SCN2A",3.07270604409197,4.03524046754247,8.84791258479495,3.07270604409197,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"SLC38A1",3.7760965843058,8.3666453730697,8.69983036580257,3.7760965843058,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"SLC44A5",2.48037716812243,3.18376770833626,3.99821991279436,2.48037716812243,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"SLC4A10",2.66547994186291,3.36887048207672,4.29438435077913,2.66547994186291,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"SNTG1",2.73952105135911,3.44291159157293,4.10928157703864,2.73952105135911,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"SOX11",8.18154259932921,8.81089203004685,9.32917979652021,8.18154259932921,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"SOX4",2.96164437984768,3.7390760295577,4.66458989826011,2.96164437984768,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"STMN1",3.44291159157293,4.22034324128295,5.07181600048915,3.44291159157293,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"STMN2",5.55308321221441,9.32917979652021,9.62534423450498,5.55308321221441,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"SYT1",2.92462382509958,3.47993214632104,4.18332268653485,2.92462382509958,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"TUBA1A",2.29527439438196,3.03568548934387,3.66503492006152,2.29527439438196,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"XKR4",2.62845938711482,3.40589103682483,4.96075433624487,2.62845938711482,7.13989829568023,6.45677299793018,9.33999999999133e-13,1.0695914880703e-10
"GNAI1",3.33184992732865,8.07048093508493,8.3296248183216,3.33184992732865,7.13989829568023,6.45677299793018,9.33999999999145e-13,1.0695914880703e-10
"NRG1",2.48037716812243,3.29482937258055,4.88671322674866,2.48037716812243,7.13989829568023,6.45677299793018,9.33999999999145e-13,1.0695914880703e-10
"DYNC1I1",2.44335661337434,3.18376770833626,4.70161045300821,2.44335661337434,7.13989829568023,6.45677299793018,9.33999999999163e-13,1.0695914880703e-10
"ATP8A2",2.11017162064147,2.7765416061072,3.7390760295577,2.11017162064147,7.13989829568022,6.45677299793018,9.33999999999193e-13,1.0695914880703e-10
"KAZN",1.96208940164909,2.59143883236672,3.22078826308436,1.96208940164909,7.13989829568022,6.45677299793018,9.33999999999205e-13,1.0695914880703e-10
"TUBB",2.66547994186291,3.66503492006152,5.03479544574105,2.66547994186291,7.13989829568022,6.45677299793018,9.33999999999217e-13,1.0695914880703e-10
"PAK3",2.14719217538957,2.85058271560339,3.70205547480959,2.14719217538957,7.13989829568013,6.45677299793018,9.33999999999809e-13,1.0695914880703e-10
"ATP1B1",2.11017162064147,2.8135621608553,3.81311713905387,2.11017162064147,7.13989829568013,6.45677299793018,9.33999999999839e-13,1.0695914880703e-10
"KIRREL3",2.14719217538957,2.85058271560339,3.85013769380198,2.14719217538957,7.13989829568013,6.45677299793018,9.33999999999839e-13,1.0695914880703e-10
"MAP2",1.70294551841242,2.29527439438196,2.92462382509958,1.70294551841242,7.13989829568012,6.45677299793018,9.33999999999869e-13,1.0695914880703e-10
"MEG3",2.48037716812243,3.25780881783245,4.5905487887639,2.48037716812243,7.13989829567998,6.45677299793018,9.34000000000871e-13,1.0695914880703e-10
"PDE10A",2.40633605862624,3.29482937258055,5.4790421027182,2.40633605862624,7.13989829567996,6.45677299793018,9.34000000000991e-13,1.0695914880703e-10
"ASIC2",1.99910995639719,2.62845938711482,3.29482937258055,1.99910995639719,7.13989829567991,6.45677299793018,9.34000000001348e-13,1.0695914880703e-10
"NMNAT2",2.11017162064147,2.8135621608553,3.7390760295577,2.11017162064147,7.13989829567931,6.45677299793018,9.34000000005409e-13,1.0695914880703e-10
"SH3GL3",2.66547994186291,3.66503492006152,8.03346038033683,2.66547994186291,7.1398982956789,6.45677299793018,9.34000000008197e-13,1.0695914880703e-10
"STXBP5L",2.03613051114528,2.66547994186291,3.40589103682483,2.03613051114528,7.13989829567862,6.45677299793018,9.34000000010068e-13,1.0695914880703e-10
"TTLL7",2.51739772287053,3.47993214632104,4.99777489099298,2.51739772287053,7.13989829567835,6.45677299793018,9.34000000011903e-13,1.0695914880703e-10
"GALNT13",2.22123328488576,2.96164437984768,3.96119935804626,2.22123328488576,7.13989829567751,6.45677299793018,9.34000000017648e-13,1.0695914880703e-10
"GRIA3",2.85058271560339,7.77431649710016,8.07048093508493,2.85058271560339,7.13989829567297,6.45677299793018,9.34000000048451e-13,1.0695914880703e-10
"GRID2",1.96208940164909,2.66547994186291,3.33184992732865,1.96208940164909,7.13989829567071,6.45677299793018,9.34000000063846e-13,1.0695914880703e-10
"DCC",2.03613051114528,2.73952105135911,3.81311713905387,2.03613051114528,7.13989829566256,6.45677299793018,9.34000000119223e-13,1.0695914880703e-10
"NCALD",2.11017162064147,2.85058271560339,4.14630213178675,2.11017162064147,7.13989829565579,6.45677299793018,9.34000000165185e-13,1.0695914880703e-10
"HECW1",2.36931550387815,3.33184992732865,5.14585710998536,2.36931550387815,7.1398982956271,6.45677299793018,9.34000000360182e-13,1.0695914880703e-10
"PLP1",3.07270604409197,4.14630213178675,6.21945319768012,3.07270604409197,7.13989829561048,6.45677299793018,9.34000000473096e-13,1.0695914880703e-10
"GABBR2",2.25825383963386,3.07270604409197,4.51650767926772,2.25825383963386,7.13989829557536,6.45677299793018,9.3400000071172e-13,1.0695914880703e-10
"APP",1.81400718265671,2.44335661337434,3.14674715358816,1.81400718265671,7.13989829552603,6.45677299793018,9.34000001046921e-13,1.0695914880703e-10
"HS6ST3",2.22123328488576,3.03568548934387,4.51650767926772,2.22123328488576,7.13989829545272,6.45677299793018,9.34000001545048e-13,1.0695914880703e-10
"RAPGEF4",2.48037716812243,3.47993214632104,7.07092595688635,2.48037716812243,7.13989829541109,6.45677299793018,9.34000001827896e-13,1.0695914880703e-10
"PCLO",1.77698662790861,2.40633605862624,3.07270604409197,1.77698662790861,7.13989829539891,6.45677299793018,9.34000001910642e-13,1.0695914880703e-10
"ARPP21",2.11017162064147,2.88760327035149,3.99821991279436,2.11017162064147,7.13989829535647,6.45677299793018,9.34000002199035e-13,1.0695914880703e-10
"GAD1",2.40633605862624,3.36887048207672,4.77565156250439,2.40633605862624,7.13989829517234,6.45677299793018,9.34000003450142e-13,1.0695914880703e-10
"SORBS2",1.96208940164909,2.70250049661101,3.70205547480959,1.96208940164909,7.13989829500904,6.45677299793018,9.34000004559758e-13,1.0695914880703e-10
"HECW2",2.11017162064147,2.85058271560339,4.03524046754247,2.11017162064147,7.13989829476738,6.45677299793018,9.34000006201745e-13,1.0695914880703e-10
"CSMD2",2.48037716812243,3.59099381056531,7.2560287306268,2.48037716812243,7.1398982947242,6.45677299793018,9.34000006495142e-13,1.0695914880703e-10
"EPHA3",2.33229494913005,3.25780881783245,7.03390540213825,2.33229494913005,7.13989829433141,6.45677299793018,9.3400000916412e-13,1.0695914880703e-10
"SLIT2",2.48037716812243,3.55397325581721,5.21989821948154,2.48037716812243,7.13989829381944,6.45677299793018,9.34000012642848e-13,1.0695914880703e-10
"CHSY3",2.07315106589338,2.7765416061072,3.92417880329819,2.07315106589338,7.13989829273291,6.45677299793018,9.34000020025547e-13,1.0695914880703e-10
"ZEB2",1.48082218992384,2.11017162064147,2.66547994186291,1.48082218992384,7.13989829173178,6.45677299793018,9.34000026828007e-13,1.0695914880703e-10
"LPPR1",2.33229494913005,3.22078826308436,4.88671322674866,2.33229494913005,7.1398982916965,6.45677299793018,9.34000027067728e-13,1.0695914880703e-10
"SYNPR",2.44335661337434,3.40589103682483,5.36798043847392,2.44335661337434,7.13989829163518,6.45677299793018,9.34000027484432e-13,1.0695914880703e-10
"LINC01122",2.92462382509958,7.73729594235206,8.07048093508493,2.92462382509958,7.13989829105312,6.45677299793018,9.34000031439357e-13,1.0695914880703e-10
"SYT4",4.51650767926772,7.4781520591154,7.81133705184827,4.51650767926772,7.13989828984784,6.45677299793018,9.34000039628976e-13,1.0695914880703e-10
"ZNF804A",2.14719217538957,2.96164437984768,4.14630213178675,2.14719217538957,7.13989828891747,6.45677299793018,9.34000045950653e-13,1.0695914880703e-10
"SPOCK3",1.92506884690099,2.62845938711482,3.51695270106914,1.92506884690099,7.1398982887846,6.45677299793018,9.34000046853493e-13,1.0695914880703e-10
"VSNL1",2.88760327035149,3.88715824855008,8.3296248183216,2.88760327035149,7.13989828028651,6.45677299793018,9.34000104596247e-13,1.0695914880703e-10
"NEUROD6",5.88626820494728,6.33051486192443,6.84880262839776,5.88626820494728,7.1398982793313,6.45677299793018,9.34000111086651e-13,1.0695914880703e-10
"GABRA1",3.40589103682483,7.99643982558872,8.3296248183216,3.40589103682483,7.13989827449062,6.45677299793018,9.34000143978057e-13,1.0695914880703e-10
"LPPR5",3.92417880329819,7.36709039487112,7.73729594235206,3.92417880329819,7.13989827441245,6.45677299793018,9.34000144509251e-13,1.0695914880703e-10
"KIF5C",1.77698662790861,2.48037716812243,3.36887048207672,1.77698662790861,7.1398982638404,6.45677299793018,9.34000216344059e-13,1.0695914880703e-10
"DGKI",1.66592496366432,2.25825383963386,2.92462382509958,1.66592496366432,7.13989826095048,6.45677299793018,9.34000235980504e-13,1.0695914880703e-10
"SLC24A2",1.92506884690099,2.62845938711482,3.85013769380198,1.92506884690099,7.13989826004465,6.45677299793018,9.34000242135423e-13,1.0695914880703e-10
"ZNF385D",1.81400718265671,2.48037716812243,3.14674715358816,1.81400718265671,7.13989825430723,6.45677299793018,9.34000281119943e-13,1.0695914880703e-10
"RYR2",1.8880482921529,2.51739772287053,3.33184992732865,1.8880482921529,7.13989821180898,6.45677299793018,9.34000569886738e-13,1.0695914880703e-10
"KCNB2",3.88715824855008,7.36709039487112,7.73729594235206,3.88715824855008,7.13989816738658,6.45677299793018,9.34000871727763e-13,1.0695914880703e-10
"ASXL3",2.33229494913005,3.29482937258055,5.4790421027182,2.33229494913005,7.1398981438175,6.45677299793018,9.34001031874862e-13,1.0695914880703e-10
"FAM19A2",1.99910995639719,2.70250049661101,3.70205547480959,1.99910995639719,7.13989812509224,6.45677299793018,9.34001159109164e-13,1.0695914880703e-10
"HSP90AB1",1.29571941618336,1.8510277374048,2.40633605862624,1.29571941618336,7.13989812029889,6.45677299793018,9.34001191679038e-13,1.0695914880703e-10
"AFF2",5.5160626574663,6.81178207364965,7.21900817587873,5.5160626574663,7.13989806928636,6.45677299793018,9.3400153829883e-13,1.0695914880703e-10
"ELMO1",2.33229494913005,3.29482937258055,6.66369985465727,2.33229494913005,7.13989803864811,6.45677299793018,9.34001746479663e-13,1.0695914880703e-10
"SERINC1",1.70294551841242,2.33229494913005,3.03568548934387,1.70294551841242,7.13989802873185,6.45677299793018,9.34001813858647e-13,1.0695914880703e-10
"ARL15",1.73996607316051,2.40633605862624,3.25780881783245,1.73996607316051,7.1398977721754,6.45677299793018,9.34003557110446e-13,1.0695914880703e-10
"UCHL1",2.22123328488576,3.10972659884007,4.77565156250439,2.22123328488576,7.1398976696795,6.45677299793018,9.34004253551208e-13,1.0695914880703e-10
"LRFN5",2.11017162064147,2.96164437984768,5.5160626574663,2.11017162064147,7.13989763171155,6.45677299793018,9.34004511536585e-13,1.0695914880703e-10
"SEZ6L",2.99866493459578,7.4781520591154,7.77431649710016,2.99866493459578,7.13989745306897,6.45677299793018,9.34005725381692e-13,1.0695914880703e-10
"GNG2",2.51739772287053,7.84835760659634,8.10750148983304,2.51739772287053,7.13989738033232,6.45677299793018,9.34006219614989e-13,1.0695914880703e-10
"NSG2",2.92462382509958,7.03390540213825,7.29304928537491,2.92462382509958,7.13989732534558,6.45677299793018,9.34006593240754e-13,1.0695914880703e-10
"SORCS3",1.92506884690099,2.73952105135911,4.22034324128295,1.92506884690099,7.13989719548164,6.45677299793018,9.34007475645246e-13,1.0695914880703e-10
"REEP1",2.73952105135911,7.55219316861157,7.77431649710016,2.73952105135911,7.13989715682995,6.45677299793018,9.34007738277428e-13,1.0695914880703e-10
"DOCK10",2.25825383963386,3.22078826308436,4.627569343512,2.25825383963386,7.13989712267113,6.45677299793018,9.34007970381277e-13,1.0695914880703e-10
"PLCL2",3.07270604409197,7.44113150436729,7.70027538760399,3.07270604409197,7.13989708893198,6.45677299793018,9.34008199633627e-13,1.0695914880703e-10
"XIST",2.92462382509958,7.18198762113063,7.55219316861157,2.92462382509958,7.13989707111665,6.45677299793018,9.34008320686118e-13,1.0695914880703e-10
"SLC6A15",4.22034324128295,7.10794651163442,7.4781520591154,4.22034324128295,7.13989672408777,6.45677299793018,9.3401067869752e-13,1.0695914880703e-10
"BASP1",2.33229494913005,3.44291159157293,6.03435042393966,2.33229494913005,7.13989668151526,6.45677299793018,9.34010967971977e-13,1.0695914880703e-10
"FGF13",1.81400718265671,2.51739772287053,3.44291159157293,1.81400718265671,7.13989656100459,6.45677299793018,9.34011786826273e-13,1.0695914880703e-10
"KLHL29",2.51739772287053,7.29304928537491,7.55219316861157,2.51739772287053,7.13989636403262,6.45677299793018,9.34013125226677e-13,1.0695914880703e-10
"GABRG3",2.40633605862624,3.51695270106914,7.95941927084065,2.40633605862624,7.13989622496044,6.45677299793018,9.34014070206278e-13,1.0695914880703e-10
"MEF2C",1.62890440891622,2.22123328488576,2.88760327035149,1.62890440891622,7.13989571757401,6.45677299793018,9.34017517846944e-13,1.0695914880703e-10
"ANKS1B",1.22167830668717,1.81400718265671,2.33229494913005,1.22167830668717,7.13989538984358,6.45677299793018,9.34019744749567e-13,1.0695914880703e-10
"RCAN2",2.25825383963386,3.25780881783245,5.40500099322202,2.25825383963386,7.13989532333952,6.45677299793018,9.34020196640026e-13,1.0695914880703e-10
"GPC6",1.96208940164909,2.85058271560339,4.44246656977151,1.96208940164909,7.13989346654255,6.45677299793018,9.3403281353418e-13,1.0695914880703e-10
"NBEA",1.40678108042765,1.99910995639719,2.59143883236672,1.40678108042765,7.13988719996709,6.45677299793018,9.34075396010109e-13,1.0695914880703e-10
"PCSK2",2.33229494913005,3.40589103682483,7.77431649710016,2.33229494913005,7.13988229211008,6.45677299793018,9.34108747086965e-13,1.0695914880703e-10
"BZW2",3.03568548934387,7.14496706638253,7.5151726138635,3.03568548934387,7.13988220362059,6.45677299793018,9.34109348423249e-13,1.0695914880703e-10
"SRRM4",2.25825383963386,3.36887048207672,6.33051486192443,2.25825383963386,7.1398817626971,6.45677299793018,9.3411234475406e-13,1.0695914880703e-10
"RP11-123O10.4",1.62890440891622,2.29527439438196,3.03568548934387,1.62890440891622,7.13988082777943,6.45677299793018,9.34118698093103e-13,1.0695914880703e-10
"ELAVL4",3.10972659884007,7.36709039487112,7.62623427810778,3.10972659884007,7.13988072449736,6.45677299793018,9.34119399960694e-13,1.0695914880703e-10
"GUCY1A2",1.8880482921529,2.73952105135911,4.29438435077913,1.8880482921529,7.13987873534381,6.45677299793018,9.34132917630201e-13,1.0695914880703e-10
"GPR158",1.66592496366432,2.33229494913005,3.33184992732865,1.66592496366432,7.13987193020473,6.45677299793018,9.34179164692893e-13,1.0695914880703e-10
"SLC8A3",5.84924765019918,6.55263819041299,6.92284373789397,5.84924765019918,7.13987057745569,6.45677299793018,9.34188358111462e-13,1.0695914880703e-10
"SLITRK4",5.84924765019918,6.66369985465727,6.95986429264204,5.84924765019918,7.13985853334497,6.45677299793018,9.34270215014055e-13,1.0695914880703e-10
"CUX2",4.03524046754247,6.77476151890158,7.29304928537491,4.03524046754247,7.13984922809099,6.45677299793018,9.34333462300798e-13,1.0695914880703e-10
"WASF1",2.14719217538957,3.25780881783245,6.40455597142061,2.14719217538957,7.13983272494804,6.45677299793018,9.34445643568314e-13,1.0695914880703e-10
"HCN1",1.70294551841242,2.40633605862624,3.47993214632104,1.70294551841242,7.13982964271331,6.45677299793018,9.34466596739274e-13,1.0695914880703e-10
"GRM7",1.66592496366432,2.36931550387815,2.99866493459578,1.66592496366432,7.13982698143982,6.45677299793018,9.34484688567626e-13,1.0695914880703e-10
"KIAA1598",2.14719217538957,3.29482937258055,5.21989821948154,2.14719217538957,7.13982224761754,6.45677299793018,9.34516870814788e-13,1.0695914880703e-10
"GABRB2",1.8510277374048,2.55441827761863,3.40589103682483,1.8510277374048,7.13982125190204,6.45677299793018,9.34523640189675e-13,1.0695914880703e-10
"SEMA3C",6.14541208818394,6.81178207364965,7.2560287306268,6.14541208818394,7.13981436141024,6.45677299793018,9.34570486538294e-13,1.0695914880703e-10
"SYNDIG1",5.4790421027182,6.58965874516109,6.92284373789397,5.4790421027182,7.13981334139615,6.45677299793018,9.34577421498314e-13,1.0695914880703e-10
"CNTNAP4",1.8880482921529,2.70250049661101,3.85013769380198,1.8880482921529,7.13980342067268,6.45677299793018,9.34644874005545e-13,1.0695914880703e-10
"GRIN2A",1.59188385416813,2.22123328488576,2.99866493459578,1.59188385416813,7.13980340304104,6.45677299793018,9.34644993890042e-13,1.0695914880703e-10
"TANC2",1.73996607316051,2.44335661337434,3.40589103682483,1.73996607316051,7.13977419515314,6.45677299793018,9.34843610527832e-13,1.0695914880703e-10
