"Gene" "lb" "log.FC.mle" "ub" "ce" "Z" "cZ" "pvalue" "p.adjust"
"SCG2" 7.78404378733787 8.41418066536048 8.78484941713847 7.78404378733787 7.12834038433598 6.05659709050711 1.01586309317936e-12 1.39031239284051e-09
"CHRM3" 3.85495501849114 8.97018379302746 9.37791941998324 3.85495501849114 7.12630538377103 6.05659709050711 1.0309883911738e-12 1.39031239284051e-09
"SPARCL1" 3.81788814331334 10.0080562980058 10.3787250497838 3.81788814331334 7.11400926172722 6.05018258678941 1.12719582220233e-12 1.44681760892873e-09
"KCNC2" 7.78404378733787 8.37711379018268 8.74778254196067 7.78404378733787 7.10620331088852 6.04777137895864 1.19278667449306e-12 1.46863155804212e-09
"LINGO2" 2.89121626386836 9.15551816891645 9.48912004551664 2.89121626386836 7.08883239714685 6.03096576638122 1.35248200220352e-12 1.62982714129368e-09
"TENM2" 2.66881501280155 4.00322251920233 9.93392254765025 2.66881501280155 7.08242285315212 6.02688704101896 1.41655626061197e-12 1.67147736434461e-09
"DLX6-AS1" 7.89524441287127 8.59951504124947 9.00725066820526 7.89524441287127 7.06585678626261 6.01088751553452 1.59627981097493e-12 1.84510399865304e-09
"GAD1" 7.85817753769347 8.48831441571608 8.89605004267186 7.85817753769347 7.05459376146084 6.00101555013785 1.73105696395413e-12 1.96087208648868e-09
"DOCK10" 7.52457566109328 8.48831441571608 8.85898316749406 7.52457566109328 7.00404585368582 5.95752876501287 2.4867466686183e-12 2.56080650576733e-09
"SPOCK3" 7.1539069093153 8.48831441571608 8.89605004267186 7.1539069093153 6.87969951697059 5.8178817965545 5.9978939570698e-12 5.95980206913203e-09
"RIMS2" 2.74294876315715 9.48912004551664 9.78565504693906 2.74294876315715 6.79798548905127 5.73328194917604 1.06092138182497e-11 9.85056806947597e-09
"PRNP" 7.63577628662668 8.26591316464925 8.56244816607167 7.63577628662668 6.76517379481817 5.69742002772429 1.33149269334337e-11 1.21634005105777e-08
"ERC2" 2.18694563549017 3.37308564117976 7.11684003413747 2.18694563549017 6.69474194526263 5.61978091937344 2.16052549736125e-11 1.9119975487429e-08
"THRB" 5.78243252773672 8.48831441571608 8.85898316749406 5.78243252773672 6.68321144412455 5.61148029585144 2.3376190541249e-11 2.00603133314433e-08
"VIP" 7.0797731589597 7.70991003698228 8.63658191642727 7.0797731589597 6.63653462196796 5.55890234573408 3.21143532947095e-11 2.71476528642648e-08
"RBMS3" 2.07574500995677 3.11361751493515 8.85898316749406 2.07574500995677 6.58164012656807 5.49643640429209 4.65286695864839e-11 3.87542762946949e-08
"SERPINI1" 7.33924128520429 7.96937816322687 8.30298003982705 7.33924128520429 6.54938130046962 5.46325838292822 5.77759419154251e-11 4.67473399743693e-08
"SYNPR" 7.2651075348487 8.52538129089388 8.97018379302746 7.2651075348487 6.53399504030067 5.44749434686786 6.40380667320758e-11 5.10843383601593e-08
"KCNJ3" 6.82030503271508 8.45124754053828 8.82191629231626 6.82030503271508 6.50479350054422 5.415257268083 7.78001772277312e-11 6.12006449697807e-08
"CNTNAP5" 2.33521313620136 8.63658191642727 8.85898316749406 2.33521313620136 6.46816902825136 5.37655710975899 9.91975035161355e-11 7.59236243803634e-08
"GABRA1" 7.33924128520429 8.00644503840466 8.37711379018268 7.33924128520429 6.45186100190014 5.35953756259963 1.10484893849157e-10 8.34352455710476e-08
"RCAN2" 7.30217441002649 7.96937816322687 8.34004691500485 7.30217441002649 6.44071536570974 5.34864048931765 1.18911690963988e-10 8.86173730633993e-08
"CNTNAP4" 7.1909737844931 8.26591316464925 8.67364879160507 7.1909737844931 6.39228749154797 5.29318132436175 1.63422262941162e-10 1.20206625044954e-07
"LRRTM4" 1.89041063406777 3.00241688940175 4.63335939722494 1.89041063406777 6.37272602965455 5.27214272399 1.85697443213877e-10 1.3484015113779e-07
"TMEM144" 7.04270628378187 7.70991003698228 8.11764566393806 7.04270628378187 6.35038963967628 5.24773966721426 2.14770241413007e-10 1.53976670039871e-07
"EFNA5" 6.11603440433691 8.30298003982705 8.71071566678287 6.11603440433691 6.33699663399806 5.23401229111255 2.34287108218572e-10 1.65869415441043e-07
"GABRG2" 7.0797731589597 7.67284316180448 7.96937816322687 7.0797731589597 6.31224615732026 5.2066314151615 2.75014324691966e-10 1.92299522492638e-07
"UNC79" 1.92747750924557 3.03948376457955 8.85898316749406 1.92747750924557 6.26190591275828 5.14842965523615 3.80300386083064e-10 2.62676259353324e-07
"CACNA2D3" 2.81708251351276 8.37711379018268 8.71071566678287 2.81708251351276 6.25606903345709 5.14368074736199 3.94802042351214e-10 2.69407205719132e-07
"RALYL" 1.96454438442337 3.11361751493515 5.85656627809232 1.96454438442337 6.25235263522264 5.14145818518828 4.04315190157296e-10 2.7261433023963e-07
"WBSCR17" 5.96776690362572 8.15471253911586 8.52538129089388 5.96776690362572 6.22922498567324 5.11752617682215 4.68748221908674e-10 3.09569108864056e-07
"PEX5L" 3.37308564117976 8.37711379018268 8.74778254196067 3.37308564117976 6.17667749228404 5.05905509173575 6.54646061785667e-10 4.21339132357008e-07
"DNM3" 1.55680875746757 2.44641376173476 4.41095814615812 1.55680875746757 6.15699956746156 5.03958335120402 7.41360514004713e-10 4.66546408802212e-07
"FRMPD4" 2.33521313620136 8.67364879160507 8.97018379302746 2.33521313620136 6.14926637026479 5.03445109556559 7.78421545407679e-10 4.7921999444348e-07
"DAB1" 1.51974188228977 2.44641376173476 3.81788814331334 1.51974188228977 6.14251902262398 5.02837396088215 8.12229469144888e-10 4.94656480359444e-07
"ZBTB16" 7.30217441002649 7.96937816322687 8.30298003982705 7.30217441002649 6.1285478937068 5.01558295611405 8.86847342532981e-10 5.28729050382976e-07
"NR3C2" 5.93070002844792 8.11764566393806 8.52538129089388 5.93070002844792 6.09948805289558 4.98246630988335 1.06408712489045e-09 6.27789235203594e-07
"GABBR2" 2.26107938584576 8.26591316464925 8.59951504124947 2.26107938584576 6.04489334198999 4.9203106097371 1.49508874138498e-09 8.64069756475127e-07
"PCSK2" 7.0797731589597 7.78404378733787 8.19177941429366 7.0797731589597 6.04047332838472 4.91693297327803 1.53662784431201e-09 8.79106341880242e-07
"PPM1H" 6.96857253342627 7.74697691216007 8.08057878876026 6.96857253342627 6.03482214070285 4.91204250970234 1.59137866230366e-09 9.01325046755544e-07
"SNHG14" 1.77921000853437 2.63174813762376 3.74375439295774 1.77921000853437 6.00270346092103 4.87691849405878 1.94058851198126e-09 1.07755933472152e-06
"MACROD2" 1.40854125675638 2.29814626102356 3.52135314189095 1.40854125675638 5.95757837340011 4.82431235896345 2.56002952768648e-09 1.40487104438096e-06
"TNIK" 1.55680875746757 2.55761438726816 4.29975752062472 1.55680875746757 5.95632969948498 4.82431235896345 2.5796565665387e-09 1.40487104438096e-06
"CCK" 6.4125694057593 7.04270628378187 7.45044191073769 6.4125694057593 5.95046971003588 4.82015376832705 2.67374052379104e-09 1.43447611372944e-06
"LGI1" 6.85737190789288 7.52457566109328 7.82111066251567 6.85737190789288 5.9482647988604 4.82015376832705 2.70999936736909e-09 1.43447611372944e-06
"LRRC7" 1.74214313335657 2.89121626386836 4.15149001991353 1.74214313335657 5.94587891699035 4.81910277672868 2.74977361295237e-09 1.44205257305922e-06
"MTUS2" 4.00322251920233 8.15471253911586 8.56244816607167 4.00322251920233 5.94127744192744 4.81664730784572 2.82809501487305e-09 1.45990398415197e-06
"TMEFF2" 7.00563940860407 7.78404378733787 8.08057878876026 7.00563940860407 5.94085659911557 4.81664730784572 2.83536562478754e-09 1.45990398415197e-06
"EDIL3" 1.89041063406777 3.26188501564635 8.59951504124947 1.89041063406777 5.87925690259577 4.74509962374105 4.12112344665805e-09 2.08403740867695e-06
"KHDRBS2" 1.89041063406777 3.29895189082415 7.59870941144888 1.89041063406777 5.87447268851904 4.74104972274711 4.24191402881375e-09 2.12613740499074e-06
"ST3GAL5" 6.3384356554037 6.89443878307068 7.1909737844931 6.3384356554037 5.85459383427717 4.71851696055082 4.78177174462981e-09 2.3757016497574e-06
"MEG8" 6.59790378164829 7.33924128520429 7.70991003698228 6.59790378164829 5.8496034941697 4.7141853802495 4.92746212100115e-09 2.4267965183414e-06
"RYR3" 2.59468126244596 8.63658191642727 9.00725066820526 2.59468126244596 5.82746784488589 4.68883410708691 5.62746883864273e-09 2.74766017312971e-06
"PROX1" 6.85737190789288 7.52457566109328 7.96937816322687 6.85737190789288 5.81877939778719 4.67999362719197 5.92789075099812e-09 2.86883834148431e-06
"MYT1L" 1.92747750924557 9.19258504409425 9.45205317033884 1.92747750924557 5.81316533764896 4.67653079799076 6.13024593512258e-09 2.91768797708798e-06
"KIAA0319" 7.41337503555989 8.15471253911586 8.41418066536048 7.41337503555989 5.79708378195367 4.66023228137644 6.74779853257013e-09 3.15852738254305e-06
"VSNL1" 6.07896752915911 8.15471253911586 8.56244816607167 6.07896752915911 5.75564967584408 4.61272218357611 8.63092094607255e-09 3.97429350035494e-06
"IQCJ-SCHIP1" 2.44641376173476 8.30298003982705 8.71071566678287 2.44641376173476 5.72943506479204 4.58213379732339 1.00765652501083e-08 4.60255244060995e-06
"RYR2" 1.92747750924557 3.18775126529075 8.56244816607167 1.92747750924557 5.70648460419005 4.55671358883118 1.15333333728325e-08 5.19601991105665e-06
"NKAIN2" 1.51974188228977 2.63174813762376 3.78082126813554 1.51974188228977 5.70518672591536 4.55671358883118 1.16215616236366e-08 5.19601991105665e-06
"EPHA6" 1.96454438442337 8.37711379018268 8.67364879160507 1.96454438442337 5.69706564624016 4.54887644562789 1.21887005352228e-08 5.39330953839022e-06
"SV2A" 6.15310127951471 6.70910440718169 7.00563940860407 6.15310127951471 5.68502460699875 4.53728212709647 1.30793825956947e-08 5.69838516503813e-06
"PCDH9" 1.26027375604518 2.11281188513456 3.00241688940175 1.26027375604518 5.66593948854187 4.51532789735191 1.46221124657953e-08 6.32188706746346e-06
"ATRNL1" 1.59387563264537 2.55761438726816 8.52538129089388 1.59387563264537 5.65768938556675 4.50834343388906 1.5342447824974e-08 6.53357563842771e-06
"SGK1" 5.78243252773672 7.96937816322687 8.34004691500485 5.78243252773672 5.64454897538782 4.49526863927622 1.65614833490944e-08 6.94821699204449e-06
"SHISA9" 3.70668751777994 8.26591316464925 8.71071566678287 3.70668751777994 5.62144947263513 4.47080239367335 1.89361885049932e-08 7.79266754726816e-06
"FAM155A" 1.59387563264537 2.63174813762376 3.78082126813554 1.59387563264537 5.62098621324129 4.47080239367335 1.89870426484516e-08 7.79266754726816e-06
"RUNDC3B" 6.56083690647049 7.1539069093153 7.45044191073769 6.56083690647049 5.61650284205786 4.46679656358166 1.94861046371068e-08 7.93995679450686e-06
"MDGA2" 1.85334375888997 2.96535001422395 8.52538129089388 1.85334375888997 5.58754918484238 4.43245046387401 2.3029654434387e-08 9.31681119896296e-06
"INA" 5.96776690362572 6.56083690647049 6.85737190789288 5.96776690362572 5.54018493973347 4.37665184428209 3.02152381529626e-08 1.20516243556866e-05
"ERMN" 5.89363315327012 6.56083690647049 7.0797731589597 5.89363315327012 5.51625469976461 4.34836032526684 3.46300277571845e-08 1.37159126721078e-05
"RP11-262H14.1" 5.93070002844792 6.48670315611489 6.82030503271508 5.93070002844792 5.496855773806 4.325673959366 3.86622648717927e-08 1.52066205403374e-05
"KCNAB1" 3.92908876884674 8.26591316464925 8.56244816607167 3.92908876884674 5.49330908096404 4.32276863239749 3.94471519987986e-08 1.54083296200548e-05
"HCN1" 3.66962064260215 7.89524441287127 8.26591316464925 3.66962064260215 5.48619433091932 4.31659841209658 4.10685096641771e-08 1.58452053986628e-05
"CNTN4" 2.03867813477897 3.48428626671315 9.19258504409425 2.03867813477897 5.48595081794282 4.31659841209658 4.11251314241927e-08 1.58452053986628e-05
"AL132709.5" 5.89363315327012 6.4496362809371 6.82030503271508 5.89363315327012 5.48044824743937 4.31122072666344 4.24249603542282e-08 1.6235573679343e-05
"APOD" 5.85656627809232 6.52377003129269 6.89443878307068 5.85656627809232 5.47689944495699 4.30827513396976 4.32843018312037e-08 1.64532636719175e-05
"OLFM3" 6.82030503271508 7.52457566109328 8.00644503840466 6.82030503271508 5.4705472439441 4.30326028044969 4.48648087659051e-08 1.68302933940159e-05
"NEBL" 1.66800938300097 3.07655063975735 8.56244816607167 1.66800938300097 5.4705248398221 4.30326028044969 4.48704809932625e-08 1.68302933940159e-05
"SPP1" 6.67203753200389 7.33924128520429 7.93231128804907 6.67203753200389 5.46840119396819 4.3020685988792 4.54113090617642e-08 1.69210902805276e-05
"GABRA4" 6.56083690647049 7.1909737844931 7.52457566109328 6.56083690647049 5.4269254454769 4.25307057130909 5.73330620443152e-08 2.10859088835451e-05
"NALCN" 6.78323815753728 7.56164253627108 7.89524441287127 6.78323815753728 5.3981713069378 4.21988431062516 6.73235706693677e-08 2.44427717664849e-05
"GRIN2B" 1.77921000853437 9.11845129373865 9.37791941998324 1.77921000853437 5.39563620898408 4.21814041996128 6.82811697618011e-08 2.46325407195472e-05
"FGF12" 1.81627688371217 2.89121626386836 4.55922564686934 1.81627688371217 5.39220831020095 4.21526660581278 6.95970183384195e-08 2.49483286370344e-05
"KCNMA1" 1.59387563264537 2.78001563833496 7.93231128804907 1.59387563264537 5.38783449341609 4.21119615682853 7.13116739375936e-08 2.54022049589777e-05
"NPY1R" 5.74536565255889 6.3013687802259 6.67203753200389 5.74536565255889 5.36988463517109 4.19004737016099 7.87870263854485e-08 2.78896225026189e-05
"GABRG3" 2.96535001422395 8.00644503840466 8.37711379018268 2.96535001422395 5.34581436445259 4.16114919215399 9.00114245947601e-08 3.16650128335282e-05
"KIAA1244" 2.40934688655696 8.41418066536048 8.74778254196067 2.40934688655696 5.33775962483147 4.15240648691997 9.41021003632718e-08 3.28997207430556e-05
"PLEKHA6" 6.22723502987031 6.82030503271508 7.11684003413747 6.22723502987031 5.33386535084044 4.14890235570254 9.61438280975934e-08 3.3407325986451e-05
"MEG3" 3.41015251635756 8.74778254196067 9.04431754338305 3.41015251635756 5.33172285673871 4.14760018611093 9.72853342709477e-08 3.35978461124264e-05
"SYN2" 3.63255376742435 8.11764566393806 8.45124754053828 3.63255376742435 5.32914454665932 4.14574044474305 9.86764404608492e-08 3.38717347564946e-05
"SYN3" 6.22723502987031 7.48750878591549 7.85817753769347 6.22723502987031 5.32235138900216 4.13855573728938 1.02434459583132e-07 3.49498971196953e-05
"UNC5C" 2.74294876315715 7.93231128804907 8.26591316464925 2.74294876315715 5.32093659402446 4.1381489254504 1.03234381408928e-07 3.50119095463404e-05
"CELF4" 6.19016815469251 7.52457566109328 7.89524441287127 6.19016815469251 5.30971812634747 4.12536166323163 1.09794908561633e-07 3.70152620899632e-05
"SYT1" 1.33440750640078 2.33521313620136 3.74375439295774 1.33440750640078 5.30194948440778 4.11691718651756 1.14572548382693e-07 3.83973964218875e-05
"PRICKLE2" 3.89202189366894 8.04351191358246 8.41418066536048 3.89202189366894 5.30046963523939 4.11640821386793 1.15505175749086e-07 3.84822479063339e-05
"NR3C1" 6.52377003129269 7.30217441002649 7.67284316180448 6.52377003129269 5.27845702850897 4.08993390526914 1.30276207874282e-07 4.31496132256352e-05
"RP11-296O14.3" 6.04190065398131 6.63497065682609 6.96857253342627 6.04190065398131 5.27660631420032 4.08894447098049 1.31598179719126e-07 4.33340564123945e-05
"SLC6A15" 6.3755025305815 7.00563940860407 7.33924128520429 6.3755025305815 5.26417750147316 4.07589762977667 1.40818349952066e-07 4.58371822102595e-05
"BTBD11" 6.48670315611489 7.1909737844931 7.59870941144888 6.48670315611489 5.26218527922754 4.07470857837238 1.42353203808714e-07 4.60720043275312e-05
"SMAP2" 6.3384356554037 6.96857253342627 7.2651075348487 6.3384356554037 5.24972926967503 4.06025785431822 1.52322909723663e-07 4.90185509143685e-05
"DYNC1I1" 2.00161125960117 8.34004691500485 8.67364879160507 2.00161125960117 5.24505090122355 4.05565140881977 1.56239186801397e-07 4.99947743619072e-05
"DDX3Y" 5.5600312766699 6.15310127951471 6.59790378164829 5.5600312766699 5.2398467482462 4.05037106945733 1.60710003984552e-07 5.11364786835791e-05
"DLC1" 2.07574500995677 8.30298003982705 8.67364879160507 2.07574500995677 5.22331974551414 4.03084027435248 1.75743536837204e-07 5.5577804168401e-05
"CSMD3" 1.29734063122298 2.18694563549017 4.22562377026912 1.29734063122298 5.22238776381838 4.03084027435248 1.76630614610547e-07 5.5577804168401e-05
"INPP4B" 1.70507625817877 3.07655063975735 6.3384356554037 1.70507625817877 5.19534888366721 3.99908070238824 2.04336263801723e-07 6.35889962044068e-05
"FABP3" 5.4858975263143 6.04190065398131 6.3755025305815 5.4858975263143 5.17141283551631 3.97247956549071 2.32330640871086e-07 7.11283396630087e-05
"TRPM3" 1.66800938300097 2.78001563833496 8.41418066536048 1.66800938300097 5.16428221880553 3.96467366323357 2.413633050454e-07 7.34964240385019e-05
"IGF1" 6.2643019050481 6.93150565824848 7.30217441002649 6.2643019050481 5.15950445154367 3.95986017408086 2.4760433691521e-07 7.49936600759554e-05
"SPOCK2" 5.4488306511365 6.00483377880351 6.3384356554037 5.4488306511365 5.15813297599976 3.95938474226483 2.49424458223049e-07 7.51430982172186e-05
"STXBP5L" 1.70507625817877 3.41015251635756 7.89524441287127 1.70507625817877 5.14536443635292 3.94688316998503 2.67001957571135e-07 7.91751668738948e-05
"DCN" 5.33763002560311 6.00483377880351 6.4496362809371 5.33763002560311 5.13409599528481 3.93499847680419 2.83503375654026e-07 8.31972237839003e-05
"PTGDS" 5.6712319022033 6.3013687802259 6.67203753200389 5.6712319022033 5.12178958325775 3.92052012803983 3.02649506070986e-07 8.83580552827244e-05
"SLITRK4" 5.74536565255889 6.3755025305815 6.74617128235948 5.74536565255889 5.11584305306408 3.91415768654706 3.12342699945515e-07 9.07203376385336e-05
"RAB3C" 6.3384356554037 7.04270628378187 7.45044191073769 6.3384356554037 5.10731647155824 3.90699950134764 3.26766217109524e-07 9.3449346410172e-05
"TMEM130" 5.74536565255889 6.3384356554037 6.67203753200389 5.74536565255889 5.1071975095412 3.90699950134764 3.26971931035327e-07 9.3449346410172e-05
"ADRA1A" 6.07896752915911 6.67203753200389 7.04270628378187 6.07896752915911 5.10640923072577 3.90699950134764 3.28338217020803e-07 9.3449346410172e-05
"RP5-921G16.1" 6.11603440433691 6.74617128235948 7.11684003413747 6.11603440433691 5.10173153884139 3.90223029972009 3.36559938389858e-07 9.53104089526241e-05
"SLC12A5" 5.37469690078091 5.93070002844792 6.2643019050481 5.37469690078091 5.09905134884743 3.90000983690902 3.41359948082813e-07 9.61887797985787e-05
"RP1-240B8.3" 5.81949940291449 6.4496362809371 6.78323815753728 5.81949940291449 5.09800026521616 3.89986725977149 3.43260338438027e-07 9.62454408339252e-05
"CDH9" 6.11603440433691 6.89443878307068 7.30217441002649 6.11603440433691 5.08558263694043 3.88517765764181 3.66499209550493e-07 0.000102255084879413
"NR2F2" 5.30056315042531 5.85656627809232 6.19016815469251 5.30056315042531 5.06162223571001 3.85834926848833 4.1570408104534e-07 0.000114155436174363
"NR2F2-AS1" 6.19016815469251 6.82030503271508 7.1539069093153 6.19016815469251 5.06093101824096 3.85834926848833 4.172141545975e-07 0.000114155436174363
"ETNPPL" 5.89363315327012 6.56083690647049 7.00563940860407 5.89363315327012 5.05850937052456 3.85642240906572 4.22546489321483e-07 0.000115058596452837
"CSGALNACT1" 1.70507625817877 8.30298003982705 8.59951504124947 1.70507625817877 5.04418451073752 3.83921684722059 4.55459641032143e-07 0.000123427383486978
"CNDP1" 5.6341650270255 6.3013687802259 6.74617128235948 5.6341650270255 5.03803154782875 3.83248759415057 4.70343932205906e-07 0.000126853998248943
"BRINP2" 6.04190065398131 6.70910440718169 7.0797731589597 6.04190065398131 5.02824128832146 3.82137841373962 4.94998772499205e-07 0.000132707838009067
"SERPINB9" 5.93070002844792 6.67203753200389 7.04270628378187 5.93070002844792 5.02756978966704 3.82137841373962 4.96734730356339e-07 0.000132707838009067
"CYP46A1" 5.22642940006971 5.81949940291449 6.11603440433691 5.22642940006971 5.0143448988237 3.80553064603646 5.32144580116067e-07 0.000141500491683633
"AMY2B" 5.18936252489192 5.78243252773672 6.11603440433691 5.18936252489192 5.00205755999658 3.79202596144879 5.67216481729231e-07 0.000149423288800838
"CNNM1" 5.18936252489192 5.78243252773672 6.11603440433691 5.18936252489192 5.00070903712221 3.79144109101444 5.71198597989278e-07 0.000149775676819059
"ST8SIA3" 5.18936252489192 5.78243252773672 6.15310127951471 5.18936252489192 4.99884639916455 3.79018910575856 5.76743216384125e-07 0.000150532637279097
"IGFL4" 5.18936252489192 5.78243252773672 6.11603440433691 5.18936252489192 4.99197732697094 3.78248257569487 5.97642721983369e-07 0.000155271965539881
"CADPS" 1.92747750924557 9.26671879444985 9.48912004551664 1.92747750924557 4.97576605787128 3.76271597464654 6.49901001125928e-07 0.000168078049779773
"CLDN11" 6.3013687802259 7.00563940860407 7.37630816038209 6.3013687802259 4.96722048190139 3.75282161209026 6.79193527715987e-07 0.000174855286467173
"BCAS1" 6.00483377880351 6.74617128235948 7.1909737844931 6.00483377880351 4.96288726193386 3.74836053256877 6.94529000709906e-07 0.000177994269421755
"MAP7D2" 6.22723502987031 6.89443878307068 7.2280406596709 6.22723502987031 4.95965402473749 3.74642468560204 7.06188370798409e-07 0.000179372823553435
"GJA1" 5.96776690362572 6.67203753200389 7.11684003413747 5.96776690362572 4.95419326955553 3.74051148048941 7.26309884219147e-07 0.000183646157242876
"TUBA4A" 5.07816189935852 5.6712319022033 6.07896752915911 5.07816189935852 4.93743625964352 3.72320287311658 7.91562654943109e-07 0.000196711331033366
"SEZ6L2" 5.07816189935852 5.6712319022033 6.00483377880351 5.07816189935852 4.93685793630001 3.72320287311658 7.939125875473e-07 0.000196711331033366
"MBP" 6.07896752915911 6.82030503271508 7.2280406596709 6.07896752915911 4.93667765058365 3.72320287311658 7.94646525153131e-07 0.000196711331033366
"RGS4" 5.04109502418072 5.6712319022033 6.11603440433691 5.04109502418072 4.936505598142 3.72320287311658 7.95347554762537e-07 0.000196711331033366
"CPNE6" 5.07816189935852 5.6712319022033 6.00483377880351 5.07816189935852 4.93125766081418 3.71751422675831 8.17018818579333e-07 0.000201192660203026
"CKMT1B" 5.07816189935852 5.6712319022033 6.04190065398131 5.07816189935852 4.92998876309186 3.71696893190377 8.22343467230907e-07 0.000201627226394044
"SCN2A" 2.74294876315715 8.85898316749406 9.15551816891645 2.74294876315715 4.92811897869335 3.7156418748993 8.30250556216251e-07 0.000202688495702483
"FBXO44" 5.07816189935852 5.6341650270255 5.96776690362572 5.07816189935852 4.92583068232629 3.71376912154829 8.40027152443015e-07 0.000204195098111878
"SLC7A8" 5.04109502418072 5.6341650270255 6.04190065398131 5.04109502418072 4.92419442029934 3.71273568767954 8.47085859320374e-07 0.000205030978205929
"MOAP1" 5.4488306511365 6.04190065398131 6.4125694057593 5.4488306511365 4.90850252268547 3.69565390623862 9.17744490724707e-07 0.000219321571585089
"MOG" 5.00402814900292 5.5970981518477 6.00483377880351 5.00402814900292 4.89946348273075 3.68608106705722 9.60987085267875e-07 0.000227733834876159
"LRRC39" 5.41176377595871 6.04190065398131 6.4125694057593 5.41176377595871 4.89772069294289 3.68488597882547 9.69547143985926e-07 0.000228805046421146
"ABCB10" 5.00402814900292 5.5970981518477 5.96776690362572 5.00402814900292 4.88931450127199 3.67610607370202 1.01187722920789e-06 0.000236821084743292
"REPS2" 6.3013687802259 6.96857253342627 7.30217441002649 6.3013687802259 4.8864850258808 3.67349033844642 1.0265213085372e-06 0.00023925972787214
"STEAP2" 5.78243252773672 6.4125694057593 6.78323815753728 5.78243252773672 4.8832770951054 3.67037981952051 1.04337085316934e-06 0.000242190321236907
"NRG3" 0.889605004267186 1.66800938300097 2.63174813762376 0.889605004267186 4.88235656059349 3.67023154572121 1.0482548755477e-06 0.000242330855678655
"ST8SIA5" 5.33763002560311 5.93070002844792 6.3013687802259 5.33763002560311 4.88140263717713 3.67003592991769 1.05333926002238e-06 0.000242516378085966
"GRIA1" 1.44560813193418 2.59468126244596 4.26269064544692 1.44560813193418 4.8667273729111 3.65326175794419 1.13461372931924e-06 0.000258930032565909
"XKR4" 1.96454438442337 8.63658191642727 9.00725066820526 1.96454438442337 4.86617459185882 3.65326175794419 1.13779014567483e-06 0.000258930032565909
