"Gene" "lb" "log.FC.mle" "ub" "ce" "Z" "cZ" "pvalue" "p.adjust"
"CNTNAP2" 3.03570929630993 3.9612304232337 4.92377239523439 3.03570929630993 6.67252012984518 5.59620091002706 2.51447547320558e-11 2.1909978746372e-08
"ERBB4" 1.85104225384752 3.25783436677163 4.36845971908014 1.85104225384752 6.42357738381124 5.31060685578518 1.33108428327684e-10 1.09260799472801e-07
"GABRA1" 7.33012732523616 7.99650253662128 8.40373183246773 7.33012732523616 6.39913705318797 5.28654303694702 1.56257539856344e-10 1.24649500596953e-07
"KCNC2" 7.47821070554397 8.14458591692907 8.51479436769856 7.47821070554397 6.38510329009736 5.27228321970849 1.71281818661791e-10 1.3473693951898e-07
"NAP1L3" 7.0709814096975 7.70033577600568 7.99650253662128 7.0709814096975 6.38122309097663 5.27016259716969 1.75679158302128e-10 1.36302961204329e-07
"SYNPR" 7.25608563508226 8.47777352262162 8.92202366354504 7.25608563508226 6.20225216159386 5.07880252945472 5.56607980694872e-10 3.79821238681883e-07
"RGS6" 6.4046061983124 8.36671098739078 8.81096112831417 6.4046061983124 6.11605514880209 4.98126114937272 9.59201420933205e-10 6.31712210218776e-07
"SNTG1" 2.07316732430922 3.14677183154078 9.66244056508402 2.07316732430922 6.11176010434387 4.97828688935909 9.85382346677903e-10 6.41495233921187e-07
"SNHG14" 1.88806309892447 2.81358422584822 4.18335549369537 1.88806309892447 6.04569641418654 4.90459544544597 1.48765990157298e-09 9.36200905614342e-07
"RALYL" 1.92508394400142 2.99868845123298 5.40504338123476 1.92508394400142 5.99642622323454 4.84885350367508 2.01707184258077e-09 1.24177081543576e-06
"GABRG3" 6.99693971954361 7.84841915631347 8.29266929723689 6.99693971954361 5.97080474957213 4.81969341485032 2.36086146533111e-09 1.43779001799379e-06
"GABRB2" 4.88675155015745 8.58883605785249 8.92202366354504 4.88675155015745 5.8961071398186 4.73451743843702 3.72177367246462e-09 2.1957689298026e-06
"NEGR1" 1.77700056369361 2.73954253569432 6.1084394376968 1.77700056369361 5.87138016165447 4.70622200577015 4.32181946958019e-09 2.52349702183591e-06
"LRRTM4" 1.62891718338582 2.51741746523262 3.70208450769504 1.62891718338582 5.77872162123544 4.602247031701 7.52703475510366e-09 4.17957053391727e-06
"MDGA2" 1.85104225384752 2.85060507092518 9.55137802985319 1.85104225384752 5.73477082224298 4.55386062889709 9.764428607329e-09 5.26702578535144e-06
"KCNT2" 4.44250140923403 8.25564845215994 8.58883605785249 4.44250140923403 5.71481612694931 4.53108848403919 1.09822708050117e-08 5.86805522504013e-06
"STXBP5L" 2.29529239477092 8.66287774800638 9.03308619877587 2.29529239477092 5.70666974293918 4.52475069082759 1.15208010232143e-08 6.04667414247477e-06
"ADARB2" 2.11018816938617 3.73910535277199 6.21950197292764 2.11018816938617 5.70653261148907 4.52475069082759 1.15300824073462e-08 6.04667414247477e-06
"TMEM130" 5.96035605738902 6.44162704338935 6.73779380400495 5.96035605738902 5.68782989128469 4.50540052735893 1.28663889755567e-08 6.62478671634164e-06
"NPY1R" 5.88631436723509 6.36758535323546 6.70077295892801 5.88631436723509 5.644471637416 4.45526794183898 1.65689291927279e-08 8.37884831801537e-06
"CCSER1" 1.66593802846277 2.51741746523262 3.55400112738722 1.66593802846277 5.62205393326919 4.43485434020595 1.88700328672979e-08 9.21345622015533e-06
"ZMAT4" 6.70077295892801 7.3671481703131 7.73735662108263 6.70077295892801 5.53492324666325 4.33319783593569 3.11364673736176e-08 1.46958936592246e-05
"GAD2" 6.14546028277375 6.73779380400495 7.10800225477448 6.14546028277375 5.5293378829231 4.32801199035644 3.21441698378272e-08 1.50461280270649e-05
"GUCY1A3" 6.07141859261986 6.55268957862022 6.92289802938972 6.07141859261986 5.52776632605053 4.32785203248777 3.24333645215284e-08 1.50570565554945e-05
"ZNF540" 5.73823098692731 6.18248112785069 6.4786478884663 5.73823098692731 5.51997085792558 4.31986371668785 3.39055888080728e-08 1.56125588529401e-05
"RIMS2" 1.77700056369361 2.96166760615603 5.25696000092694 1.77700056369361 5.51577030031947 4.31637590602666 3.47255570000782e-08 1.58611782046002e-05
"GRM5" 3.14677183154078 8.51479436769856 8.88500281846809 3.14677183154078 5.46064652185305 4.25581487774573 4.74403769866859e-08 2.08288997811777e-05
"KIAA1217" 5.25696000092694 8.18160676200602 8.58883605785249 5.25696000092694 5.45820000673241 4.25445973677603 4.80985679394741e-08 2.09554360842765e-05
"LINGO2" 1.99912563415532 9.14414873400675 9.44031549462235 1.99912563415532 5.44669393001503 4.24167330340377 5.13146504616631e-08 2.21859478843334e-05
"NAP1L2" 5.5161059164656 6.03439774754291 6.33056450815851 5.5161059164656 5.42172117616739 4.21356598664902 5.90279029930433e-08 2.51370102986466e-05
"RGS7" 1.81402140877057 2.92464676107908 9.44031549462235 1.81402140877057 5.41730654982678 4.2113606978265 6.05035553743846e-08 2.53837064392178e-05
"KAZN" 1.73997971861667 2.81358422584822 5.84929352215815 1.73997971861667 5.38285872206746 4.17113674614727 7.33120785226008e-08 3.03083905354968e-05
"CLSTN2" 6.51566873354327 7.33012732523616 7.77437746615958 6.51566873354327 5.3513421690474 4.1377745475057 8.73042639468992e-08 3.50690702228687e-05
"ANKRD30BL" 6.4786478884663 7.21906479000532 7.58927324077481 6.4786478884663 5.33971335243529 4.12815896088127 9.30936558363874e-08 3.65679292521418e-05
"RGS7BP" 6.21950197292764 6.81183549415888 7.18204394492837 6.21950197292764 5.30559143379514 4.08927944045947 1.12308254991436e-07 4.32715302462925e-05
"ATP1A3" 5.36802253615781 5.8122726770812 6.1084394376968 5.36802253615781 5.30359598464624 4.08831464112654 1.13543458400501e-07 4.34518540330244e-05
"RAB3C" 6.36758535323546 6.99693971954361 7.3671481703131 6.36758535323546 5.29943167944051 4.08458197410171 1.16163692801102e-07 4.41562364622067e-05
"CDH9" 6.21950197292764 6.88587718431277 7.33012732523616 6.21950197292764 5.27531621341344 4.055437426115 1.32527369554203e-07 5.00405677120732e-05
"ELAVL2" 5.8122726770812 7.88544000139041 8.21862760708296 5.8122726770812 5.25776059063931 4.03460116223535 1.45820181462389e-07 5.46951221037535e-05
"CKMT1B" 5.18291831077305 5.70121014185036 6.03439774754291 5.18291831077305 5.23126977273288 4.00384894513421 1.68349612467581e-07 6.23201656924107e-05
"PWRN1" 6.36758535323546 6.99693971954361 7.33012732523616 6.36758535323546 5.18345248086307 3.95619769458271 2.17815742771689e-07 7.61521483895242e-05
"RP11-811P12.3" 5.1458974656961 5.59014760661949 5.88631436723509 5.1458974656961 5.18114960199467 3.95471639413438 2.2052253133144e-07 7.66254915923321e-05
"VIP" 7.03396056462055 7.92246084646736 8.58883605785249 7.03396056462055 5.16873242272354 3.94025398604338 2.35687051783828e-07 8.13953856032471e-05
"MEG8" 6.4786478884663 7.40416901539008 7.70033577600568 6.4786478884663 5.14345725227835 3.91359082534584 2.69728050560813e-07 9.09336745694248e-05
"CNTNAP5" 1.36977126784716 2.25827154969397 8.66287774800638 1.36977126784716 5.11845995835009 3.88817322905388 3.08040618095986e-07 0.000101001532779074
"SLC6A17" 4.96079324031134 5.47908507138865 5.8122726770812 4.96079324031134 5.11817407071711 3.88817322905388 3.08507806963165e-07 0.000101001532779074
"LYPD6B" 5.66418929677342 6.21950197292764 6.58971042369717 5.66418929677342 5.11677690858043 3.88777469038283 3.1080086587282e-07 0.000101167468053476
"RPS6KA6" 5.33100169108083 5.84929352215815 6.25652281800462 5.33100169108083 5.09871223625675 3.86785159219345 3.41971961212507e-07 0.000109798451580073
"RP1-240B8.3" 5.77525183200425 6.36758535323546 6.73779380400495 5.77525183200425 5.09807091753492 3.86785159219345 3.43132277440461e-07 0.000109798451580073
"OLFM3" 6.51566873354327 7.29310648015921 7.81139831123652 6.51566873354327 5.07799128475268 3.84333674491991 3.81446188234015e-07 0.000121372748366282
"DLG2" 1.25870873261631 2.29529239477092 3.03570929630993 1.25870873261631 5.07618034320165 3.8431885838737 3.85097802424112e-07 0.00012144607543426
"ZNF385D" 1.44381295800106 2.40635493000177 8.77394028323722 1.44381295800106 5.0650731776969 3.83076324034692 4.08243497274825e-07 0.000127746382312993
"CACNG3" 5.47908507138865 6.03439774754291 6.4046061983124 5.47908507138865 5.06346042795455 3.83003611583203 4.11713874810485e-07 0.000128124452975365
"LINC00643" 4.77568901492658 5.33100169108083 5.70121014185036 4.77568901492658 5.04577342937649 3.8098747977047 4.51690417363072e-07 0.000139037184014183
"ZCCHC12" 4.73866816984963 5.29398084600389 5.66418929677342 4.73866816984963 5.03157075911066 3.79351049779811 4.86477493092235e-07 0.000148532348419248
"SHISA9" 3.55400112738722 8.29266929723689 8.62585690292943 3.55400112738722 5.02585306277158 3.78810316697224 5.01199545508766e-07 0.00015180181742527
"SYT16" 5.84929352215815 6.44162704338935 6.7748146490819 5.84929352215815 5.01874263441472 3.78153915344482 5.20107730237138e-07 0.000155861701720483
"RUVBL1" 4.70164732477268 5.25696000092694 5.70121014185036 4.70164732477268 5.01635567036702 3.77976081922793 5.26608024725962e-07 0.000156979080549627
"SERP2" 4.70164732477268 5.21993915585 5.59014760661949 4.70164732477268 5.0062830743215 3.76931976694282 5.54911332678541e-07 0.000163693062813787
"RP11-363E7.4" 4.66462647969574 5.21993915585 5.66418929677342 4.66462647969574 5.00039126459102 3.76297928409579 5.72140879634947e-07 0.000167901114718986
"SYN2" 3.33187605692555 8.03352338169823 8.44075267754467 3.33187605692555 4.99858740972603 3.7619324894435 5.77518261475378e-07 0.00016860556336826
"DLX1" 4.62760563461879 5.18291831077305 5.5161059164656 4.62760563461879 4.97814068994149 3.73669647871863 6.41979863344145e-07 0.000186453765780473
"SMYD2" 5.1458974656961 5.66418929677342 6.03439774754291 5.1458974656961 4.97617532440287 3.73669647871863 6.48529112234774e-07 0.000186453765780473
"SUSD4" 6.03439774754291 6.66375211385106 6.99693971954361 6.03439774754291 4.96884954805864 3.72845312393115 6.7351300753391e-07 0.000192658735963159
"ROBO1" 1.25870873261631 2.14720901446312 3.14677183154078 1.25870873261631 4.94377907253218 3.69709850404036 7.66225326655053e-07 0.000218077738950195
"RGS4" 5.03483493046523 5.62716845169644 6.07141859261986 5.03483493046523 4.92355725264434 3.67579235378566 8.49849974312754e-07 0.000237112329286335
"BTBD11" 6.21950197292764 6.99693971954361 7.44118986046703 6.21950197292764 4.91919360227529 3.6713518768408 8.69014836854645e-07 0.000241270893773399
"KCNC1" 4.47952225431097 4.99781408538829 5.40504338123476 4.47952225431097 4.91518508666978 3.66736887592092 8.86986211571418e-07 0.000245059146590156
"VSTM2A" 4.40548056415708 4.99781408538829 5.40504338123476 4.40548056415708 4.90651477110612 3.65729016851524 9.27090099527991e-07 0.000254895772121682
"RP11-527F13.1" 4.44250140923403 4.96079324031134 5.36802253615781 4.44250140923403 4.89861157431139 3.64944076582065 9.65162272907748e-07 0.000262811830831486
"FAXC" 5.59014760661949 6.18248112785069 6.51566873354327 5.59014760661949 4.89381056162071 3.64445925705414 9.89020443241598e-07 0.000267954577262167
"MARCH11" 4.40548056415708 4.96079324031134 5.36802253615781 4.40548056415708 4.89291945472309 3.64445925705414 9.93510738815899e-07 0.000267954577262167
"LINC00966" 5.66418929677342 6.33056450815851 6.66375211385106 5.66418929677342 4.8894779465343 3.6442139290671 1.01103748304356e-06 0.000268210267165023
"SPIN3" 4.36845971908014 4.96079324031134 5.33100169108083 4.36845971908014 4.88492485654175 3.64125967604583 1.03468306586517e-06 0.000271307312428109
"KIAA1045" 4.36845971908014 4.92377239523439 5.29398084600389 4.36845971908014 4.87530438746668 3.62987590802394 1.08640804658546e-06 0.000283557506647501
"CRYM" 4.77568901492658 5.47908507138865 5.84929352215815 4.77568901492658 4.86423260626208 3.61894257194276 1.14901724783152e-06 0.000295809267648553
"PIANP" 4.70164732477268 5.25696000092694 5.66418929677342 4.70164732477268 4.86095380027558 3.61677472200295 1.16821517563288e-06 0.000298296701417182
"B4GALT6" 5.70121014185036 6.33056450815851 6.73779380400495 5.70121014185036 4.86078485723287 3.61677472200295 1.16921267902494e-06 0.000298296701417182
"ZNF615" 4.33143887400319 4.8497307050805 5.29398084600389 4.33143887400319 4.85944692028417 3.61618842287429 1.17714135853491e-06 0.000298972790424666
"NPTX1" 4.22037633877235 4.8497307050805 5.36802253615781 4.22037633877235 4.85397186810586 3.61018475225865 1.21012910434314e-06 0.000305978983088336
"KBTBD6" 5.92333521231204 6.7748146490819 7.0709814096975 5.92333521231204 4.84357061801487 3.59887673544651 1.27526367131715e-06 0.000319594618655136
"KCNN2" 5.25696000092694 5.88631436723509 6.25652281800462 5.25696000092694 4.84153813117722 3.59736342518288 1.28837945964784e-06 0.000321459188702795
"SPEF2" 4.2573971838493 4.81270986000356 5.25696000092694 4.2573971838493 4.83980818378422 3.59624174133092 1.29964506931756e-06 0.000322847795771966
"MRAP2" 4.22037633877235 4.8497307050805 5.21993915585 4.22037633877235 4.83889936701402 3.59619069995313 1.30560128732461e-06 0.000322911116644064
"WDR54" 4.2573971838493 4.81270986000356 5.18291831077305 4.2573971838493 4.83503331092548 3.5933927832211 1.33123341006842e-06 0.000326399990820152
"ASTE1" 4.2573971838493 4.81270986000356 5.18291831077305 4.2573971838493 4.83202522757657 3.59241011475937 1.35151123970517e-06 0.000327633681842177
"EBF4" 4.22037633877235 4.77568901492658 5.21993915585 4.22037633877235 4.83087149016345 3.59241011475937 1.35936726208294e-06 0.000327633681842177
"RP11-318C24.2" 4.10931380354148 4.73866816984963 5.36802253615781 4.10931380354148 4.83044208810801 3.59241011475937 1.36230234370543e-06 0.000327633681842177
"DLGAP2" 5.40504338123476 6.03439774754291 6.4046061983124 5.40504338123476 4.83002070373615 3.59241011475937 1.36518854681934e-06 0.000327633681842177
"CACNG4" 5.25696000092694 5.84929352215815 6.21950197292764 5.25696000092694 4.82579743908522 3.58798600332072 1.39444181284159e-06 0.000333242174665495
"NMNAT3" 5.07185577554221 5.62716845169644 5.99737690246596 5.07185577554221 4.82494225273023 3.58796498813662 1.40043837861788e-06 0.000333269028941846
"CALB2" 5.44206422631171 6.1084394376968 6.4786478884663 5.44206422631171 4.82064204462771 3.58426932223976 1.43096923077992e-06 0.000338023156993882
"ZNF283" 4.14633464861843 4.77568901492658 5.21993915585 4.14633464861843 4.8204493667419 3.58426932223976 1.43235209009025e-06 0.000338023156993882
"RP3-428L16.1" 4.14633464861843 4.77568901492658 5.18291831077305 4.14633464861843 4.81824143029245 3.58246570269291 1.4482905815611e-06 0.000340366315180323
"IQSEC3" 4.18335549369537 4.73866816984963 5.1458974656961 4.18335549369537 4.8159548003376 3.58055503158657 1.46497684804279e-06 0.000342865118675404
"CXXC4" 5.25696000092694 5.88631436723509 6.21950197292764 5.25696000092694 4.81368132884229 3.57865753453361 1.48175026721707e-06 0.000345363669278356
"CACNG2" 5.55312676154254 6.14546028277375 6.51566873354327 5.55312676154254 4.81140100711252 3.57746851105521 1.49875963609068e-06 0.000346937998810713
"GABRG2" 6.84885633923582 7.55225239569787 7.88544000139041 6.84885633923582 4.80580296003938 3.57401816362217 1.54131642414917e-06 0.000351544527126807
"DLX2" 4.14633464861843 4.70164732477268 5.10887662061916 4.14633464861843 4.79869426311008 3.56647800646133 1.59703361584069e-06 0.000361811159735939
"TTC9" 4.14633464861843 4.70164732477268 5.10887662061916 4.14633464861843 4.79487183214506 3.563159781826 1.62778870247939e-06 0.000366417493746278
"SLC35F3" 6.14546028277375 6.92289802938972 7.29310648015921 6.14546028277375 4.79456218391933 3.563159781826 1.63030489113425e-06 0.000366417493746278
"KCNIP4" 2.11018816938617 3.22081352169468 9.40329464954537 2.11018816938617 4.79376611192584 3.56315712754604 1.63679091179978e-06 0.000366421200247097
"RSPH3" 4.07229295846453 4.70164732477268 5.18291831077305 4.07229295846453 4.79111782283532 3.56072671227826 1.65854690838738e-06 0.000369829841721435
"SEMA5B" 4.59058478954185 5.1458974656961 5.59014760661949 4.59058478954185 4.78628923115985 3.555438366881 1.69893175468748e-06 0.000377349398909763
"ELOF1" 4.10931380354148 4.62760563461879 5.03483493046523 4.10931380354148 4.78084624619769 3.54942131650181 1.74558832120536e-06 0.000386078825927789
"DLX5" 4.07229295846453 4.62760563461879 5.1458974656961 4.07229295846453 4.78012443923335 3.54942131650181 1.75186726691341e-06 0.000386078825927789
"SST" 3.88718873307977 4.66462647969574 5.10887662061916 3.88718873307977 4.77619347047023 3.5459668253919 1.7864452676276e-06 0.000391175449277908
"SCG2" 3.9612304232337 8.40373183246773 8.77394028323722 3.9612304232337 4.7726553021284 3.5426964988481 1.81812812124738e-06 0.000396058232812342
"FAM153B" 5.1458974656961 5.70121014185036 6.1084394376968 5.1458974656961 4.76852632216819 3.53923952792457 1.85578428702436e-06 0.000401281563106853
"ZNF204P" 4.8497307050805 5.5161059164656 5.88631436723509 4.8497307050805 4.76411702636869 3.53453851149917 1.89682401781418e-06 0.000408487903881977
"TRAPPC2L" 4.51654309938795 5.07185577554221 5.40504338123476 4.51654309938795 4.76236683756043 3.53324812199094 1.91335454484788e-06 0.00041048702542081
"RBM24" 4.73866816984963 5.33100169108083 5.66418929677342 4.73866816984963 4.75685553715226 3.52702457236409 1.96631777420135e-06 0.000420257758849873
"GPR83" 3.81314704292588 4.44250140923403 5.25696000092694 3.81314704292588 4.7546237444222 3.52593145511743 1.98816336492247e-06 0.00042199617489363
"KIT" 5.55312676154254 6.21950197292764 6.84885633923582 5.55312676154254 4.75442057779359 3.52593145511743 1.99016357046435e-06 0.00042199617489363
"CADPS" 1.62891718338582 2.73954253569432 6.03439774754291 1.62891718338582 4.75374751201355 3.52593145511743 1.99680382201867e-06 0.00042199617489363
"ABCB5" 4.59058478954185 5.18291831077305 5.62716845169644 4.59058478954185 4.75024081457574 3.52232188327578 2.03174551273498e-06 0.000427784395354213
"MIR4500HG" 4.62760563461879 5.25696000092694 5.66418929677342 4.62760563461879 4.74845016061391 3.52157840698208 2.04981386112822e-06 0.000428985785544623
"COL9A1" 3.92420957815675 4.5535639444649 4.99781408538829 3.92420957815675 4.74817541086071 3.52157840698208 2.05259980724236e-06 0.000428985785544623
"VSNL1" 2.55443831030957 8.10756507185212 8.51479436769856 2.55443831030957 4.74499036141737 3.51838061843862 2.08516264105933e-06 0.000434189123765875
"PRICKLE1" 5.33100169108083 5.96035605738902 6.51566873354327 5.33100169108083 4.7431533945745 3.51694655535922 2.10416815213646e-06 0.000436541669599649
"ZNF639" 3.88718873307977 4.5535639444649 4.99781408538829 3.88718873307977 4.74115180208645 3.51568389568512 2.12506629438061e-06 0.00043862287791807
"PCDH20" 3.92420957815675 4.51654309938795 4.99781408538829 3.92420957815675 4.73976442074261 3.51540630258308 2.13966842453977e-06 0.000439081667496679
"JPH1" 4.96079324031134 5.59014760661949 5.99737690246596 4.96079324031134 4.72870678559031 3.50282861421795 2.25954420860596e-06 0.000460345557147568
"KRTAP5-AS1" 3.88718873307977 4.47952225431097 4.92377239523439 3.88718873307977 4.72598101569372 3.50020957418065 2.29007044598248e-06 0.000464892508672239
"SUSD5" 3.77612619784893 4.44250140923403 4.96079324031134 3.77612619784893 4.71399238474555 3.48602569176003 2.42909744941647e-06 0.000490253918097256
"GALNT13" 1.40679211292411 8.55181521277554 8.77394028323722 1.40679211292411 4.71372295660596 3.48602569176003 2.43231312873563e-06 0.000490253918097256
"SLITRK3" 3.70208450769504 4.5535639444649 4.99781408538829 3.70208450769504 4.71073292941499 3.48304869477494 2.46827515271912e-06 0.000495738184750728
"TPRG1L" 3.81314704292588 4.44250140923403 4.88675155015745 3.81314704292588 4.70905022510122 3.48178594797753 2.48873746112579e-06 0.00049808166898672
"MLK4" 4.77568901492658 5.36802253615781 5.84929352215815 4.77568901492658 4.70684133694297 3.47982893368175 2.51584565563772e-06 0.000501734036070452
"RP11-664H17.1" 4.88675155015745 5.47908507138865 5.84929352215815 4.88675155015745 4.70294232626767 3.47564809572351 2.56438874615789e-06 0.000509620525631199
"UNC80" 3.73910535277199 7.92246084646736 8.29266929723689 3.73910535277199 4.70030283098733 3.47311897532573 2.59775969122409e-06 0.000514447249620803
"IGFL4" 5.10887662061916 5.70121014185036 6.03439774754291 5.10887662061916 4.69553950118736 3.4677946772232 2.65903974758025e-06 0.000524748060012022
"SOCS2" 3.77612619784893 4.36845971908014 4.8497307050805 3.77612619784893 4.69383126120693 3.46711074594794 2.68135231181856e-06 0.000526085091897649
"PSTK" 4.70164732477268 5.25696000092694 5.66418929677342 4.70164732477268 4.69359960405006 3.46711074594794 2.68439195519652e-06 0.000526085091897649
"RP11-284N8.3" 3.77612619784893 4.40548056415708 4.81270986000356 3.77612619784893 4.69285982496437 3.46706679703512 2.6941209777876e-06 0.000526171117034255
"IGSF9B" 3.81314704292588 4.36845971908014 4.77568901492658 3.81314704292588 4.69185514695134 3.46667165615262 2.7073879520161e-06 0.000526945150605802
"KLHL1" 5.47908507138865 6.21950197292764 6.73779380400495 5.47908507138865 4.69008571391688 3.46526852883563 2.73090626354423e-06 0.000529702290940475
"HTR2A" 4.47952225431097 5.07185577554221 5.5161059164656 4.47952225431097 4.68528367253817 3.46041448685329 2.79572447344923e-06 0.000539344505602057
"CDON" 4.8497307050805 5.47908507138865 5.88631436723509 4.8497307050805 4.68429984997276 3.46041448685329 2.80918516106866e-06 0.000539344505602057
"GABRA5" 3.70208450769504 4.36845971908014 4.81270986000356 3.70208450769504 4.68133126383318 3.45742381271131 2.85017941514033e-06 0.000545366424711884
"PAQR9" 3.73910535277199 4.36845971908014 4.77568901492658 3.73910535277199 4.67968244648329 3.45616519548384 2.87319582966253e-06 0.000547919412122647
"RANBP17" 4.70164732477268 7.40416901539008 7.77437746615958 4.70164732477268 4.66958572535918 3.44379190906768 3.01807739061753e-06 0.000573617004193944
"SEPT7P9" 3.70208450769504 4.33143887400319 4.73866816984963 3.70208450769504 4.66837573580398 3.44310537996778 3.03590309835672e-06 0.000575075182892068
"RP11-1C8.7" 3.70208450769504 4.2573971838493 4.73866816984963 3.70208450769504 4.66257690218915 3.43637555286803 3.12274336853475e-06 0.000589553129690237
"TMEM179" 3.66506366261809 4.2573971838493 4.77568901492658 3.66506366261809 4.66075912813721 3.43488360369038 3.15045245586721e-06 0.000592808392675768
"SCN9A" 4.47952225431097 5.10887662061916 5.5161059164656 4.47952225431097 4.6565557145506 3.43113929142418 3.21543293579232e-06 0.000601051887530666
"PIGV" 3.44293859215638 4.36845971908014 4.8497307050805 3.44293859215638 4.65655228614083 3.43113929142418 3.21548645647431e-06 0.000601051887530666
"HTR2C" 5.55312676154254 6.21950197292764 6.62673126877411 5.55312676154254 4.65563750364206 3.43082843367959 3.22979763780567e-06 0.000601741048059333
"ZNF304" 3.62804281754115 4.29441802892624 4.73866816984963 3.62804281754115 4.65410312200705 3.43004049994252 3.25393931942574e-06 0.000603491164996025
"SLC26A4-AS1" 3.59102197246417 4.29441802892624 4.70164732477268 3.59102197246417 4.6533254709126 3.43004049994252 3.26624073113845e-06 0.000603491164996025
"RP11-430C7.4" 3.62804281754115 4.2573971838493 4.70164732477268 3.62804281754115 4.65301547020996 3.43004049994252 3.27115695564426e-06 0.000603491164996025
"PRRG3" 4.70164732477268 5.29398084600389 5.73823098692731 4.70164732477268 4.6475860763953 3.42377448122414 3.35841968003402e-06 0.000617578486486257
"DRP2" 3.55400112738722 4.2573971838493 4.73866816984963 3.55400112738722 4.64521849546532 3.42224531297861 3.39716715695524e-06 0.00062106251955272
"MRPL28" 3.62804281754115 4.22037633877235 4.66462647969574 3.62804281754115 4.64508911063099 3.42224531297861 3.39929695719029e-06 0.00062106251955272
"RAB6B" 4.99781408538829 5.59014760661949 5.96035605738902 4.99781408538829 4.64366785376331 3.42124933747335 3.42277667066397e-06 0.00062334155972047
"CTD-2562J17.4" 3.62804281754115 4.18335549369537 4.70164732477268 3.62804281754115 4.64299666933555 3.42123852709286 3.43391888536544e-06 0.000623366339196564
"RP11-180N14.1" 3.62804281754115 4.18335549369537 4.66462647969574 3.62804281754115 4.63858068315094 3.41629347248844 3.508099829827e-06 0.000634797949398534
"EIF4E3" 5.55312676154254 6.21950197292764 6.58971042369717 5.55312676154254 4.63323446083632 3.41015252825358 3.59996429655695e-06 0.000649265576650206
"HTR5A" 3.59102197246417 4.18335549369537 4.62760563461879 3.59102197246417 4.6326022152508 3.41015252825358 3.61097949512368e-06 0.000649265576650206
"SERTM1" 3.51698028231028 4.22037633877235 4.66462647969574 3.51698028231028 4.63188749127644 3.41007517035623 3.62347057262826e-06 0.000649449766748478
"TMEM59L" 4.66462647969574 5.25696000092694 5.59014760661949 4.66462647969574 4.62513469577499 3.40289776911237 3.74355044267735e-06 0.000666752232617486
"DGCR6L" 3.51698028231028 4.18335549369537 4.66462647969574 3.51698028231028 4.62429594185976 3.40265002968944 3.75872903431439e-06 0.000667357037760184
"RP11-144G7.2" 3.55400112738722 4.14633464861843 4.62760563461879 3.55400112738722 4.6224154300013 3.40144321369011 3.79297460773573e-06 0.000670310533442233
"ZNF133" 5.10887662061916 5.73823098692731 6.1084394376968 5.10887662061916 4.62208439510341 3.40144321369011 3.79903388599451e-06 0.000670310533442233
"RP11-272L13.3" 3.47995943723333 4.14633464861843 4.59058478954185 3.47995943723333 4.61788727231247 3.39722074629451 3.87666736982212e-06 0.000680740285125405
"EBF3" 3.40591774707944 4.18335549369537 4.66462647969574 3.40591774707944 4.61759212275833 3.39722074629451 3.88218355336533e-06 0.000680740285125405
