"Gene" "lb" "log.FC.mle" "ub" "ce" "Z" "cZ" "pvalue" "p.adjust"
"EFNA5" 7.34080001526199 8.45304244181683 8.78671516978329 7.34080001526199 7.09692795601962 6.01075943012511 1.27560510275501e-12 1.84656251121177e-09
"SRRM4" 7.22957577260651 7.82277173343576 8.11936971385038 7.22957577260651 7.09543478455591 6.01075943012511 1.28945449963878e-12 1.84656251121177e-09
"DLX6-AS1" 8.11936971385038 8.89793941243877 9.26868688795705 8.11936971385038 7.09470259373329 6.01075943012511 1.29629948897768e-12 1.84656251121177e-09
"MGAT4C" 2.59523232862797 8.60134143202414 8.86086466488694 2.59523232862797 7.09045492463198 6.01075943012511 1.33671850982878e-12 1.84656251121177e-09
"KCNH7" 6.04318385094801 8.26766870405769 8.63841617957597 6.04318385094801 7.03474250192294 5.95320330882994 1.99629322526153e-12 2.62944315563636e-09
"NEDD4L" 3.18842828945723 9.12038789774974 9.37991113061253 3.18842828945723 7.01972643501057 5.9393498773007 2.22303070887607e-12 2.86154575657553e-09
"KCNQ5" 2.96597980414626 9.26868688795705 9.6023596159235 2.96597980414626 6.90558476860692 5.81606338710382 4.99970424347186e-12 6.02496274344171e-09
"TTTY14" 7.19250102505468 7.89692122853941 8.26766870405769 7.19250102505468 6.89300174953629 5.80732908275824 5.46272026031409e-12 6.34772964709438e-09
"RYR3" 3.18842828945723 8.78671516978329 9.15746264530157 3.18842828945723 6.89224942141611 5.80732908275824 5.49169731818961e-12 6.34772964709438e-09
"GRIN2A" 5.26461415235962 8.45304244181683 8.89793941243877 5.26461415235962 6.80536870322606 5.71157843596308 1.00790765465021e-11 1.11933085772704e-08
"GPR98" 2.33570909576518 3.52210101742367 8.6754909271278 2.33570909576518 6.80006822247666 5.70861915820532 1.04569619735626e-11 1.13896425434354e-08
"FSTL5" 2.37278384331701 3.52210101742367 8.60134143202414 2.37278384331701 6.7216582453214 5.6285651224796 1.79667964769894e-11 1.81714896225663e-08
"RORB" 6.71052930688091 7.30372526771016 7.63739799567661 6.71052930688091 6.71044422994348 5.61834026990544 1.94032795690725e-11 1.92800517233882e-08
"CNR1" 7.19250102505468 7.89692122853941 8.34181819916135 7.19250102505468 6.65023691398904 5.55293855969176 2.92621613841299e-11 2.80906829910905e-08
"EPHA4" 6.19148284115532 7.89692122853941 8.37889294671318 6.19148284115532 6.59678024549205 5.49234188420729 4.20182858218684e-11 3.96638612063166e-08
"RYR2" 2.55815758107615 8.49011718936866 8.78671516978329 2.55815758107615 6.5755020161997 5.46992775936242 4.8489286389891e-11 4.50219049598465e-08
"EPHA7" 6.63637981177726 7.22957577260651 7.60032324812479 6.63637981177726 6.54659227952442 5.44401273676813 5.88647822038777e-11 5.20934927259876e-08
"CHRM3" 2.96597980414626 8.97208890754242 9.37991113061253 2.96597980414626 6.51896464998635 5.41926213631812 7.07943340884813e-11 5.98455148373646e-08
"HIST1H2BD" 6.19148284115532 6.74760405443274 7.15542627750285 6.19148284115532 6.48662863825848 5.38597738873978 8.77783372093784e-11 7.20520212009382e-08
"SNHG14" 1.4459151545213 2.29863434821335 3.33672727966453 1.4459151545213 6.46972808966011 5.36839963505301 9.81794272110932e-11 7.94383771197419e-08
"GABRA4" 6.59930506422543 7.22957577260651 7.56324850057296 6.59930506422543 6.37614439569712 5.2665729526005 1.8160171589742e-10 1.38994026824299e-07
"PGM2L1" 7.26665052015833 8.08229496629855 8.415967694265 7.26665052015833 6.36585476279901 5.25914235163156 1.94205135599561e-10 1.44728821974843e-07
"BCL11A" 4.41189495866757 8.30474345160952 8.74964042223146 4.41189495866757 6.34353797466815 5.23479522688708 2.24547588901698e-10 1.65167874548237e-07
"GAPDH" 1.63128889228044 2.59523232862797 4.41189495866757 1.63128889228044 6.31189512502677 5.2015665170778 2.75639001880298e-10 1.97615718841725e-07
"NRG1" 2.26155960066152 8.30474345160952 8.56426668447232 2.26155960066152 6.29357855673355 5.18190196433256 3.10229392856213e-10 2.19634654407376e-07
"CLU" 1.63128889228044 2.6323070761798 4.15237172580474 1.63128889228044 6.18164167186395 5.06174675333097 6.34383921482852e-10 4.15432613796979e-07
"PNMA2" 6.33978183136263 7.04420203484737 7.41494951036565 6.33978183136263 6.18071133557989 5.06174675333097 6.38134069005568e-10 4.15432613796979e-07
"DAPK1" 7.45202425791747 8.26766870405769 8.56426668447232 7.45202425791747 6.16095100509144 5.04005711992178 7.23093632013157e-10 4.65392921931375e-07
"MAP1B" 1.1863919216585 1.89081212514324 2.74353131883529 1.1863919216585 6.14952730431378 5.03055418526804 7.77142074974723e-10 4.89064142693536e-07
"CDH9" 6.33978183136263 6.97005253974371 7.41494951036565 6.33978183136263 6.14445204793268 5.02826039851634 8.02400252538943e-10 4.94949454560168e-07
"NPY1R" 5.78366061808521 6.33978183136263 6.71052930688091 5.78366061808521 6.14414145701603 5.02826039851634 8.03971711916659e-10 4.94949454560168e-07
"LPHN2" 5.74658587053338 7.63739799567661 8.04522021874672 5.74658587053338 6.0764630405608 4.95254472610024 1.22862305284639e-09 7.32492131232776e-07
"VIP" 6.89590304464005 7.89692122853941 8.63841617957597 6.89590304464005 6.05134260016616 4.9241063820899 1.43643591520363e-09 8.47467264221907e-07
"TUBA1A" 1.52006464962496 2.48400808597249 3.52210101742367 1.52006464962496 6.04595567818058 4.91959286898793 1.48526926461716e-09 8.67244129993681e-07
"SULT4A1" 5.67243637542973 6.22855758870715 6.52515556912177 5.67243637542973 6.03881426851538 4.91292967411049 1.5525081712741e-09 8.97254671475743e-07
"LINC00599" 5.6353616278779 6.15440809360349 6.48808082156994 5.6353616278779 5.9860542208015 4.85273952342678 2.14992723959149e-09 1.21767578995982e-06
"PLS3" 6.00610910339618 7.60032324812479 8.0081454711949 6.00610910339618 5.95916989499929 4.82390492764682 2.53522422363563e-09 1.4077453880223e-06
"EPHA3" 3.55917576497549 7.93399597609124 8.37889294671318 3.55917576497549 5.955012464643 4.8207795573205 2.60052009698833e-09 1.4299830801284e-06
"DCN" 5.44998789011876 6.08025859849984 6.5622303166736 5.44998789011876 5.8955784614037 4.75201453168185 3.73371038537469e-09 2.01399894101763e-06
"CCK" 6.19148284115532 6.89590304464005 7.34080001526199 6.19148284115532 5.86808154986747 4.72024212472928 4.40866414655492e-09 2.3556407540809e-06
"RIMBP2" 6.37685657891446 7.00712728729554 7.34080001526199 6.37685657891446 5.86161737164217 4.71534997252815 4.58380296769759e-09 2.41295636078582e-06
"RND3" 6.22855758870715 6.85882829708823 7.26665052015833 6.22855758870715 5.85859447764487 4.71428861148216 4.66801022463119e-09 2.42556663396938e-06
"GABRG3" 3.29965253211271 7.93399597609124 8.34181819916135 3.29965253211271 5.85253942653853 4.7087252881091 4.841234299655e-09 2.49270752967144e-06
"RGS6" 3.11427879435357 8.15644446140221 8.63841617957597 3.11427879435357 5.84708604257348 4.70388411546923 5.00258777555673e-09 2.55258167956742e-06
"CPLX2" 5.48706263767059 6.15440809360349 6.48808082156994 5.48706263767059 5.80659293233147 4.65882023046056 6.37568912808487e-09 3.18026776902527e-06
"ACYP1" 5.70951112298155 6.3027070838108 6.63637981177726 5.70951112298155 5.80592428189292 4.65882023046056 6.40118870138214e-09 3.18026776902527e-06
"KIRREL3" 2.26155960066152 8.60134143202414 8.89793941243877 2.26155960066152 5.78479003961729 4.63642298878116 7.260295393167e-09 3.54490181446717e-06
"ERICH1" 5.30168889991145 5.85781011318887 6.19148284115532 5.30168889991145 5.73985500310435 4.58812711262895 9.47576470087546e-09 4.47240300940155e-06
"DDX3Y" 5.56121213277424 6.19148284115532 6.63637981177726 5.56121213277424 5.73099435285538 4.57893449321505 9.98435910738026e-09 4.67350521589921e-06
"GABRB2" 2.22448485310969 8.60134143202414 8.89793941243877 2.22448485310969 5.6942101932481 4.53695295813496 1.23944316413224e-08 5.70728308374977e-06
"PAFAH1B3" 5.19046465725596 5.74658587053338 6.11733334605166 5.19046465725596 5.66726819596591 4.50619617587127 1.450921457055e-08 6.60000731879866e-06
"ARHGAP29" 5.15338990970413 5.74658587053338 6.11733334605166 5.15338990970413 5.64902206209707 4.48611378322013 1.61363148343864e-08 7.25340158404743e-06
"TUBA4A" 5.15338990970413 5.74658587053338 6.11733334605166 5.15338990970413 5.63695856321673 4.47283839668205 1.73079737934852e-08 7.71881117886148e-06
"PRKG1" 1.48298990207313 2.59523232862797 5.56121213277424 1.48298990207313 5.6114074096236 4.44446030937336 2.00687658788023e-08 8.81127722359385e-06
"SYNPR" 2.11326061045421 8.415967694265 8.78671516978329 2.11326061045421 5.59960944717953 4.43145634168716 2.1483526161886e-08 9.35987657505308e-06
"FTL" 1.55713939717679 2.70645657128346 5.19046465725596 1.55713939717679 5.5824504157015 4.41340644067192 2.37153234112375e-08 1.01756703588308e-05
"GABRG2" 6.37685657891446 7.56324850057296 7.89692122853941 6.37685657891446 5.54747170930602 4.37145018393007 2.89830038133868e-08 1.23424012780647e-05
"LINC00499" 5.82073536563704 6.52515556912177 7.00712728729554 5.82073536563704 5.52143526524674 4.34219368105433 3.36241692703059e-08 1.41067088824561e-05
"SLC12A5" 5.33876364746327 5.8948848607407 6.22855758870715 5.33876364746327 5.49835902806868 4.31494180096642 3.83341820981955e-08 1.59644956299823e-05
"NRSN2" 5.56121213277424 6.22855758870715 6.5622303166736 5.56121213277424 5.4873535354051 4.30415740397728 4.08000056138652e-08 1.67622460853362e-05
"CAMKV" 6.08025859849984 6.71052930688091 7.08127678239919 6.08025859849984 5.48681872839015 4.30415740397728 4.09236696379221e-08 1.67622460853362e-05
"GJB6" 4.93094142439317 5.52413738522241 5.93195960829252 4.93094142439317 5.4844992140065 4.30399359358659 4.1464232902382e-08 1.67746515937509e-05
"SLC6A17" 4.89386667684134 5.48706263767059 5.82073536563704 4.89386667684134 5.46391554391746 4.28134543428737 4.6574518780875e-08 1.85766732021915e-05
"NEFM" 4.89386667684134 5.48706263767059 5.85781011318887 4.89386667684134 5.45552729082041 4.27238653962158 4.88277312740964e-08 1.93391961112048e-05
"WIF1" 5.6353616278779 6.3027070838108 6.71052930688091 5.6353616278779 5.44979814594497 4.26766112115493 5.04270207003323e-08 1.97533094097084e-05
"NQO2" 4.89386667684134 5.44998789011876 5.82073536563704 4.89386667684134 5.44929168882966 4.26766112115493 5.05708157845918e-08 1.97533094097084e-05
"PRRG3" 4.89386667684134 5.44998789011876 5.82073536563704 4.89386667684134 5.4468877152194 4.26617925669443 5.12587985100244e-08 1.98849029452792e-05
"KIAA0319" 2.85475556149077 7.82277173343576 8.15644446140221 2.85475556149077 5.4389340560469 4.25772485882354 5.36002880860667e-08 2.06517899089704e-05
"NYAP2" 5.41291314256693 7.04420203484737 7.41494951036565 5.41291314256693 5.43640361869926 4.25606571147087 5.43667255176067e-08 2.0805558107204e-05
"TMEM208" 4.81971718173768 5.41291314256693 5.78366061808521 4.81971718173768 5.41900561321686 4.23720536468149 5.99314361605413e-08 2.26319115829926e-05
"KNDC1" 4.81971718173768 5.41291314256693 5.78366061808521 4.81971718173768 5.4189850676189 4.23720536468149 5.99383229889629e-08 2.26319115829926e-05
"SLC25A14" 4.81971718173768 5.41291314256693 5.78366061808521 4.81971718173768 5.41305091365095 4.23124358008595 6.19598634149381e-08 2.32402830734787e-05
"ARX" 4.81971718173768 5.3758383950151 5.74658587053338 4.81971718173768 5.39738863061765 4.21303997455749 6.76178192298882e-08 2.51956450364632e-05
"IL33" 4.74556768663403 5.3758383950151 5.82073536563704 4.74556768663403 5.38726441766577 4.20178201160462 7.15381511345512e-08 2.64822078690113e-05
"NRXN3" 1.29761616431399 2.37278384331701 3.52210101742367 1.29761616431399 5.380362220682 4.19530872915239 7.43361139670662e-08 2.72500160497308e-05
"MIR137HG" 6.19148284115532 6.97005253974371 7.30372526771016 6.19148284115532 5.37785814673079 4.19500362217937 7.53771665554491e-08 2.72867227302123e-05
"RANBP3L" 5.6353616278779 6.37685657891446 6.8217535495364 5.6353616278779 5.37723472539886 4.19500362217937 7.56385371772187e-08 2.72867227302123e-05
"PTPRN" 4.74556768663403 5.3758383950151 5.70951112298155 4.74556768663403 5.37376516064832 4.19207683597729 7.71092725547763e-08 2.76412340440343e-05
"IQCJ-SCHIP1" 1.7054383873841 3.18842828945723 6.3027070838108 1.7054383873841 5.37097163532287 4.18999254248389 7.83135280369142e-08 2.78963622701556e-05
"RIMKLA" 4.7084929390822 5.33876364746327 5.70951112298155 4.7084929390822 5.36038936136275 4.17809487590519 8.30427731805203e-08 2.93961036712395e-05
"CLVS2" 6.26563233625898 6.93297779219188 7.26665052015833 6.26563233625898 5.32171515840511 4.13356525752717 1.02793437780319e-07 3.57178817730166e-05
"IGSF8" 4.67141819153037 5.26461415235962 5.67243637542973 4.67141819153037 5.3167564437095 4.13012682068168 1.05633309802813e-07 3.62563175571931e-05
"FAM153B" 5.15338990970413 5.78366061808521 6.15440809360349 5.15338990970413 5.31554790881651 4.13012682068168 1.06336866141288e-07 3.62563175571931e-05
"UTY" 5.33876364746327 6.00610910339618 6.41393132646629 5.33876364746327 5.31458004739867 4.13012682068168 1.06903581200806e-07 3.62563175571931e-05
"FAM153C" 4.89386667684134 5.52413738522241 5.8948848607407 4.89386667684134 5.29783795470642 4.11035200815375 1.17181886816756e-07 3.950564110433e-05
"USP9Y" 5.44998789011876 6.19148284115532 6.5622303166736 5.44998789011876 5.28841950080348 4.10117858482789 1.23377764268802e-07 4.11051165450376e-05
"ENC1" 6.45100607401812 7.08127678239919 7.45202425791747 6.45100607401812 5.2620129644922 4.07034379999227 1.42486716737167e-07 4.69438079650964e-05
"DLX1" 4.56019394887489 5.19046465725596 5.56121213277424 4.56019394887489 5.26191795608323 4.07034379999227 1.42560382958377e-07 4.69438079650964e-05
"PLK2" 6.08025859849984 7.04420203484737 7.45202425791747 6.08025859849984 5.25024602073993 4.05689753514982 1.51896203565237e-07 4.97288854192365e-05
"DNAJA3" 4.56019394887489 5.19046465725596 5.52413738522241 4.56019394887489 5.24861441565306 4.05617483585453 1.53247450186268e-07 4.98829257681026e-05
"ELAVL2" 4.7084929390822 7.85984648098758 8.19351920895404 4.7084929390822 5.2457163182709 4.05383870715028 1.55676282817028e-07 5.03839617496619e-05
"ETNPPL" 5.8948848607407 6.67345455932908 7.11835152995102 5.8948848607407 5.23857756277097 4.04619369892942 1.61818965839587e-07 5.20571630329652e-05
"CALB2" 5.52413738522241 6.15440809360349 6.5622303166736 5.52413738522241 5.23759294324266 4.04619369892942 1.62684378982923e-07 5.20571630329652e-05
"SPDL1" 4.48604445377123 5.15338990970413 5.56121213277424 4.48604445377123 5.23265615548071 4.04322084369257 1.67091388591896e-07 5.27219185013613e-05
"SHROOM3" 5.6353616278779 7.08127678239919 7.52617375302113 5.6353616278779 5.23119409726819 4.04322084369257 1.68418555422905e-07 5.27219185013613e-05
"UBE2F-SCLY" 4.48604445377123 5.15338990970413 5.52413738522241 4.48604445377123 5.23112092484067 4.04322084369257 1.68485243983658e-07 5.27219185013613e-05
"NCDN" 5.07924041460048 5.74658587053338 6.11733334605166 5.07924041460048 5.22804988438442 4.04061834855065 1.71307295821483e-07 5.33104539600942e-05
"CTD-2192J16.20" 4.7084929390822 5.33876364746327 5.74658587053338 4.7084929390822 5.21823672296574 4.0294568065376 1.80634507877086e-07 5.59058866510517e-05
"CCBE1" 5.59828688032607 6.26563233625898 6.71052930688091 5.59828688032607 5.2129584774214 4.02403985143731 1.85852508036685e-07 5.72082301640317e-05
"ARL4C" 6.45100607401812 7.15542627750285 7.45202425791747 6.45100607401812 5.20279844884283 4.01423787656061 1.96309739727629e-07 5.96381781890902e-05
"INPP4B" 1.48298990207313 2.6323070761798 5.30168889991145 1.48298990207313 5.20113104110983 4.01423787656061 1.98079375567105e-07 5.96381781890902e-05
"VIM" 5.11631516215231 5.78366061808521 6.19148284115532 5.11631516215231 5.20025850531012 4.01423787656061 1.99011541328048e-07 5.96381781890902e-05
"SFTA1P" 4.4489697062194 5.07924041460048 5.48706263767059 4.4489697062194 5.19300273030323 4.00751280885267 2.06929148729227e-07 6.13615346896646e-05
"GRIN1" 4.4489697062194 5.07924041460048 5.44998789011876 4.4489697062194 5.18577630878268 4.00080093878062 2.15116887773338e-07 6.3128447096924e-05
"CNTNAP2" 1.40884040696947 2.48400808597249 3.48502626987184 1.40884040696947 5.18220198746507 3.99748550040872 2.19281555735395e-07 6.40189111017592e-05
"MPPED1" 5.41291314256693 6.00610910339618 6.37685657891446 5.41291314256693 5.17455283185889 3.98898805491941 2.28457461455657e-07 6.63557625739768e-05
"EPHA10" 4.41189495866757 5.04216566704865 5.44998789011876 4.41189495866757 5.16663441011318 3.98013917146335 2.38346818701748e-07 6.88749342736205e-05
"SLCO1C1" 5.85781011318887 6.71052930688091 7.15542627750285 5.85781011318887 5.16474106627938 3.97894222438366 2.40771991132779e-07 6.92225585470983e-05
"VSTM2A" 4.37482021111575 5.00509091949682 5.44998789011876 4.37482021111575 5.1582686816066 3.9719178428279 2.49243785142429e-07 7.12963106206918e-05
"OLFM3" 5.04216566704865 7.45202425791747 7.93399597609124 5.04216566704865 5.14970130378794 3.96328449032629 2.6090161968392e-07 7.39255986547998e-05
"STOX1" 5.67243637542973 6.33978183136263 6.74760405443274 5.67243637542973 5.14941732088634 3.96328449032629 2.61296922765624e-07 7.39255986547998e-05
"AC108142.1" 5.44998789011876 6.15440809360349 6.59930506422543 5.44998789011876 5.14866198452368 3.96328449032629 2.62351165818263e-07 7.39255986547998e-05
"SMYD4" 4.33774546356392 5.00509091949682 5.44998789011876 4.33774546356392 5.14680264260983 3.96210392988448 2.64963832737305e-07 7.42921859335421e-05
"RP11-460H9.1" 4.33774546356392 4.96801617194499 5.44998789011876 4.33774546356392 5.14432952963757 3.96013737230436 2.68477914279349e-07 7.49066606352406e-05
"NEDD8" 4.85679192928951 5.48706263767059 5.82073536563704 4.85679192928951 5.14279772189469 3.95936273488493 2.70677011401744e-07 7.51500224106471e-05
"NDUFB8" 4.37482021111575 4.96801617194499 5.3758383950151 4.37482021111575 5.13977061485848 3.95780760824067 2.75074065772893e-07 7.56408433565191e-05
"GALNTL6" 1.4459151545213 2.52108283352432 4.30067071601209 1.4459151545213 5.13483370259206 3.95272347114722 2.82393612073351e-07 7.72667120802442e-05
"TENM3" 2.26155960066152 8.19351920895404 8.56426668447232 2.26155960066152 5.13162044292857 3.95106765647548 2.87258316283594e-07 7.78033237782879e-05
"STS" 4.67141819153037 5.30168889991145 5.70951112298155 4.67141819153037 5.13024329716532 3.95106765647548 2.89367926816626e-07 7.78033237782879e-05
"L1CAM" 4.33774546356392 4.96801617194499 5.33876364746327 4.33774546356392 5.13014457666406 3.95106765647548 2.89519727283133e-07 7.78033237782879e-05
"KDM5D" 4.33774546356392 4.96801617194499 5.3758383950151 4.33774546356392 5.12993022628605 3.95106765647548 2.89849594216228e-07 7.78033237782879e-05
"SLC7A11" 5.15338990970413 5.78366061808521 6.26563233625898 5.15338990970413 5.12770043072686 3.94936481999828 2.93302654975771e-07 7.83588479835743e-05
"SLC10A4" 4.30067071601209 4.96801617194499 5.33876364746327 4.30067071601209 5.11827241587743 3.93962751602259 3.08347017156039e-07 8.16082166246906e-05
"SLC13A5" 4.30067071601209 4.93094142439317 5.41291314256693 4.30067071601209 5.11730055969901 3.93951011685255 3.09939514561701e-07 8.16481591895147e-05
"TMSB15A" 4.30067071601209 4.93094142439317 5.3758383950151 4.30067071601209 5.1145739604776 3.93825322384361 3.1444986613471e-07 8.20769497364094e-05
"KIAA1045" 4.33774546356392 4.93094142439317 5.33876364746327 4.33774546356392 5.11456456361969 3.93825322384361 3.14465519488697e-07 8.20769497364094e-05
"SUGP1" 4.30067071601209 4.93094142439317 5.33876364746327 4.30067071601209 5.11144804911905 3.9353946885737 3.19698745238359e-07 8.30600804257347e-05
"SLC4A3" 4.26359596846026 4.89386667684134 5.33876364746327 4.26359596846026 5.08959913576864 3.90876011848912 3.58821233303989e-07 9.27710237054587e-05
"MBL1P" 4.22652122090843 4.85679192928951 5.41291314256693 4.22652122090843 5.08879170382889 3.90876011848912 3.60352152533651e-07 9.27710237054587e-05
"RIMS3" 4.26359596846026 4.85679192928951 5.30168889991145 4.26359596846026 5.0862883440079 3.90666702310115 3.65138787791599e-07 9.35779668006366e-05
"NPTX1" 4.22652122090843 4.89386667684134 5.3758383950151 4.22652122090843 5.08097990021198 3.90167179102947 3.75492852344005e-07 9.55306281297346e-05
"THOC7" 4.26359596846026 4.89386667684134 5.26461415235962 4.26359596846026 5.08055311400258 3.90167179102947 3.76337490612472e-07 9.55306281297346e-05
"GEM" 4.22652122090843 4.89386667684134 5.33876364746327 4.22652122090843 5.07980721187404 3.90167179102947 3.77818085049976e-07 9.55306281297346e-05
"GABBR2" 1.52006464962496 8.415967694265 8.60134143202414 1.52006464962496 5.07335003911768 3.8951935967706 3.90872528085057e-07 9.81203275786551e-05
"PALMD" 4.22652122090843 4.85679192928951 5.33876364746327 4.22652122090843 5.07303278165485 3.8951935967706 3.91525019117484e-07 9.81203275786551e-05
"LMNB1" 4.22652122090843 4.89386667684134 5.26461415235962 4.22652122090843 5.06989484771309 3.89226543925929 3.98035552192397e-07 9.93125004628767e-05
"COL12A1" 5.15338990970413 5.82073536563704 6.19148284115532 5.15338990970413 5.06411385308111 3.88596663366476 4.10304392873903e-07 0.000101923506316523
"GAD2" 5.93195960829252 6.63637981177726 7.08127678239919 5.93195960829252 5.06328210074902 3.88596663366476 4.12099349314659e-07 0.000101923506316523
"SMIM17" 4.1894464733566 4.85679192928951 5.26461415235962 4.1894464733566 5.06183933231236 3.88518615347913 4.15230888482435e-07 0.000102251508964644
"RPL41P1" 4.1894464733566 4.85679192928951 5.26461415235962 4.1894464733566 5.0560052930456 3.87985454571159 4.28129455235846e-07 0.000104518948645034
"EXOC8" 4.1894464733566 4.81971718173768 5.33876364746327 4.1894464733566 5.04813591268124 3.87086729832487 4.46141723920862e-07 0.000108448819568368
"CETN3" 4.48604445377123 5.15338990970413 5.56121213277424 4.48604445377123 5.04449351269593 3.86726522686566 4.54724259919977e-07 0.000110062703561315
"THBS1" 4.15237172580474 4.81971718173768 5.33876364746327 4.15237172580474 5.04183527584358 3.86491449174131 4.61088125007361e-07 0.000111128124358157
"PWRN1" 5.74658587053338 6.97005253974371 7.37787476281382 5.74658587053338 5.04014876062724 3.86379945295001 4.65170121611164e-07 0.000111636887067005
"LGI1" 6.08025859849984 7.45202425791747 7.85984648098758 6.08025859849984 5.03868960151149 3.86297044148898 4.68729937582168e-07 0.00011201656626489
"PHYHIP" 4.1894464733566 4.78264243418585 5.19046465725596 4.1894464733566 5.03556889879186 3.86001785912587 4.76431719816244e-07 0.000113378738432573
"SIAH3" 4.52311920132306 5.15338990970413 5.56121213277424 4.52311920132306 5.03271417651768 3.85740060151792 4.83583859167229e-07 0.000114599257805496
"P4HTM" 4.67141819153037 5.3758383950151 5.82073536563704 4.67141819153037 5.03131085059695 3.85687315821568 4.87137566258035e-07 0.000114846718808965
"DLGAP2" 5.33876364746327 6.00610910339618 6.41393132646629 5.33876364746327 5.03070343312873 3.85687315821568 4.88683555792235e-07 0.000114846718808965
"ADRA2A" 4.15237172580474 4.78264243418585 5.19046465725596 4.15237172580474 5.02618695444446 3.85212449139444 5.00328148777771e-07 0.00011709746153089
"IQSEC3" 4.15237172580474 4.78264243418585 5.22753940480779 4.15237172580474 5.02244846197942 3.84836407884969 5.10168895090521e-07 0.00011890924230509
"EIF5A2" 4.74556768663403 5.3758383950151 5.82073536563704 4.74556768663403 5.01738600818619 3.84391284755988 5.23792607421807e-07 0.000121088023261863
"ZNF283" 4.04114748314926 4.78264243418585 5.22753940480779 4.04114748314926 5.00326476661855 3.82687949727678 5.63674379430053e-07 0.000129778006106339
"SYT13" 4.74556768663403 5.41291314256693 5.82073536563704 4.74556768663403 4.99654427160299 3.82028512712901 5.836678066953e-07 0.00013329748885326
"DMTN" 4.48604445377123 5.07924041460048 5.44998789011876 4.48604445377123 4.99556798133269 3.8200296900192 5.86628538351066e-07 0.00013343561106477
"DKK3" 4.48604445377123 7.37787476281382 7.71154749078027 4.48604445377123 4.99216561549051 3.81765474190128 5.97060235536094e-07 0.000134726285339814
"ASS1" 4.07822223070112 4.7084929390822 5.15338990970413 4.07822223070112 4.99114614163599 3.81765051224346 6.00220616888132e-07 0.000134728594419938
"SRPX2" 3.96699798804564 4.81971718173768 5.30168889991145 3.96699798804564 4.99062961567968 3.81765051224346 6.01828002193654e-07 0.000134728594419938
"ALDOA" 1.48298990207313 2.78060606638711 5.78366061808521 1.48298990207313 4.98945165903415 3.8171190598186 6.05509240113985e-07 0.000135019024966834
"STMN1" 1.03809293145119 1.85373737759141 2.85475556149077 1.03809293145119 4.9884182774377 3.81676873687776 6.08756529903788e-07 0.000135210793492905
"DLX2" 4.07822223070112 4.7084929390822 5.11631516215231 4.07822223070112 4.98645351258145 3.81522510577144 6.14976948569879e-07 0.000136058845363675
"AIMP2" 4.67141819153037 5.30168889991145 5.70951112298155 4.67141819153037 4.97512026726892 3.80262073265278 6.52071424633795e-07 0.000143173454288591
"RP11-539I5.1" 4.04114748314926 4.67141819153037 5.15338990970413 4.04114748314926 4.97508497256138 3.80262073265278 6.52190246944745e-07 0.000143173454288591
"NUSAP1" 4.26359596846026 5.04216566704865 5.48706263767059 4.26359596846026 4.97367473148929 3.80177593144332 6.56955041304111e-07 0.000143662624051669
