"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","genes"
1.19893768344655e-09,-1.13995284627971,0.379,0.769,7.38389751104229e-05,"ATP8A1"
1.20597054759299e-09,-2.493343269287,0.009,0.28,7.42721081146095e-05,"FGF2"
1.20654213819227e-09,-5.4423358512527,0.009,0.277,7.43073106648476e-05,"RGS4"
1.23743938801932e-09,-2.20786817483597,0.138,0.48,7.62101795899461e-05,"MCCC1"
1.25370906376519e-09,-1.08212657811189,0.302,0.66,7.72121801101067e-05,"UGP2"
1.25498121468976e-09,-2.2309737566696,0.138,0.451,7.72905280690982e-05,"DNAH7"
1.26396743449799e-09,-1.81210371984951,0.052,0.346,7.78439623884277e-05,"C2orf74"
1.27069864461177e-09,-1.41598837403494,0.19,0.523,7.82585174257048e-05,"SEZ6L2"
1.29157104532456e-09,-1.30545129940498,0.198,0.534,7.95439859684034e-05,"DTWD1"
1.29741380488244e-09,0.327193864285809,0.052,0.357,7.99038240012947e-05,"ABCG1"
1.3121779522656e-09,-1.67871596115506,0.172,0.523,8.08131035461814e-05,"PFKP"
1.33883822049958e-09,-2.6569372216801,0.138,0.437,8.24550294859075e-05,"PSD2"
1.35450160776861e-09,-3.11043601444437,0.086,0.386,8.34196905176456e-05,"PRKN"
1.36177284721123e-09,-2.49421104316341,0.052,0.351,8.38675043411982e-05,"CYB5R1"
1.38179421185763e-09,-1.57141471982653,0.509,0.797,8.51005601256757e-05,"GLUD1"
1.38208457375065e-09,-1.40511702349694,0.241,0.586,8.5118442643581e-05,"FOXRED2"
1.42508802711792e-09,-0.736627316692257,0.078,0.383,8.77668963261113e-05,"ANKRD20A7P"
1.4361263513065e-09,-2.05125587062268,0.034,0.32,8.84467135979131e-05,"SLC24A3"
1.44275236676936e-09,-5.72254924830883,0.009,0.271,8.88547900122248e-05,"KDM5D"
1.44950748565885e-09,-1.91524307633393,0.103,0.417,8.92708175192714e-05,"NULL"
1.49578799216454e-09,-1.39063440011002,0.155,0.511,9.21210950734376e-05,"RMDN1"
1.49854060817175e-09,-1.78261242790035,0.052,0.346,9.22906204354734e-05,"ANKRD20A1"
1.51634098823661e-09,-0.866027005133767,0.466,0.789,9.33868924425282e-05,"ARNT2"
1.53645250662011e-09,-1.17272657994033,0.612,0.869,9.46255005252128e-05,"SCD5"
1.56038317048738e-09,-4.07159567474936,0.086,0.374,9.60993183208062e-05,"CAPS2"
1.58332080606928e-09,-3.91031172144229,0.052,0.34,9.75119784833889e-05,"NR2F2-AS1"
1.61266769876114e-09,-1.80546614700021,0.259,0.606,9.93193655636024e-05,"CFLAR"
1.63232209585881e-09,1.08515763143486,0.888,0.743,0.000100529820917657,"RPL8"
1.63900108946785e-09,-3.39026770041703,0.06,0.351,0.000100941160097057,"HMGCL"
1.66660120621009e-09,-1.10774650180802,0.302,0.669,0.000102640968486861,"CALD1"
1.66812896931392e-09,-0.476902323271368,0.267,0.626,0.000102735058833136,"SYNJ1"
1.6723508284507e-09,-6.37050367039434,0,0.257,0.000102995070471793,"EFEMP1"
1.6723508284507e-09,-3.81638964312172,0,0.257,0.000102995070471793,"CHRM1"
1.6723508284507e-09,-4.90250876625595,0,0.257,0.000102995070471793,"DBNDD2"
1.67770821039631e-09,-0.829793234034797,0.371,0.703,0.000103325015553678,"PDE4B"
1.69344121729031e-09,-4.54136827635965,0.034,0.306,0.000104293964249258,"ERAP1"
1.70125524818749e-09,-1.70402547984822,0.121,0.449,0.000104775206970123,"PEG3"
1.72184230234883e-09,-3.86769298126339,0.034,0.311,0.000106043101874757,"ANKRD29"
1.74218979534956e-09,-4.0988978277058,0.06,0.34,0.000107296242926194,"CTSH"
1.77270696355858e-09,-4.8511657792927,0.026,0.297,0.000109175703764682,"RHOJ"
1.77857074522959e-09,-1.23322808006659,0.414,0.734,0.000109536836486455,"DZIP3"
1.78498290395071e-09,-2.38364805020506,0.026,0.309,0.000109931742105613,"SLC35G2"
1.78956693134874e-09,-1.2462744376242,0.078,0.386,0.000110214058600975,"RIDA"
1.79540318177423e-09,-0.861098131311964,0.086,0.4,0.000110573495755929,"MFSD1"
1.79740208632125e-09,-3.91061159875869,0.017,0.283,0.000110696602290267,"AC006148.1"
1.80221112699496e-09,-2.04419475500075,0.034,0.32,0.000110992776678238,"RAPGEF3"
1.83498142225727e-09,-1.21720588402726,0.362,0.677,0.000113011000852558,"IFNGR1"
1.84696216670839e-09,-1.42206858451498,0.448,0.746,0.00011374885896107,"DBI"
1.85889718581846e-09,-2.5149577399183,0.216,0.509,0.000114483900983002,"PTAR1"
1.91444985850717e-09,-2.76979607191786,0.06,0.351,0.000117905223435881,"PLEKHH1"
1.95905809281185e-09,-1.46837636345451,0.405,0.711,0.000120652510762003,"TMED10"
1.96655099397357e-09,0.735223000144639,0.974,0.92,0.00012111397606585,"RPS25"
1.97614280876593e-09,2.30733892163107,0.664,0.449,0.000121704707163467,"PKIA"
2.01546444532458e-09,-2.19051931684193,0.009,0.274,0.000124126408794205,"LONRF3"
2.02273219820374e-09,-1.95177884194556,0.284,0.597,0.000124574007890773,"ATR"
2.05918007875371e-09,-4.35513199548255,0.034,0.314,0.000126818723510205,"MAGT1"
2.07404571771605e-09,-2.07601770357014,0.19,0.526,0.000127734253616978,"HEXA"
2.08249556891269e-09,0.867188720178459,0.897,0.546,0.000128254654602626,"XIST"
2.08640151613861e-09,1.06271575316553,0.948,0.754,0.000128495210174428,"PTPRD"
2.09348187172311e-09,-4.12283490222339,0.043,0.323,0.000128931268033811,"EFCAB2"
2.14551895577181e-09,-3.48687888579542,0,0.254,0.000132136075929118,"ADRA1A"
2.14811312305589e-09,-1.27163868919605,0.638,0.86,0.000132295842909643,"HACD3"
2.18377120133473e-09,-1.14601214563722,0.121,0.449,0.000134491916976602,"RIPK1"
2.1876511835325e-09,-1.22078681514658,0.517,0.794,0.000134730873440216,"NDRG4"
2.21279578781392e-09,-2.55976267220921,0.052,0.349,0.000136279454184096,"FSIP2"
2.25952167847026e-09,-1.47985166930029,0.56,0.86,0.000139157161611948,"CCNL1"
2.26133803145529e-09,-3.90350179598656,0.017,0.289,0.000139269025343237,"STK33"
2.30039646743373e-09,-6.15477136536541,0.017,0.28,0.000141674517239841,"RNF144B"
2.32568635968546e-09,-3.22486285571811,0.121,0.423,0.000143232045833948,"TK2"
2.33700835727322e-09,1.48591106514903,0.552,0.306,0.000143929333699386,"MEX3D"
2.3608271136156e-09,0.906460100160261,0.931,0.823,0.000145396259446244,"RPL19"
2.40345391440613e-09,-4.53977806460258,0.009,0.266,0.00014802151622653,"VAMP1"
2.40762042339972e-09,-3.27643702282787,0.034,0.309,0.000148278119015919,"DDIT4"
2.42929524489449e-09,-0.941503161647733,0.793,0.906,0.000149613006247317,"HSP90AA2P"
2.45411032272819e-09,-6.58116933628908,0.009,0.266,0.000151141292445861,"OPRK1"
2.46893756324247e-09,-1.57246576973143,0.405,0.774,0.000152054457707414,"TTC14"
2.47709052123761e-09,-1.64598001369446,0.353,0.689,0.000152556573931461,"AASS"
2.49642786901821e-09,1.95264180067516,0.595,0.349,0.000153747503169225,"FAT4"
2.51254420605951e-09,-2.61394523704129,0.095,0.403,0.000154740060018587,"CDH8"
2.54319649207394e-09,-1.24921887261698,0.405,0.769,0.000156627842357358,"FLCN"
2.57086843978332e-09,-2.45165071597796,0.207,0.54,0.000158332074600936,"TMEM165"
2.57491000394828e-09,-4.7080848401365,0.017,0.283,0.000158580982413162,"AL645568.1"
2.62811646831933e-09,-1.25646204513959,0.147,0.471,0.000161857808934383,"KIF13B"
2.63214946452655e-09,-1.28248502357344,0.147,0.486,0.000162106189071797,"CTNNAL1"
2.64421416857818e-09,-3.96791256594379,0.095,0.377,0.000162849218000224,"SPATA6"
2.64863488704954e-09,1.0222506990332,0.871,0.691,0.00016312147678872,"SUMO1"
2.65714296230821e-09,-3.21375968021911,0.026,0.294,0.000163645463619676,"LHPP"
2.66113571080081e-09,-5.50557282381661,0.397,0.591,0.00016389136502109,"AXL"
2.72878863343561e-09,-0.784442196211391,0.379,0.751,0.000168057905567399,"VPS13D"
2.7309725682584e-09,-0.887794623074027,0.724,0.914,0.00016819240756133,"APLP2"
2.74986025731107e-09,-6.30428013890944,0,0.251,0.000169355643667017,"SLC13A5"
2.74986025731107e-09,-3.70904729359821,0,0.251,0.000169355643667017,"HAP1"
2.75624329385493e-09,-5.21579353069504,0.181,0.463,0.000169748755738644,"LINC00844"
2.75941900301094e-09,1.96516130159894,0.517,0.257,0.000169944338138435,"NULL"
2.76805328233016e-09,-1.1577109028893,0.224,0.569,0.000170476097498868,"CALCOCO1"
2.85055124248263e-09,1.92269058458897,0.845,0.766,0.000175556899370778,"PDE4D"
2.95371512695884e-09,-4.04032631675168,0.026,0.294,0.000181910453524014,"CFAP44"
2.95384165449572e-09,-2.86682792609799,0.129,0.431,0.000181918245975428,"NEK10"
2.97705843173717e-09,0.624375275182597,0.991,0.977,0.000183348097635397,"PPP1CB"
3.01223629747417e-09,-0.927045674815106,0.267,0.58,0.000185514596852542,"LRRC8B"
3.03591046884993e-09,1.5824419981703,0.759,0.503,0.000186972618045061,"REEP1"
3.03972990485333e-09,-2.1802954327754,0.19,0.509,0.000187207845650202,"ACADSB"
3.04149763507644e-09,-3.07872803539219,0.095,0.394,0.000187316714851453,"NR4A1"
3.04778752283633e-09,-5.50284760496852,0.052,0.323,0.000187704090168921,"LINC00499"
3.0808455907493e-09,2.37935461344876,0.672,0.497,0.000189740037397477,"FDFT1"
3.08892277984299e-09,-3.57257297267601,0.009,0.269,0.00019023748724219,"FAM198B"
3.1177197911755e-09,-1.12434015218292,0.517,0.843,0.000192011008779125,"TLK1"
3.12985156456427e-09,-0.880975121780096,0.241,0.6,0.000192758168306819,"LDB1"
3.22160192113654e-09,-2.05932395953619,0.19,0.534,0.000198408797517036,"SPTLC2"
3.22343439232666e-09,1.25060880877129,0.724,0.523,0.000198521653920222,"SNRPF"
3.24243080525314e-09,-0.806826853808457,0.362,0.677,0.000199691586003125,"ZDHHC21"
3.24722362595338e-09,-3.65681409071502,0.043,0.32,0.000199986761451591,"RND1"
3.25563510212528e-09,-6.13377710695022,0.017,0.277,0.00020050479903459,"ELF1"
3.29029633941368e-09,-2.23668848893213,0.147,0.454,0.00020263948065547,"ANKDD1A"
3.32264955093317e-09,2.68388109311382,0.56,0.297,0.000204632017893321,"DOK5"
3.34485558954195e-09,-4.89310087124558,0.017,0.277,0.00020599962119312,"STXBP5-AS1"
3.36669633289578e-09,-1.20848247814565,0.147,0.486,0.000207344727054052,"C21orf59"
3.39323049915481e-09,-5.71798127949721,0.034,0.3,0.000208978886751447,"ETS2"
3.40771302023341e-09,-3.87974436114974,0.069,0.354,0.000209870821777115,"ATG4C"
3.4185609837128e-09,-0.553698460399803,0.086,0.397,0.00021053891530392,"KIAA1324L"
3.42183977116908e-09,-1.98837101151478,0.121,0.437,0.00021074084598699,"AC100774.1"
3.44307102625081e-09,-1.89656107638896,0.319,0.634,0.000212048415293708,"SLC3A2"
3.46592976202784e-09,-2.30549918102433,0.112,0.411,0.000213456216254009,"LINC00472"
3.49095312525067e-09,1.01202766489221,0.931,0.797,0.000214997330124813,"RPS23"
3.53579345830855e-09,-1.89344193670609,0.259,0.589,0.000217758911716849,"ADK"
3.59903545627734e-09,-3.29537157178637,0.026,0.291,0.000221653796645753,"NWD1"
3.61424829358185e-09,-2.30136842540375,0.129,0.44,0.000222590709656825,"LAMP1"
3.62703717699621e-09,-3.33486773545283,0.017,0.277,0.000223378338619666,"COL5A3"
3.65801532670142e-09,-0.637892697909099,0.181,0.537,0.00022528618992556,"UQCC2"
3.72614811866048e-09,-3.94044088498777,0.017,0.277,0.000229482284183943,"PCP4L1"
3.7692631463356e-09,-1.61214262210476,0.284,0.623,0.00023213760939337,"AGL"
3.83647160042499e-09,-1.36241971357594,0.181,0.52,0.000236276776455374,"NR2F2"
3.84744159817401e-09,-0.91358440193663,0.293,0.634,0.000236952385706743,"UFL1"
3.87836448438855e-09,-0.809998851196141,0.017,0.283,0.000238856833500038,"ERI2"
3.95458816387167e-09,-2.46106854737458,0.069,0.351,0.000243551221248365,"BEND6"
3.99244810075306e-09,-4.19786179184372,0.017,0.274,0.000245882901181079,"TMBIM1"
4.01771825232177e-09,-2.33518469928848,0.043,0.314,0.000247439214005741,"CHDH"
4.06680695014122e-09,-2.69153933780097,0.017,0.277,0.000250462439638347,"PHF7"
4.07247904270696e-09,-1.08058236567481,0.198,0.549,0.000250811766803194,"TSNAX"
4.08464335531974e-09,-1.18121667193746,0.086,0.389,0.000251560930324077,"ARHGEF17"
4.12536337467636e-09,-1.81401702826196,0.138,0.454,0.000254068754156193,"B4GALT6"
4.28038910513306e-09,1.54794476105997,0.957,0.851,0.00026361632381783,"RBMX"
4.29575424583281e-09,-0.894275924939601,0.078,0.374,0.000264562616738105,"ATRAID"
4.33312473171654e-09,-4.75476264743556,0.026,0.283,0.000266864152852227,"FAH"
4.36995917537234e-09,-1.90834642279611,0.095,0.389,0.000269132675733656,"PHGDH"
4.3809838613234e-09,-1.0735530164298,0.216,0.546,0.000269811653067324,"TMX1"
4.57718599022154e-09,-4.00216927422673,0.853,0.914,0.000281895153579774,"MTCO1P12"
4.61207556239451e-09,-1.9924260206865,0.069,0.369,0.000284043897661191,"AC105383.1"
4.61976712871909e-09,-1.15028872687303,0.259,0.6,0.000284517598156422,"KAZN"
4.69240871968768e-09,-5.43218691170622,0.034,0.3,0.000288991375819405,"ABCA8"
4.78143165859027e-09,-1.85146638633844,0.147,0.463,0.000294474031557599,"HDDC2"
4.85424009028069e-09,-0.968447247193014,0.198,0.557,0.000298958084440117,"SPPL2A"
4.85793554333203e-09,-1.18682387301177,0.612,0.846,0.00029918567630719,"APP"
4.85854894615848e-09,-1.08300317332995,0.336,0.657,0.000299223453947062,"CAMK2G"
4.8856051758235e-09,-0.488597400454674,0.259,0.6,0.000300889765963442,"APBB2"
4.93376774479585e-09,-1.55633416044947,0.319,0.654,0.000303855954098742,"ERCC1"
4.93701441904527e-09,-1.52952187650383,0.353,0.663,0.000304055907025741,"ATP6V1H"
4.99011883672787e-09,-2.06575288394958,0.034,0.311,0.00030732644879756,"RBMS1"
5.03055782037691e-09,-1.4237812676784,0.483,0.777,0.000309816964483553,"PKM"
5.04687839962505e-09,-1.64545144386505,0.241,0.543,0.000310822099997708,"MAP7D2"
5.17640439053202e-09,1.65188909998056,0.681,0.437,0.000318799217199695,"DAB1"
5.17695900424273e-09,-0.610407463491885,0.198,0.549,0.000318833374194297,"SETD3"
5.20066048645094e-09,-1.12441531660901,0.44,0.749,0.000320293077379054,"ATP6V1E1"
5.20359764176234e-09,-2.43937065420604,0.052,0.334,0.000320473967963217,"PDE3A"
5.21876968657365e-09,1.66010413270604,0.319,0.697,0.000321408368687011,"AC091948.1"
5.2579274632691e-09,-1.90998862558133,0.181,0.489,0.000323819978680354,"LPCAT4"
5.27874977636825e-09,-1.1469802824612,0.388,0.703,0.000325102362477192,"TMEM132B"
5.27930483999649e-09,-7.76472044051364,0.034,0.294,0.000325136547180864,"CNDP1"
5.28994975562711e-09,-1.29945976574596,0.078,0.38,0.000325792135599807,"MAFB"
5.31778689270433e-09,-2.44198918922131,0.069,0.351,0.000327506541360981,"AC003102.1"
5.3195098460321e-09,-2.23796339788268,0.112,0.406,0.000327612652887579,"ID4"
5.32766889157183e-09,0.886600189050419,0.931,0.866,0.000328115144025234,"PAFAH1B2"
5.37106641420134e-09,-0.897731108766499,0.129,0.446,0.000330787867251418,"CNTNAP5"
5.3755782094623e-09,-4.31873242185369,0.017,0.271,0.000331065735186155,"ANXA11"
5.4082014080713e-09,-2.60658220226206,0.112,0.403,0.000333074900118887,"AK4"
5.45712605411125e-09,-4.91010095503456,0.009,0.257,0.000336088022294549,"CRH"
5.50897256798549e-09,-2.29365543120963,0.172,0.483,0.000339281093544522,"TP53BP2"
5.6483708774905e-09,-4.82319402965632,0.009,0.257,0.000347866217232007,"SLITRK3"
5.708858475199e-09,-1.99062170140079,0.06,0.357,0.000351591466912081,"SMIM37"
5.73005156151829e-09,0.869668725689573,0.94,0.734,0.000352896685519227,"EEF2"
5.73733140524954e-09,-1.89557125073432,0.172,0.489,0.000353345029255103,"GPATCH11"
5.74513038674691e-09,-0.941501694211593,0.172,0.494,0.000353825345128582,"CPEB2"
5.74912918966881e-09,-4.57610256495331,0.017,0.271,0.000354071619404133,"CPQ"
5.78546990103349e-09,-1.56459328830762,0.06,0.349,0.00035630973479495,"GAMT"
5.78887952727389e-09,-0.689345315192694,0.405,0.763,0.000356519723446217,"MAPK1"
5.78909047885962e-09,-1.55568568079555,0.224,0.537,0.000356532715321528,"CHRM3"
5.82345799139189e-09,-3.77475324283598,0.034,0.303,0.000358649307315853,"LINC00299"
5.8938190662032e-09,-0.37472394393324,0.155,0.486,0.000362982634830256,"KDM3A"
5.94502407721388e-09,-1.62571016228861,0.181,0.489,0.000366136197843371,"RPA2"
5.99324553868329e-09,-5.05284379577922,0.06,0.329,0.000369106012990888,"IL33"
6.01976910073135e-09,-2.8437218895227,0.043,0.32,0.000370739519606742,"EOGT"
6.04009679292498e-09,-0.615696379891681,0.491,0.814,0.000371991441185871,"AMD1"
6.05899615420505e-09,-1.04912598487905,0.353,0.674,0.000373155396149026,"CSMD3"
6.10364433527802e-09,-1.35977926350263,0.164,0.48,0.000375905143676767,"NRSN1"
6.1587163614945e-09,-0.793739775130129,0.457,0.774,0.000379296864555362,"PLCB1"
6.23587094780234e-09,-0.785611811885381,0.388,0.691,0.000384048584062303,"TTN"
6.24095980518524e-09,-1.50860836982983,0.095,0.394,0.000384361991521943,"IQCA1"
6.27430587516037e-09,-0.850758008694378,0.371,0.72,0.000386415675933502,"CREBRF"
6.27990318170504e-09,-2.93416098320979,0.034,0.297,0.000386760397251668,"MITF"
6.30324556432094e-09,-0.600572380767075,0.147,0.486,0.000388197984569834,"DNAJC24"
6.30498745035173e-09,-1.22839150500693,0.164,0.509,0.000388305262104812,"FAM199X"
6.33424962323598e-09,-1.81661440597576,0.095,0.386,0.000390107431546235,"CGRRF1"
6.4658479745292e-09,-1.2011777935472,0.216,0.546,0.00039821217920733,"CHMP2B"
6.48478087762138e-09,-1.16317433462895,0.216,0.551,0.000399378199910068,"OXCT1"
6.52811754901057e-09,-1.7301332418914,0.112,0.417,0.000402047175490914,"PIGF"
6.61352330416176e-09,-1.55580321399442,0.431,0.64,0.00040730705973341,"TPI1P1"
6.61420120262718e-09,-1.10532200824831,0.371,0.703,0.0004073488094662,"UBR1"
6.65118638324872e-09,-1.3944535449503,0.25,0.574,0.000409626615785139,"LRPAP1"
6.65574708536823e-09,-1.76801889956665,0.19,0.506,0.000409907495746573,"ANAPC4"
6.65683326181311e-09,-1.43359636631314,0.078,0.369,0.000409974390095284,"GMNN"
6.77243280138996e-09,-2.86037324417169,0.052,0.329,0.000417093818939203,"MIR3936HG"
6.7744520119352e-09,-1.25650358768476,0.25,0.591,0.000417218176059054,"SDHD"
6.95503060236179e-09,-1.94811520883742,0.172,0.497,0.000428339469707656,"WASF2"
6.9572763990582e-09,-3.88931691929877,0.052,0.323,0.000428477781588797,"IL17RB"
6.99555563852015e-09,-1.46654836011948,0.69,0.877,0.00043083528510954,"TOB1"
6.9964832080766e-09,-1.01564576181718,0.56,0.834,0.000430892411335813,"ARHGAP5"
7.08940634976984e-09,-1.72632695853466,0.181,0.509,0.000436615268863275,"CCDC84"
7.12974355370046e-09,-1.13917098645451,0.414,0.777,0.00043909951624175,"EEA1"
7.15210313432297e-09,-3.97633511805765,0.034,0.291,0.000440476575733549,"ASL"
7.15733819993613e-09,2.75609727274621,0.422,0.183,0.000440798987719466,"EPHB2"
7.24278680237842e-09,1.41396369127914,0.897,0.806,0.00044606151079808,"TULP4"
7.25558656726097e-09,-3.44110874768986,0.009,0.254,0.000446849809917901,"AL138828.1"
7.54398927272568e-09,-0.97575986526998,0.293,0.646,0.000464611667339356,"MRPL51"
7.54836692877055e-09,-1.6298330810591,0.319,0.646,0.000464881274042192,"RIMS2"
7.60955704149668e-09,-1.65845521449794,0.043,0.323,0.000468649789514656,"TMEM261P1"
7.68943131915369e-09,1.10597819645706,0.181,0.537,0.000473569006652718,"P3H1"
7.71722322294204e-09,0.829852342115156,0.948,0.851,0.000475280626631331,"RPL31"
7.76052146368162e-09,-1.80431182274505,0.052,0.337,0.00047794723538376,"KLHDC1"
7.79551888207265e-09,-1.58666471095893,0.138,0.446,0.000480102621390208,"DUSP6"
7.88584283186065e-09,-2.49614591007466,0.026,0.283,0.000485665402485802,"SH3GLB2"
7.91235286293592e-09,-1.04422353158091,0.362,0.694,0.000487298075769635,"SSR3"
7.91805250292381e-09,-4.06440128649854,0.129,0.409,0.000487649099497569,"NT5C1A"
7.93070596492578e-09,-4.00870870127479,0.052,0.311,0.000488428388261884,"SSPO"
7.95391247807468e-09,-1.96528416681869,0.474,0.751,0.000489857607787185,"GOLGA8B"
8.00319649301778e-09,1.65685680376402,0.75,0.531,0.000492892862415486,"SNRPE"
8.11967453824776e-09,-4.19203368824561,0.043,0.303,0.000500066395787065,"PDGFRB"
8.20812618880755e-09,-1.11801156388249,0.086,0.394,0.000505513867590091,"CEP112"
8.27496043552813e-09,-5.75977491215597,0.043,0.303,0.000509629988342871,"PARP14"
8.34269866179178e-09,-7.02710726898784,0.009,0.251,0.00051380178248377,"RNASE1"
8.38754591190392e-09,-3.22775779623384,0.069,0.34,0.000516563790076427,"ARHGAP29"
8.42297294499235e-09,-2.92647344313491,0.06,0.334,0.000518745634763244,"KCNAB2"
8.45212006887696e-09,-2.47487050407068,0.06,0.337,0.000520540718681925,"ZMAT4"
8.48351099330696e-09,-1.2395885056545,0.241,0.569,0.000522473991544796,"FGF14"
8.67045573300295e-09,-4.23912660679227,0.009,0.254,0.000533987357228453,"INHBA-AS1"
8.79353549767254e-09,-0.347740879881854,0.284,0.657,0.000541567470695158,"HSD17B12"
8.83420559890683e-09,-1.35435927991188,0.259,0.563,0.000544072220219875,"CDKN1B"
8.914566914311e-09,-1.98037372786786,0.293,0.58,0.000549021432551672,"MCL1"
8.95572649585327e-09,-1.11283062488989,0.448,0.631,0.000551556327700115,"GAPDHP65"
9.07970137963347e-09,-3.70229018298348,0.017,0.266,0.000559191568867486,"KCNMB2"
9.08496786294115e-09,-3.10574948350133,0.043,0.309,0.000559515915774957,"PGM1"
9.12907994626867e-09,-2.19660307806932,0.052,0.32,0.000562232646650849,"RNU6-946P"
9.14483007562914e-09,-2.25338885477484,0.034,0.303,0.000563202649867772,"CFAP221"
9.33042549165656e-09,-1.69188532303318,0.319,0.62,0.000574632914754653,"AP1S2"
9.34436669690443e-09,-2.41037616372628,0.06,0.343,0.000575491511762253,"SLC6A17"
9.3450952171305e-09,-1.31062638379515,0.147,0.489,0.000575536379137416,"CREG1"
9.44991874851047e-09,-4.47216863345482,0.017,0.263,0.000581992145964514,"NLGN4Y"
9.60884741073804e-09,-2.74479093910831,0.086,0.371,0.000591780085485123,"NME5"
9.8039205872945e-09,-1.8162567079033,0.086,0.38,0.000603794057209706,"SPAG1"
9.92288095295923e-09,-2.66276822663808,0.043,0.311,0.0006111204692499,"MAPK4"
9.95735601168163e-09,-3.20893666386614,0.052,0.329,0.000613243684691437,"SPON1"
1.0011569228535e-08,-2.40400577907614,0.138,0.446,0.000616582514077786,"METTL15"
1.0113627655147e-08,-0.702953309165474,0.569,0.866,0.000622867986397535,"PPM1K"
1.02262682327664e-08,-0.588880634959726,0.06,0.346,0.000629805181651383,"AL034370.1"
1.02470471740542e-08,2.72676455661612,0.362,0.137,0.000631084894308473,"MIR137HG"
1.02648535330139e-08,3.5025138938752,0.336,0.123,0.000632181534537725,"IGF2BP3"
1.02877131868981e-08,-0.726656091193487,0.293,0.654,0.000633589392041493,"LYRM7"
1.03346017276107e-08,-1.39542768215843,0.078,0.36,0.000636477116598363,"AFF1"
1.03896219984491e-08,-0.77674755446309,0.345,0.629,0.000639865650018485,"NAA38"
1.04523896968704e-08,-1.05447034468666,0.207,0.52,0.000643731324261158,"ATP6AP1"
1.06816631671602e-08,-1.03090606050278,0.31,0.62,0.000657851589475898,"BCAS3"
1.09303839374256e-08,-1.69282684270983,0.129,0.437,0.000673169555554231,"EMC7"
1.09747974941039e-08,-1.08404149753828,0.216,0.543,0.000675904853269378,"WASL"
1.12887192177663e-08,-1.68206844695515,0.328,0.643,0.000695238350464571,"TM2D1"
1.14247940380334e-08,-1.04920089260096,0.397,0.74,0.000703618790420361,"WBP2"
1.14354753269754e-08,-0.538241371790053,0.112,0.414,0.000704276618962433,"PIM2"
1.14366310558524e-08,-1.14584481484836,0.388,0.691,0.000704347796836783,"CASD1"
1.14615698141263e-08,-2.24918447023407,0.026,0.289,0.000705883700142597,"TRIM66"
1.14830947895902e-08,-1.96433559742007,0.026,0.286,0.00070720935880649,"GLIPR1"
1.15591030704834e-08,-1.03329483993711,1,1,0.000711890480801863,"MT-ND2"
1.17230732480633e-08,-3.96278785637496,0.034,0.289,0.000721988912128472,"ZIC2"
1.18461927016606e-08,-1.07788998982563,0.552,0.84,0.000729571469917168,"PRKAR1A"
1.20340507959623e-08,1.46112600073826,0.871,0.766,0.000741141086370932,"LCOR"
1.21196474240027e-08,-1.39328220133093,0.129,0.446,0.000746412725902052,"MANBA"
1.2260025704881e-08,-3.79604343915237,0.052,0.317,0.000755058203086507,"HEXB"
1.22750139616296e-08,-1.37255967962639,0.172,0.483,0.000755981284854884,"KDSR"
1.23566683603754e-08,-1.86029178485887,0.034,0.3,0.000761010134310437,"AC125613.1"
1.23830363856498e-08,-2.17945941696492,0.112,0.417,0.000762634061883016,"HEATR5A"
1.24396706814266e-08,-0.866270463095602,0.078,0.366,0.000766121998257021,"LARGE-AS1"
1.25225140137525e-08,0.746067756330031,0.957,0.834,0.000771224070564978,"RPS24"
1.2737156322484e-08,0.739798048135548,0.526,0.266,0.000784443246432825,"AL138785.1"
1.28189098220404e-08,-1.31816467905957,0.078,0.363,0.000789478199210001,"LSAMP-AS1"
1.29331927778239e-08,1.46879136418173,0.612,0.349,0.000796516543607841,"HMGB3"
1.29421140078305e-08,-1.11360639361925,0.25,0.56,0.000797065975400258,"HDAC6"
1.29508817740128e-08,-1.21111148624578,0.207,0.506,0.000797605955816123,"PTPRN2"
1.31138220665678e-08,-0.80979238273065,0.284,0.623,0.000807640959613708,"TUBE1"
1.34454835596758e-08,-0.684746677667886,0.267,0.606,0.000828066995989755,"TBC1D5"
1.35165108341116e-08,-0.352009466859172,0.069,0.349,0.000832441352740432,"PEX19"
1.35203073762618e-08,-5.85346589931187,0.052,0.314,0.000832675170381837,"ADAMTS4"
1.35990302455706e-08,-1.64163710757,0.121,0.414,0.000837523475733955,"APH1B"
1.36067899969135e-08,-1.20030394501854,0.259,0.569,0.000838001375539912,"PAM"
1.36653127181681e-08,-2.32575901515393,0.026,0.277,0.00084160561437382,"RASD1"
1.3699784762717e-08,-2.22199486833342,0.259,0.554,0.000843728644181453,"SPRED1"
1.37984219886787e-08,-0.76941276226359,0.017,0.266,0.000849803415016753,"EPDR1"
1.3873956346579e-08,-1.68465922738594,0.224,0.56,0.000854455349516764,"AC124303.2"
1.41833472502943e-08,-4.19660886139055,0.043,0.303,0.000873509807103873,"SGCD"
1.42034047523533e-08,-2.5088180781492,0.009,0.251,0.000874745088483182,"SYNM"
1.42753068958326e-08,-3.58328621812794,0.052,0.311,0.000879173325793644,"CNNM1"
1.43327900621328e-08,2.5112284906489,0.595,0.337,0.000882713541556575,"RPS3AP47"
1.43368912653945e-08,-0.58422023267566,0.422,0.74,0.000882966122361849,"OTUD6B-AS1"
1.44549032295387e-08,-2.13459569374793,0.293,0.574,0.000890234125197603,"DNM1"
