gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
ATP6V1C1,2.74335832751503E-17,1.1227375176788,0.827,0.402,5.06204478593074E-13
SNORD14E,3.32050797520627E-08,1.12141980041486,0.473,0.189,0.000612700131585
LRRC37A2,3.97356498318904E-10,1.12114596750663,0.327,0.077,7.33202210698041E-06
GTF3C4,0.00149599078395,1.12071782874951,0.4,0.262,1
PARP8,1.28334453043923E-15,1.12026545626898,0.664,0.234,2.36802732756647E-11
SNX17,9.07385078040347E-07,1.11987186533524,0.464,0.224,0.016743069460001
MRPL55,3.41989523624257E-11,1.11892687415704,0.636,0.294,6.31039068991479E-07
TPI1P1,1.11577385954108E-08,1.11872775212036,0.782,0.556,0.000205882592563
RRAGB,4.41357104390427E-13,1.11870753482079,0.673,0.308,8.14392129021216E-09
CCDC127,1.76075312388724E-07,1.11870008944356,0.455,0.192,0.003248941664197
MAPT,2.91673681142587E-11,1.1184396312758,0.618,0.255,5.38196276444301E-07
PDE7B,4.09540052927233E-06,1.11839208099272,0.482,0.234,0.075568330566133
AC027288.3,2.05347129238882E-10,1.11827585077261,0.355,0.091,3.78906522871584E-06
SMDT1,1.02450755920336E-12,1.11775815867117,0.591,0.234,1.89042134824203E-08
ANO4,1.96489472321985E-12,1.11730715575988,0.664,0.273,3.62562374328527E-08
MED27,2.51494521409967E-08,1.11699504506219,0.482,0.206,0.000464057690906
SNAPC5,2.07823448988034E-17,1.116752246262,0.527,0.126,3.8347582807272E-13
ZDHHC13,3.8245320081099E-10,1.11644780829167,0.564,0.245,7.05702646136439E-06
CCDC171,1.86656298837609E-05,1.11627557494593,0.573,0.357,0.344418202615156
PDCD2L,1.61992696441329E-05,1.11622647479377,0.255,0.087,0.29890892347354
SPRY1,0.000938013130091,1.11503930725088,0.264,0.126,1
RFX5,3.59941197489634E-05,1.11476106201139,0.327,0.143,0.664163497607872
RTN3,1.29547604831344E-17,1.1146569827828,1,0.902,2.39041240434796E-13
MRPS7,7.82662934029087E-11,1.11402770957079,0.709,0.364,1.44416964587047E-06
NDUFA3,4.10289655915567E-14,1.11220335043687,0.891,0.608,7.57066473095403E-10
RHOT2,7.92230191340083E-05,1.11120678004171,0.336,0.164,1
MTFR1L,4.2885034842892E-06,1.11113363412983,0.645,0.385,0.079131466292104
NBEA,5.74725719027963E-16,1.11094577922854,1,0.783,1.0604838967504E-11
FIGN,8.63990492248092E-06,1.11085506433847,0.509,0.308,0.159423525629618
ABT1,0.001364498802921,1.11039157561433,0.264,0.133,1
MOCS2,2.00710869113445E-13,1.1098239098361,0.773,0.395,3.70351695688128E-09
IRF3,6.03781682410291E-06,1.10854949682887,0.273,0.094,0.111409796038347
RF00402-ENSG00000200075.1,1.54240799805441E-15,1.10840720739447,0.6,0.171,2.84605123801E-11
GPR171,4.78452223199921E-05,1.10813377653517,0.3,0.129,0.882840042248494
TRAPPC4,3.03250461723188E-09,1.10800486236056,0.673,0.353,5.59557751971626E-05
NRG3,2.80964558065578E-10,1.10776623913753,0.6,0.266,5.18435802542604E-06
SLC8A3,2.3800175464312E-11,1.10759378794672,0.409,0.115,4.39160837667486E-07
NUDT9,7.60886354147548E-10,1.10657925448076,0.582,0.245,1.40398750067305E-05
MAN2C1,3.37769341076817E-09,1.10618745550268,0.436,0.157,6.23251988154943E-05
RIMS1,1.57734233721018E-18,1.10539577771931,0.809,0.311,2.91051208062022E-14
BSG,1.09698834375588E-09,1.10515735622311,0.827,0.517,2.02416289189834E-05
ANKRD46,1.04606906548324E-08,1.10511358902032,0.7,0.388,0.000193020663963
MRPS21,3.36568430241448E-12,1.10506576044903,0.927,0.626,6.2103606748152E-08
EIF4A2,1.95710213594701E-18,1.10489191832255,1,0.902,3.61124486124942E-14
SH3YL1,4.31358522408344E-07,1.10443936706091,0.6,0.322,0.007959427455479
LGALS8,2.40292721228913E-08,1.10341861321031,0.627,0.311,0.000443388129212
POLG,0.009884901189987,1.10292224303324,0.264,0.15,1
ISCU,9.65642048484602E-17,1.10277806867251,0.845,0.476,1.78180270786379E-12
SH3GL2,1.26137849171226E-10,1.10255526075942,0.455,0.154,2.32749559290745E-06
SEC31B,2.74564932651083E-05,1.1023042062047,0.364,0.168,0.506627213727778
POLR2E,7.00590243938607E-10,1.1021907433458,0.591,0.273,1.29272911811552E-05
DLX2,1.12023160908186E-17,1.1015809072113,0.564,0.133,2.06705136507784E-13
INAFM2,1.74347457513764E-05,1.10139467187598,0.327,0.14,0.321705928604398
INVS,4.5559853822979E-05,1.1011050999128,0.391,0.192,0.840670422741609
BTBD8,6.77487589483618E-18,1.10100593327764,0.982,0.64,1.25010010011517E-13
FKRP,0.00021354716395,1.10013863951433,0.355,0.192,1
ATG4B,5.12211826726275E-08,1.09965871265729,0.536,0.252,0.000945133262675
GCC2,4.43367276447232E-12,1.09953646284674,0.936,0.657,8.18101298500433E-08
SCFD1,5.05696209503061E-11,1.09944352242169,0.955,0.65,9.33110645775048E-07
PCDH18,2.58156840656958E-12,1.09940245456186,0.282,0.038,4.76351002380219E-08
MKL2,9.71842320140713E-11,1.09911545553267,0.718,0.336,1.79324344912364E-06
WASHC2A,1.14386368600616E-11,1.09851591346755,0.7,0.322,2.11065727341857E-07
ZNF554,1.40060983127841E-05,1.09811359848172,0.3,0.126,0.258440526067493
CNTN6,1.46350058028043E-10,1.09807191654941,0.309,0.063,2.70045127073345E-06
CCDC28A,2.86288195965853E-11,1.09792160045053,0.636,0.266,5.28258979196192E-07
PPID,5.34402614780318E-11,1.09745404190434,0.509,0.175,9.86079704792643E-07
LINC00174,2.4754011784219E-05,1.09672751583841,0.745,0.507,0.456761025442409
ATRN,1.11289053615017E-10,1.09669984514396,0.7,0.339,2.05350561730429E-06
NAPA,1.73880933638817E-09,1.0964042003164,0.564,0.269,3.20845098750345E-05
ABLIM2,1.825686084602E-10,1.09615548245665,0.373,0.105,3.36875596330762E-06
APTR,1.80197677505709E-05,1.09544454156575,0.436,0.234,0.332500754533535
PTPA,7.36047968485743E-09,1.09503069251788,0.491,0.199,0.000135815571145
BRINP1,4.48413215830163E-12,1.09451824118824,0.627,0.259,8.27412065849816E-08
BTN2A1,1.62855774055505E-08,1.0942718933214,0.555,0.262,0.000300501474287
WWC2,5.42477982666876E-07,1.09371736510822,0.5,0.255,0.010009803736169
FBXO9,9.67430792051625E-19,1.09238326811224,0.836,0.364,1.78510329749366E-14
IGSF8,5.36231840106691E-22,1.09234734258138,0.7,0.203,9.89454991364867E-18
PIH1D1,9.66716988329335E-08,1.09179247591949,0.464,0.192,0.001783786186865
GAK,0.634419198438841,1.0910036603256,0.236,0.262,1
DOCK11,3.652205008743E-05,1.08911311156756,0.509,0.315,0.673904868213259
KIF3A,3.96614740563715E-17,1.08840405839275,0.973,0.72,7.31833519288168E-13
MYCBP2,1.07487519211348E-18,1.08821371250798,1,0.832,1.9833597044878E-14
METTL22,0.000873591783369,1.08759597664175,0.336,0.189,1
AAGAB,9.56673920609716E-11,1.08680140850051,0.527,0.199,1.76525471830905E-06
LRRC4,3.43845124545875E-10,1.08664076222255,0.509,0.206,6.34463023812049E-06
TMEM191C,5.59206982480345E-08,1.08601761694627,0.255,0.063,0.001031848724073
AL591485.1,0.00029502203203,1.08594691312178,0.345,0.182,1
NAA38,9.12801181494803E-17,1.08589136070115,0.873,0.448,1.68430074009421E-12
ENSG00000288770.1,2.52191380879366E-08,1.08580186300027,0.4,0.143,0.000465343535999
MACROD2,1.35289514999696E-09,1.08550385976865,0.5,0.206,2.49636213077439E-05
CSTB,3.41700589072075E-10,1.08514681893953,0.736,0.392,6.30505926955792E-06
MAT2B,9.93877840254702E-16,1.08488077092037,0.745,0.318,1.83390339083798E-11
ATN1,1.48533580388684E-05,1.08482085277527,0.491,0.28,0.2740741625332
KNSTRN,3.62273719930916E-06,1.08351481404556,0.282,0.094,0.066846746801653
ACBD6,1.11930113619987E-05,1.08338844282524,0.555,0.322,0.2065334456516
THAP3,0.002436275221104,1.08302443769475,0.291,0.164,1
AARS2,2.00956323825024E-07,1.08251367883789,0.3,0.091,0.003708046087219
ENSG00000286961.2,8.59991698448216E-05,1.08245977247198,0.273,0.119,1
CTSA,3.70340720464824E-09,1.08235615623542,0.536,0.227,6.83352697401693E-05
DNAJC11,2.22694230549388E-06,1.0823039444834,0.436,0.206,0.041091539420973
ZNF41,3.89944654364205E-05,1.08193159520133,0.255,0.094,0.719525876232831
KIAA2012,0.000148609928559,1.08157711909119,0.291,0.129,1
OARD1,1.43931267988494E-05,1.08147594591418,0.464,0.241,0.26558197569237
SLC9A7,6.21253237822293E-09,1.08138368917907,0.545,0.248,0.000114633647443
CHRNA4,3.83244471917238E-11,1.08131061426874,0.336,0.07,7.07162699581688E-07
ANAPC4,5.0327633431998E-10,1.08128853124411,0.645,0.308,9.28645492087228E-06
CNTNAP5,1.04503653723667E-14,1.08123371242641,0.618,0.217,1.9283014185091E-10
JPH4,1.05851337834514E-20,1.08102362650401,0.845,0.332,1.95316888572245E-16
SLC35G2,2.10471800968212E-07,1.08091235584878,0.382,0.143,0.003883625671465
EML2,3.53579812816522E-10,1.07953225343846,0.464,0.175,6.52425470609047E-06
FAM81A,1.82979098040403E-07,1.07885174788106,0.345,0.122,0.003376330317042
ALKBH8,0.000236932332972,1.07811122527591,0.336,0.161,1
CCDC186,3.5906549073075E-13,1.07686712719854,0.836,0.507,6.62547643496381E-09
SLC9B2,1.79737459255354E-12,1.07532703283902,0.591,0.224,3.31651559817979E-08
DMAP1,9.69337919358546E-09,1.07496920940132,0.545,0.245,0.00017886223288
COG5,0.006864667146798,1.07359509556755,0.255,0.143,1
EPB41L3,3.69543615472634E-12,1.07312154397157,0.827,0.524,6.81881879270104E-08
MIR4458HG,3.48827193074128E-09,1.07256582690822,0.427,0.15,6.43655936660381E-05
PCSK1N,1.60506924189389E-14,1.07248115524658,0.364,0.059,2.96167376514261E-10
HECTD2,2.39979608298437E-10,1.07243078152323,0.718,0.367,4.42810373232276E-06
RIC3,3.79807167767731E-18,1.07242212186314,0.855,0.402,7.00820185965017E-14
AKR1C2,7.214825131358E-08,1.07131442894322,0.418,0.157,0.001331279533238
FAF2,1.32380667648163E-10,1.07119152793908,0.809,0.441,2.4426880794439E-06
AC010127.1,9.00283563543733E-06,1.07109739909132,0.318,0.133,0.16612032314509
EOGT,0.000158992028919,1.07101235864442,0.364,0.185,1
TERF2IP,3.10400106574878E-15,1.07093263594797,0.991,0.717,5.72750276651965E-11
GPATCH11,8.60326413566422E-08,1.07042947915257,0.564,0.308,0.001587474298313
NOMO1,3.16629048573047E-13,1.07034542961085,0.482,0.136,5.84243920426987E-09
KDELR2,3.74164117796235E-06,1.07007085031353,0.673,0.444,0.069040763015761
ATXN7L3,2.15337385183593E-05,1.06858030565952,0.291,0.112,0.397340543140765
MFSD13A,3.26889429482801E-11,1.06751900604752,0.636,0.28,6.03176375281664E-07
AK1,7.53905496057549E-06,1.06748615490137,0.482,0.234,0.139110642132539
NRBP1,9.48156185551818E-09,1.06598278814289,0.618,0.304,0.000174953779358
TMEM120B,2.26453636170005E-05,1.06580767178763,0.327,0.147,0.417852249460893
RAB15,1.24025789075789E-13,1.06537043054035,0.482,0.129,2.28852386002646E-09
CALM1,6.39115201378184E-18,1.06486262233949,1,0.993,1.17929536958303E-13
MAPK9,8.64417141299171E-17,1.06428427840692,0.755,0.318,1.59502250912523E-12
AL691432.2,0.000173978994732,1.06410273501206,0.364,0.196,1
MRPL33,5.70272856422668E-16,1.06360609186872,0.945,0.51,1.05226747467111E-11
THAP11,0.004747665600836,1.06359793248743,0.273,0.15,1
SEC23A,8.36649148003368E-17,1.06344350697414,0.8,0.367,1.54378500789582E-12
ATP9B,4.17461378157052E-07,1.06285689733293,0.545,0.29,0.007702997349754
AC114491.1,2.12589322646653E-20,1.06273575534796,0.782,0.357,3.92269818147604E-16
RDH14,3.72745532359111E-06,1.06269565598054,0.309,0.108,0.068779005630903
OLA1,5.47561314249504E-16,1.06218664515672,0.882,0.448,1.01036013705319E-11
GABRB1,4.12009200278547E-15,1.06165270899046,0.764,0.329,7.60239376353974E-11
ATOX1,9.46166967849933E-11,1.06149556529877,0.809,0.465,1.7458672890767E-06
NUDT15,9.5542028774512E-08,1.06112745351132,0.364,0.133,0.001762941514947
DTD1,3.08265818002503E-10,1.05952413755294,0.627,0.301,5.68812087378219E-06
G3BP2,9.68532103164863E-13,1.0594138513875,0.973,0.706,1.78713543675981E-08
NBL1,3.07871743655311E-07,1.05856117780681,0.309,0.101,0.005680849413928
BRD9,0.001721577222349,1.05817074879026,0.291,0.15,1
GALNT11,4.02619406348522E-08,1.05770295039074,0.664,0.353,0.000742913328594
ZCCHC9,4.86678746171221E-05,1.05708368265839,0.382,0.189,0.898019622435137
HMBOX1,9.85471035119451E-08,1.05601809820397,0.7,0.434,0.001818391154002
CAMLG,7.49863781414225E-13,1.05519351473067,0.855,0.483,1.38364864946553E-08
TIMM10,2.04063519823053E-10,1.05499611389385,0.618,0.262,3.76538006777497E-06
TAF15,6.08474955545455E-07,1.05432589310148,0.409,0.171,0.011227579879725
AL589674.1,1.78287897415264E-08,1.05306904419013,0.282,0.07,0.000328976828311
UBE2Z,1.10961832326326E-08,1.0521341954924,0.7,0.381,0.000204746773009
PUS7L,2.33688467583229E-10,1.05198858224816,0.782,0.437,4.31201960384574E-06
AP3D1,5.07493495437E-11,1.05194941513438,0.709,0.367,9.36426997780352E-07
ANXA7,3.59660772606915E-15,1.05065258778238,0.873,0.465,6.63646057614279E-11
WDR75,3.74667589224559E-08,1.04986680982456,0.664,0.381,0.000691336635637
GRIA2,1.4115779631902E-14,1.04979881453586,0.991,0.839,2.60464365767856E-10
NYAP2,4.88257312600262E-11,1.04877048366973,0.436,0.129,9.00932393210003E-07
LRSAM1,1.81342168670728E-06,1.04869992929053,0.527,0.315,0.033461256963123
PRDM5,0.00047433471174,1.04862503109715,0.282,0.136,1
CDO1,1.10934078873797E-16,1.04842274688446,0.791,0.315,2.04695562337929E-12
SEZ6,6.1433042723143E-09,1.04835627635527,0.582,0.269,0.000113356250433
NSG2,4.59119574666651E-21,1.04798703142308,0.973,0.469,8.47167439174904E-17
GTF3C3,3.58697627691631E-06,1.04777763099103,0.509,0.269,0.06618688626166
HDAC6,2.84100879908307E-15,1.04704577588785,0.736,0.353,5.24222943606808E-11
ZNF883,3.48116613913431E-05,1.04611336418348,0.545,0.36,0.642344775993062
PEX26,4.50242312199864E-05,1.04611192485431,0.4,0.203,0.830787114471189
FARSA,4.23371706466976E-12,1.04598021620066,0.655,0.273,7.81205472772865E-08
HDAC9,2.79594225223446E-12,1.0459007303655,0.827,0.483,5.15907264382302E-08
AC013472.1,0.000432275538976,1.04495552611353,0.273,0.126,1
CNTN1,1.07334066454681E-19,1.04453408121065,0.964,0.524,1.98052819422178E-15
MRPL2,8.24303426829083E-05,1.04423999350596,0.355,0.178,1
RPL7P21,1.24475015193559E-06,1.04390969833126,0.282,0.094,0.022968129803516
MX1,2.50991724861239E-05,1.04368944515037,0.282,0.112,0.463129930713958
PRPF31,0.000165595709057,1.04308309343998,0.282,0.126,1
GFOD1,3.86293292743331E-12,1.04272337018522,0.745,0.385,7.12788383769995E-08
RBBP7,4.65684405865678E-08,1.04244332971331,0.664,0.395,0.000859280865703
ENSG00000289045.1,3.0492493468145E-10,1.04210244007118,0.636,0.287,5.62647489474212E-06
AC024475.1,0.004289049689757,1.04197520324993,0.309,0.171,1
GSTM3,3.21466339767971E-14,1.04169929128039,0.918,0.559,5.93169690139859E-10
NPDC1,5.16893882911376E-08,1.04139291654826,0.445,0.171,0.000953772592748
ZNF484,1.0672152120146E-07,1.04109170466758,0.436,0.192,0.001969225509209
TBCD,1.12687170568794E-06,1.04076805525319,0.536,0.276,0.020793036713354
LYG2,3.19355340736465E-05,1.03902515698206,0.373,0.182,0.589274474726924
CHM,1.61839565268198E-16,1.03870104127587,0.764,0.329,2.98626365832879E-12
PDCD6IPP2,1.41407913136292E-05,1.03805224547477,0.327,0.143,0.260925881319086
LDHA,3.54097958332936E-13,1.03758097738224,0.764,0.385,6.53381552715934E-09
EPB41L4A.AS1,1.41157427073712E-09,1.03738778036948,0.527,0.213,2.60463684436414E-05
LRRC4C,7.28045821164765E-14,1.03732968410273,0.845,0.434,1.34339014921322E-09
CACNA1A,7.33170620824553E-19,1.03720382400789,0.927,0.549,1.35284642954547E-14
LRRN2,3.81418573168648E-08,1.0349598383538,0.373,0.122,0.000703793551211
HYOU1,1.67304524628678E-08,1.03463008726232,0.4,0.147,0.000308710308845
SPOCK1,3.26936597613251E-08,1.03356921005357,0.791,0.507,0.000603263409916
GAPDH,8.61255144201209E-14,1.0334688009482,0.991,0.948,1.58918799208007E-09
OCIAD1,1.64386054947104E-12,1.03306561717538,0.927,0.689,3.03325148588396E-08
AC105383.1,8.87500777958199E-09,1.03256734378488,0.509,0.196,0.000163761643549
DYNC2LI1,2.47034709873743E-14,1.03251841578699,0.773,0.329,4.55828446659031E-10
YPEL3,3.1620302233195E-11,1.03172046698474,0.609,0.255,5.83457816806914E-07
GNAS,5.23628288056512E-15,1.03054920541132,1,0.976,9.66198917121875E-11
CHIC1,1.02504496591434E-07,1.02983320612868,0.455,0.185,0.001891412971105
SHISA7,1.86233631717379E-07,1.0280143761696,0.427,0.175,0.003436382972449
PI4KAP1,1.96807195931959E-06,1.0280143761696,0.391,0.168,0.036314863793365
CAMTA1,1.18573524143334E-12,1.02800310154723,0.982,0.804,2.18791866749279E-08
NDUFAF7,7.05815523168119E-08,1.02764325238289,0.473,0.21,0.00130237080335
CHST5,0.002400789107083,1.0272500344082,0.527,0.395,1
ENSG00000289572.1,2.92233499430285E-10,1.02719068500198,0.555,0.213,5.39229253148762E-06
COG1,1.09573045420181E-08,1.02694434342983,0.518,0.245,0.000202184183409
EAPP,8.12484826557995E-12,1.02628020404608,0.864,0.542,1.49919700196481E-07
YPEL2,1.54549911059184E-14,1.02587463058576,0.691,0.28,2.85175495886407E-10
LAMTOR2,1.09125613312764E-07,1.02500321098695,0.582,0.287,0.002013585816847
CNRIP1,7.58972365846359E-10,1.02462035401996,0.709,0.427,1.4004558094597E-05
SYBU,7.4730438087061E-10,1.02436743113428,0.673,0.318,1.37892604358245E-05
TMEM223,3.79536346954416E-12,1.02364155534317,0.491,0.154,7.00320467400289E-08
C5orf22,2.92464552398992E-11,1.0224671834343,0.473,0.147,5.3965559208662E-07
MANBAL,9.05389534425353E-09,1.02244718883882,0.409,0.147,0.000167062476892
TRMT1L,5.76565041394204E-09,1.02240970049317,0.409,0.147,0.000106387781438
ARL6IP1,1.92322643454015E-13,1.02171436920017,1,0.913,3.54873741701348E-09
FBXW2,6.26629730186438E-07,1.02168505000027,0.573,0.311,0.0115625717814
LAS1L,1.57831386044885E-07,1.02094671525223,0.545,0.259,0.0029123047353
NIPSNAP1,6.09942747240048E-09,1.01996968581332,0.6,0.304,0.000112546635721
RABGAP1L,2.19432446543958E-17,1.01981438532426,0.945,0.598,4.04896750362912E-13
NDUFB8,1.49090176904847E-13,1.01939296905795,0.945,0.706,2.75101194424823E-09
TAF3,0.000151563794549,1.01925574139146,0.573,0.36,1
UQCRH,3.75172066600874E-13,1.01895715455366,0.973,0.664,6.92267497291933E-09
IDH3G,6.98499573606439E-10,1.0184191569455,0.591,0.287,1.2888714132186E-05
RSAD1,0.000160139310838,1.01745174503371,0.282,0.122,1
C1orf21,2.53942986440394E-10,1.01737676742392,0.673,0.332,4.68575598579815E-06
SYNPO2,5.02966370383543E-07,1.01627948278998,0.3,0.101,0.009280735466317
ZFP90,2.84484156995839E-07,1.01620359561264,0.591,0.304,0.005249301664887
UBR3,2.29495240703733E-12,1.01608107247041,0.936,0.601,4.23464618146529E-08
ENSG00000286000.1,9.99461663783695E-06,1.01538510543126,0.391,0.185,0.184420666201367
MIGA2,0.001556763961998,1.01468582524079,0.264,0.133,1
TUBE1,4.45030945192169E-14,1.01399454640373,0.836,0.385,8.2117110006859E-10
NFE2L1,1.38183327963649E-15,1.01385581986704,0.755,0.322,2.54975876758525E-11
TP53I11,0.00034306062181,1.01354076706724,0.391,0.231,1
SEPT7P7,0.195771494800143,1.01286215093705,0.355,0.297,1
ZNF582.AS1,2.59674497494398E-07,1.01194477438639,0.318,0.101,0.004791513827767
PDP1,3.58401836684821E-10,1.0119171197618,0.718,0.385,6.61323069050832E-06
AC046176.1,4.57143751511037E-05,1.01191447903264,0.5,0.28,0.843521650288166
KCNH7,4.62114797888049E-07,1.010746381464,0.382,0.15,0.00852694225063
EFNB3,2.95961254310727E-09,1.01072799391189,0.4,0.14,5.46107706454154E-05
GNPTG,1.05336021982495E-07,1.0101830672697,0.555,0.28,0.001943660277621
OAT,5.10735381765656E-15,1.00991206045635,0.982,0.598,9.42408926433988E-11
EVI5,4.64314973793513E-10,1.00988973963351,0.773,0.43,8.56753989643791E-06
JAK2,4.8548967732094E-09,1.00938239838931,0.445,0.168,8.95825552592599E-05
PAQR3,8.41207609439967E-06,1.00882162542899,0.609,0.374,0.155219628093863
MRPS15,5.78282745617979E-08,1.00826897637432,0.518,0.234,0.001067047322214
DDI2,3.18377636275236E-05,1.00820473197414,0.4,0.213,0.587470414455066
HECW2,1.30988773711109E-12,1.00775138490279,0.755,0.374,2.41700485251739E-08
CBR3.AS1,0.000944552497179,1.00730262559515,0.336,0.182,1
SARNP,0.003003970873741,1.00581616174455,0.264,0.133,1
ENSG00000289528.1,3.62983572373363E-06,1.00492656176215,0.664,0.392,0.066977728774333
OXNAD1,5.80241860284165E-05,1.00473229770872,0.309,0.136,1
RXYLT1,0.033040537799493,1.00376682992292,0.309,0.213,1
ARHGEF4,1.71030145318065E-16,1.00339371017556,0.673,0.245,3.15584824140893E-12
FLOT2,4.33789280869592E-05,1.00317424779514,0.4,0.21,0.800427981060572
EIF2B5,4.51633027764939E-07,1.00223439353141,0.509,0.266,0.008333532628319
RTF1,4.23819794649568E-08,1.00216796910774,0.891,0.643,0.000782032285087
ZDHHC11B,0.000237827158421,1.0015526045576,0.391,0.192,1
IP6K1,2.20602181054764E-07,1.00055591614877,0.427,0.185,0.004070551444823
ZNF589,0.001138977180512,1.00019573910089,0.345,0.203,1
RPUSD3,1.6579736969755E-07,1.00016639121648,0.409,0.171,0.003059293065659
GRIPAP1,7.31470322623357E-15,0.999757868964793,0.782,0.381,1.34970903930462E-10
GTF2F1,7.3043491287512E-10,0.999438676457134,0.6,0.273,1.34779850123717E-05
FAM69B,8.17494879099202E-06,0.999250353300416,0.255,0.08,0.150844155091385
C19orf12,8.06031372455169E-15,0.99910464916025,0.645,0.231,1.48728908845428E-10
EI24,1.97092817451118E-08,0.999001681447309,0.591,0.304,0.000363675666761
FAM3C,4.57939028692759E-11,0.998627181321011,0.636,0.266,8.4498909574388E-07
SNHG5,6.0226313153237E-08,0.998615801647562,0.764,0.598,0.001111295930304
GAPDHP65,1.90634433692448E-16,0.998327956110825,0.836,0.524,3.51758657049305E-12
IFT46,2.51509830882634E-06,0.998176027858729,0.555,0.297,0.046408593994464
PRKRA,7.93968197493906E-06,0.997542754922514,0.709,0.451,0.146503011801575
L1CAM,5.19722054536606E-11,0.997238105190613,0.645,0.283,9.58991135030945E-07
AC107398.3,9.76777442032809E-13,0.997008625905652,0.727,0.311,1.80234973603894E-08
LYSMD2,1.07816138920448E-08,0.99679044352411,0.336,0.098,0.000198942339536
PPP1R2,1.11818324133663E-12,0.995425971905446,0.836,0.497,2.06327171691435E-08
DIEXF,2.80502850042662E-08,0.995355474926998,0.509,0.217,0.000517583858899
GDI1,2.44099160404825E-11,0.995154170428122,0.927,0.689,4.50411770778984E-07
FOXRED2,2.31671918489831E-10,0.99353487643211,0.764,0.395,4.27481023997436E-06
JAKMIP3,1.88451097654282E-07,0.993324051721446,0.418,0.175,0.003477299653917
ENSG00000288910.1,5.13184596368248E-09,0.993270751354612,0.6,0.269,9.46928217218691E-05
CAPS2,0.000200101708513,0.992985690506414,0.4,0.227,1
CADPS,7.33935925939077E-19,0.992791274175028,0.964,0.497,1.35425857054278E-14
KLHL42,1.53908159469914E-12,0.992387335586865,0.845,0.441,2.83991335853886E-08
PGM5P2,0.000118716302187,0.991864387966334,0.282,0.119,1
EIF4E3,3.22239049606809E-15,0.991777997010651,0.618,0.203,5.94595494334484E-11
HSP90AB3P,6.34724613044812E-17,0.99155811988347,0.936,0.797,1.17119385599029E-12
ATP5MD,1.12900639206535E-09,0.991512432777893,0.964,0.755,2.08324259463899E-05
HYDIN2,4.09283378502277E-13,0.990585969592127,0.8,0.392,7.55209690012402E-09
HACE1,1.62478646755062E-10,0.98955477744498,0.636,0.287,2.9980559899244E-06
TCEAL4,5.02728028621856E-14,0.989384991503984,0.964,0.678,9.27633758413049E-10
MGST3,7.8207557414217E-14,0.989248676899131,0.964,0.671,1.44308584940713E-09
TIMM44,0.052282234958879,0.988816972089349,0.482,0.364,1
AL022311.1,0.00033956948632,0.988700100263059,0.427,0.262,1
AC006504.5,2.908873348682E-09,0.986890788406054,0.473,0.178,5.36745310298803E-05
UBE2O,6.732039190759E-12,0.986271829415282,0.727,0.381,1.24219587147885E-07
ARX,2.56798581331049E-12,0.985721211549618,0.573,0.206,4.73844742272052E-08
PPIL2,0.005162366395511,0.983936107916795,0.4,0.273,1
WDR37,0.00028471355765,0.983076909963394,0.509,0.332,1
ICE1,3.67360103361252E-06,0.982608576077684,0.645,0.434,0.067785286272218
PRPF19,2.9253370542724E-11,0.982242025306804,0.455,0.136,5.39783193254344E-07
KCNJ6,5.3429507983661E-13,0.981758490844213,0.682,0.336,9.85881281314513E-09
MYBBP1A,1.28403156887927E-12,0.981446446517567,0.618,0.241,2.36929505089603E-08
AP5M1,1.98381752821994E-11,0.981182304392906,0.709,0.325,3.66054010307143E-07
FAM114A2,1.79410613511181E-05,0.981025375000478,0.427,0.21,0.331048464050831
SMIM19,1.1955175145453E-06,0.980787408971341,0.445,0.203,0.02205968917839
B3GALNT1,7.34273892597051E-15,0.98075870795306,0.745,0.287,1.35488218662008E-10
TMEM60,4.03228717748015E-05,0.979817637427306,0.345,0.157,0.744037629988637
HNRNPH2,1.7553092993085E-12,0.979784758767148,0.927,0.661,3.23889671908405E-08
NTMT1,8.72192858552548E-07,0.977011576234617,0.345,0.133,0.016093702626012
MRPL21,1.16839524615813E-10,0.97653110312425,0.718,0.371,2.15592290821098E-06
CACNB4,1.65976060427953E-14,0.976241420048764,0.864,0.472,3.06259026701658E-10
FBXW7,1.01846436059091E-14,0.976143552335478,0.927,0.577,1.87927043816235E-10
LINC01535,5.7138104645085E-09,0.974979412979043,0.482,0.185,0.000105431230691
GPRIN3,2.63081029126759E-10,0.974102159261053,0.491,0.171,4.85437114944696E-06
RARB,7.23677595367989E-09,0.973842613455937,0.445,0.168,0.000133532989897
CR381670.1,2.24052825523494E-06,0.973630739011057,0.318,0.122,0.041342227365595
ASL,2.32769326547764E-07,0.973018811727237,0.364,0.133,0.004295059613459
PUS3,0.009558405714864,0.972680888091513,0.327,0.21,1
SLC7A6,2.0754398979127E-05,0.971937414390378,0.418,0.206,0.382960169962851
UQCRC1,4.88721530729643E-14,0.971589972402646,0.827,0.416,9.01788968502338E-10
BCO2,1.67334071615483E-10,0.971170447400317,0.527,0.199,3.08764828944889E-06
LTV1,0.000142022756685,0.971063494787805,0.527,0.329,1
ARL5A,0.011482683988558,0.970670091486376,0.4,0.269,1
MAPK8IP2,4.38667396033209E-06,0.970667737036031,0.518,0.273,0.080942907916048
AAK1,1.3534337100721E-18,0.970585270925908,0.973,0.657,2.49735588182505E-14
PTPRE,2.33528161854113E-12,0.970085434544901,0.773,0.413,4.30906164253209E-08
DTNBP1,8.56788753305246E-08,0.969004255151204,0.409,0.15,0.001580946607599
