"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","genes"
"2660","0.00403014528253139","-1.46558101183476","0.154","0.379","1","SELENOH"
"2661","0.00403373050784154","-3.63373086738283","0.41","0.585","1","CHN1"
"2662","0.00404231359710899","-1.24807957429994","0.667","0.749","1","ATP5PD"
"2663","0.00404279734801813","-1.05140978039908","0.231","0.454","1","RPL3P7"
"2664","0.00405163884188949","-1.30985175624809","0.692","0.867","1","MIR100HG"
"2665","0.00405574962905196","0.470693745506363","0.282","0.117","1","AC008267.5"
"2666","0.00406178887375425","-2.51211676548375","0.128","0.342","1","DLX1"
"2667","0.00408028961515043","-1.5688856293024","0.385","0.602","1","CMIP"
"2668","0.0040831695550638","-4.95621531210087","0.128","0.33","1","LRRN1"
"2669","0.0041128447484276","2.34279437794975","0.615","0.515","1","TTL"
"2670","0.00411369894922832","0.92646731572668","0.333","0.162","1","C2orf88"
"2671","0.00411769842131353","1.62036467315875","0.667","0.541","1","USP32"
"2672","0.00412265715942633","-2.56168193953347","0.077","0.295","1","HLA-A"
"2673","0.0041236555687192","-1.81990177727736","0.077","0.293","1","PTPN5"
"2674","0.00412566420598462","1.32537217098915","0.154","0.047","1","AL928921.2"
"2675","0.0041371412492986","-5.92448308780094","0.256","0.426","1","KCTD16"
"2676","0.00413753652092147","-2.92020786802976","0.026","0.225","1","AFF2"
"2677","0.00413754674589097","-4.1126309968748","0.256","0.433","1","NRIP3"
"2678","0.00413764994125375","0.657159545843779","0.949","0.752","1","DLG2"
"2679","0.00414755527201734","0.681282496019778","0.231","0.089","1","AP002387.2"
"2680","0.00415943695016063","-1.16902750122382","0.256","0.482","1","BIVM"
"2681","0.00416396872451777","-4.06803550217698","0.051","0.255","1","SLC25A18"
"2682","0.00416904647028981","1.7929953074803","0.564","0.382","1","PIN4"
"2683","0.00416927991641618","-1.91765064481678","0.051","0.258","1","NIPSNAP3B"
"2684","0.00417134982282879","-4.62734753313228","0.103","0.302","1","RGS7BP"
"2685","0.00419394551861983","-3.68686381261551","0.051","0.251","1","PBXIP1"
"2686","0.00419650142818146","0.950803286675551","0.333","0.159","1","FBRS"
"2687","0.00420845868198482","0.656838911461818","0.103","0.372","1","FBXO33"
"2688","0.00422596800709361","-2.45756839408139","0","0.178","1","TNKS1BP1"
"2689","0.00422596800709361","-3.42061094949686","0","0.178","1","RNU6-328P"
"2690","0.00426228426395545","-5.57206637294549","0.128","0.33","1","NULL"
"2691","0.00427350248829364","-0.546288490265749","0.359","0.651","1","AHCTF1"
"2692","0.00428345641482318","-4.09684966150721","0.051","0.251","1","TTC9"
"2693","0.00428375362954118","-5.40029296683243","0.077","0.272","1","NPTX1"
"2694","0.00428759211547201","-4.11884803214569","0.051","0.246","1","ATF7IP2"
"2695","0.00428799407445546","-2.5720689971175","0.051","0.265","1","MORN2"
"2696","0.00428904636212078","-3.98479350268746","0.026","0.213","1","PNPLA7"
"2697","0.00429313194292524","-5.41520916864962","0.41","0.501","1","ITPR1"
"2698","0.00429476978869721","-2.32762596853001","0.436","0.555","1","GUCY1B1"
"2699","0.00429927221858707","-4.64116553015092","0.051","0.244","1","NDST3"
"2700","0.00429971053035248","-0.74583926901988","0.359","0.164","1","RER1"
"2701","0.0042997437980333","-1.03203322255932","0.256","0.461","1","TRAK2"
"2702","0.00430511794449188","0.343121554501876","0.949","0.712","1","PRNP"
"2703","0.00431012341812908","-1.34309145462768","0.846","0.836","1","LARP1"
"2704","0.00431092560925617","-3.6461046451959","0.103","0.314","1","FLRT3"
"2705","0.00431823422178483","-4.50263506437918","0.128","0.328","1","CDHR3"
"2706","0.00431964750960213","-2.62711302421042","0.051","0.255","1","ABCB9"
"2707","0.0043243766277997","-2.48331698627897","0.026","0.225","1","ZNF622"
"2708","0.00433093089052353","1.21930550711606","0.333","0.157","1","BCHE"
"2709","0.00433273237240763","-1.64523122026369","0.179","0.054","1","ENPEP"
"2710","0.00434235683319591","1.92256728601908","0.282","0.126","1","CUEDC1"
"2711","0.00434819571692585","-0.797329230023869","0.385","0.607","1","WNK3"
"2712","0.004354448393494","-3.72958164889454","0.154","0.354","1","TUBA4A"
"2713","0.00436335368188825","-2.53053826641131","0.179","0.403","1","KIAA0825"
"2714","0.00437365333647106","1.09214429700717","0.667","0.457","1","TMEM230"
"2715","0.0043747033139879","-2.00723439213992","0.128","0.356","1","LINC00472"
"2716","0.00437719913199858","0.822198217152641","0.179","0.424","1","BBS4"
"2717","0.00437817213654806","-1.40345179589595","0.128","0.365","1","MUC20-OT1"
"2718","0.00439304779053859","-2.45687017716206","0.256","0.461","1","DYNLT3"
"2719","0.00440726221414773","-2.76799384308004","0.026","0.222","1","PARD3B"
"2720","0.00441453626773839","-3.6260462569964","0.026","0.211","1","FAM133A"
"2721","0.00441652766789083","-4.00250398875416","0.103","0.314","1","PXYLP1"
"2722","0.0044192703292261","-1.24997754979072","0.051","0.26","1","WHAMMP3"
"2723","0.00441937510826916","-1.40616153288758","0.077","0.283","1","NEIL1"
"2724","0.0044239103582462","-4.55202241219403","0.077","0.274","1","EMP2"
"2725","0.00442680509664477","-2.35081970722508","0.103","0.328","1","BMP2K"
"2726","0.00442935622480009","1.48522849200305","0.641","0.489","1","ZDHHC2"
"2727","0.00443405654379472","-1.88205486153666","0.359","0.55","1","WASF1"
"2728","0.00443870032637051","-3.00910762736929","0.128","0.354","1","FAM66C"
"2729","0.00444735371528678","1.39259522810832","0.231","0.091","1","LINC00635"
"2730","0.00444794644084136","-2.26543138474307","0.103","0.328","1","PCDHGA10"
"2731","0.00445056838100605","-1.10958835887834","0.795","0.843","1","COX7B"
"2732","0.00445878854741327","-2.22988085950378","0.103","0.319","1","CDK5RAP1"
"2733","0.00447422167602284","-1.80472201211649","0.026","0.218","1","SHANK1"
"2734","0.00447785385514565","-2.90967467467252","0.256","0.478","1","PYGB"
"2735","0.00448008983163984","-1.84666106081791","0.128","0.354","1","INTS3"
"2736","0.00448145571746291","-1.68146701091694","0.205","0.426","1","TMEM59L"
"2737","0.00448556756264476","-2.66152324886633","0.231","0.44","1","MED31"
"2738","0.00448609018393635","1.45606231812293","0.256","0.11","1","PIM3"
"2739","0.00448978573135043","-3.22108493123528","0.026","0.211","1","ANXA6"
"2740","0.00450184342522776","-2.00487210311282","0.103","0.319","1","FADS2"
"2741","0.00450477946813882","-2.92745597821608","0.154","0.365","1","PARP11"
"2742","0.00451149562212468","1.41227636454755","0.282","0.124","1","AL928654.4"
"2743","0.00451869537597377","-1.99037309929933","0.359","0.546","1","RHEB"
"2744","0.00453006229445729","0.617604981070746","0.128","0.033","1","AL359265.3"
"2745","0.00453011150696093","-5.00662865175114","0","0.176","1","NULL"
"2746","0.00453011150696093","-2.63363175527989","0","0.176","1","PSPHP1"
"2747","0.00453011150696093","-3.23459359925484","0","0.176","1","OGDHL"
"2748","0.00453011150696093","-3.96556029138584","0","0.176","1","KCNMA1-AS1"
"2749","0.00453011150696093","-2.8715667087561","0","0.176","1","DEAF1"
"2750","0.00453011150696093","-4.58123524286535","0","0.176","1","MIR4500HG"
"2751","0.00454587263123629","-3.35705524575734","0.051","0.241","1","PANK1"
"2752","0.00455660770283397","-3.03973499211201","0.026","0.215","1","ZNF552"
"2753","0.00457449719815505","0.332540869421434","0.179","0.422","1","CTNNAL1"
"2754","0.00457473449724579","-3.02493955161272","0.026","0.218","1","NULL"
"2755","0.00457506118573814","-0.506361329464327","0.231","0.466","1","NULL"
"2756","0.00457592483916134","1.86036881766413","0.308","0.143","1","AC011379.1"
"2757","0.00458062200693784","1.98652936758972","0.231","0.091","1","TESK2"
"2758","0.00458760989589774","-3.90243714034594","0.128","0.326","1","SLIT1"
"2759","0.00459024869270416","1.2234234235783","0.513","0.311","1","AC007566.1"
"2760","0.00459093761918933","-0.807202603695107","0.564","0.806","1","CSNK1E"
"2761","0.00459695629207744","-4.17712311488478","0.385","0.496","1","FGF14"
"2762","0.0046011773093412","-1.40645542135804","0.487","0.637","1","BAG4"
"2763","0.00460883318788818","2.10619488344231","0.513","0.316","1","SERAC1"
"2764","0.00461733489461409","-4.60145493668328","0.051","0.246","1","C11orf87"
"2765","0.00463258322994109","-1.88111958814545","0.282","0.56","1","TRO"
"2766","0.00463476080178372","-2.85771086617985","0.051","0.251","1","IGHMBP2"
"2767","0.00463720022160397","-2.29856396725733","0.154","0.386","1","SFI1"
"2768","0.00465138973214089","-3.99863893034656","0.154","0.365","1","AAMP"
"2769","0.00465681402559179","-1.92041773346571","0.026","0.222","1","Z99127.3"
"2770","0.00467395598152099","-3.46689710997362","0.128","0.337","1","ALG6"
"2771","0.00468692768211883","1.21544784803227","0.308","0.129","1","SWI5"
"2772","0.00469151807374816","-3.13758522718066","0.026","0.213","1","NULL"
"2773","0.00470087494131749","-0.719009293487052","0.667","0.838","1","BRAF"
"2774","0.00473127865039643","-1.26654242984015","0.513","0.658","1","IPO9"
"2775","0.0047327478159158","-1.92341388013839","0.051","0.251","1","AC006453.2"
"2776","0.00474754177951626","1.14227905131284","0.718","0.529","1","C1orf43"
"2777","0.00475681517454281","-3.40509678371437","0.128","0.333","1","MDGA2"
"2778","0.00475805041834417","-4.05784111603082","0.205","0.386","1","MRPL16"
"2779","0.00476460722578716","-2.15286242466158","0.231","0.431","1","OTUD3"
"2780","0.0047726046386686","-3.36249671248171","0.077","0.274","1","AL049544.1"
"2781","0.0047744015154391","0.77363587365687","0.872","0.67","1","ADD3"
"2782","0.00478046283417741","1.90746394602838","0.205","0.077","1","CTDSP1"
"2783","0.00481591000400342","-4.66289871179664","0.051","0.246","1","MAP3K20"
"2784","0.00482830559647959","-1.46847297353309","0.462","0.644","1","NULL"
"2785","0.00485451514207895","-3.79827725596391","0.077","0.279","1","DHRS7B"
"2786","0.00485512765903203","-2.42873484472552","0","0.173","1","GADD45G"
"2787","0.00485512765903203","-2.47468003663122","0","0.173","1","PALM"
"2788","0.00486028853308383","-4.07397172500757","0.026","0.208","1","NULL"
"2789","0.00487680332056442","-2.48501618960842","0.077","0.295","1","ALG9"
"2790","0.00488336916964725","-1.48305376003454","0.205","0.431","1","WLS"
"2791","0.00488745519194911","-3.95606216246672","0.179","0.377","1","FASTKD1"
"2792","0.00489586976297392","-0.354805774239917","0.154","0.37","1","PSME2"
"2793","0.00490295749481114","-1.85180527466864","0.308","0.52","1","NDUFV1"
"2794","0.00491095601277996","-4.0282918105615","0.205","0.403","1","FBXW2"
"2795","0.0049151188021297","-3.87924728188145","0.026","0.208","1","KIAA2012"
"2796","0.00492091126225267","-1.64216456939961","0.154","0.377","1","AC100774.1"
"2797","0.0049251870906634","0.526657274939546","0.487","0.293","1","CRTC3"
"2798","0.00492719232113638","-5.58698551685485","0.128","0.319","1","RFX4"
"2799","0.00493262423499672","-0.908450324759137","0.103","0.309","1","MRPL41"
"2800","0.00493715331470485","-2.03130902354799","0.333","0.569","1","CCDC50"
"2801","0.00494293845605129","0.571687859572408","0.872","0.602","1","NCAM2"
"2802","0.00496555370780146","-1.32421003254712","0.462","0.621","1","IREB2"
"2803","0.00496620249964641","-4.33667201668865","0.026","0.211","1","ADGRA1"
"2804","0.00496854385970785","-0.393794948965633","0.154","0.044","1","AC109779.1"
"2805","0.00497958953097424","-3.66842515337725","0.154","0.342","1","CCDC28B"
"2806","0.00499644580384791","-1.03542436356349","0.718","0.836","1","ZRANB2"
"2807","0.00499755841771683","-3.27726382660965","0.026","0.218","1","EPB41L4B"
"2808","0.00501154900076164","-2.00463501381242","0.385","0.541","1","CTSB"
"2809","0.0050260344048383","-1.64690748200663","0.077","0.293","1","FLOT1"
"2810","0.00502871339957179","4.7834086041048","0.128","0.035","1","AL590822.2"
"2811","0.00503624695329533","-2.42353494550959","0.231","0.475","1","PITPNA"
"2812","0.00503795480666742","-3.63658983201137","0.077","0.272","1","ACTL6B"
"2813","0.00505113574688476","-1.46600301883757","0.103","0.307","1","SPRED2"
"2814","0.00505347675450832","-3.64809195791357","0.051","0.241","1","AC009135.1"
"2815","0.00506486550981896","1.27825859905717","0.615","0.443","1","PTPN13"
"2816","0.00506497273854014","-3.63610312488461","0.051","0.244","1","APOE"
"2817","0.00508015288414174","-4.49147099743567","0.051","0.241","1","RALB"
"2818","0.00508733940927632","-2.36839931071691","0.179","0.398","1","SSH1"
"2819","0.00509672745275803","-1.94575382072324","0.231","0.468","1","RALGPS1"
"2820","0.00510656623322212","1.88909775877226","0.436","0.253","1","SREBF1"
"2821","0.00510855767639591","-2.12633383470818","0.128","0.342","1","NULL"
"2822","0.00510864238851566","-2.04920019297897","0.026","0.218","1","AC139713.2"
"2823","0.00510896589399773","1.26614662679368","0.949","0.836","1","PTGES3"
"2824","0.00511407489317179","-2.11480524680508","0.128","0.365","1","PSPH"
"2825","0.0051146324670246","-6.45047149947624","0.026","0.206","1","NULL"
"2826","0.0051146324670246","-5.20061773074888","0.026","0.206","1","ST8SIA2"
"2827","0.00514392030289425","1.16585584824554","0.487","0.267","1","BPGM"
"2828","0.00516094675419048","-2.71417289175943","0.051","0.241","1","USP6"
"2829","0.00516780231518902","-0.782227005555059","0.359","0.56","1","RPL41P1"
"2830","0.00517288428131959","-0.471480661322559","0.205","0.426","1","FO393411.1"
"2831","0.00517505799923325","-3.71917625538316","0.128","0.349","1","AGT"
"2832","0.00518209890018561","1.2304128530923","0.103","0.023","1","NULL"
"2833","0.00518323506445528","-2.03587254995799","0.436","0.6","1","ATP6V1H"
"2834","0.00518493139419894","-3.43354649559928","0.026","0.213","1","NR2E1"
"2835","0.00519156835019894","-5.39269902109583","0.282","0.443","1","SLC1A4"
"2836","0.00519378255248032","-1.88117826815339","0.103","0.302","1","PDZD4"
"2837","0.00519720419046669","0.74977923901204","0.103","0.316","1","CHML"
"2838","0.00520238651832106","-2.95523138311715","0","0.171","1","SDK1"
"2839","0.00520238651832106","-0.506822214290528","0","0.171","1","FKBP9P1"
"2840","0.00520407430081785","-4.03963964445491","0.179","0.377","1","SLC9A7"
"2841","0.00520918559891971","-4.32816562034315","0.051","0.246","1","PTCHD1"
"2842","0.00522498331931303","0.33072114049129","0.974","0.763","1","DNER"
"2843","0.00525409369533595","-3.22659054522935","0.051","0.244","1","BICDL1"
"2844","0.00525584404319822","-0.944867684621975","0.667","0.752","1","SCFD1"
"2845","0.0052731432642592","-0.671132459485994","0.256","0.48","1","RPL39P3"
"2846","0.0052894207372024","-2.585475861995","0.026","0.206","1","SLC32A1"
"2847","0.00529013129274853","-0.659319193689026","0.051","0.258","1","LINC00599"
"2848","0.00529700359231287","-2.32309956857016","0.231","0.454","1","ZFP82"
"2849","0.00531385025584426","-0.880176499496427","0.308","0.518","1","CAMSAP1"
"2850","0.00531837801135697","2.00802166148475","0.103","0.023","1","AL591719.1"
"2851","0.00533460184015269","0.31754419172813","0.949","0.855","1","MAP4K4"
"2852","0.00534014435645701","-3.60091255433402","0.308","0.459","1","KCNB1"
"2853","0.00534326413255116","-0.646639363565129","0.051","0.265","1","BCAP29"
"2854","0.0053537273295837","-4.60875877911476","0.077","0.265","1","SLC24A3"
"2855","0.0053780409468157","-2.16386916334944","0.256","0.471","1","FAM161A"
"2856","0.00538348984757745","-2.70783995623092","0.41","0.56","1","DCP2"
"2857","0.00539643564063168","-4.57411950344041","0.051","0.234","1","FRMD3"
"2858","0.00539938467610639","-1.22031979029554","0.154","0.363","1","NOTCH2"
"2859","0.00541072908336002","2.40763061334703","0.385","0.204","1","SH3GLB2"
"2860","0.00541780673631708","-2.41257688937113","0.128","0.349","1","TDP2"
"2861","0.00542367318791512","-6.01267622230042","0.128","0.314","1","SLC15A2"
"2862","0.00542446341079538","-1.52105659304923","0.308","0.548","1","NSA2"
"2863","0.00545404084843819","-1.07070002539196","0.103","0.309","1","POU2F2"
"2864","0.00545764992644533","1.98845586777949","0.359","0.18","1","GANC"
"2865","0.00546781173091388","0.941785539236633","0.667","0.532","1","BCAS3"
"2866","0.0054692075281069","-3.46323119884391","0.154","0.361","1","SNN"
"2867","0.0054728315737247","-4.05918062990611","0.051","0.251","1","JAG1"
"2868","0.00547317258304649","-2.66241577113907","0.308","0.485","1","RYR2"
"2869","0.00549835268578218","-4.72598320755118","0.051","0.237","1","TRERF1"
"2870","0.0055001471023862","-3.68884540821557","0.026","0.206","1","AL442071.1"
"2871","0.00551758412395755","1.05368801365678","0.821","0.576","1","CLIP4"
"2872","0.00552046740202393","1.06108280427493","0.718","0.504","1","NRBP2"
"2873","0.00552711129224436","0.351178639570081","0.308","0.143","1","ST13P4"
"2874","0.00553444862914312","-3.45964069838874","0.077","0.269","1","RABL2A"
"2875","0.00553533855137431","-2.80648081666826","0.051","0.244","1","CKMT1A"
"2876","0.00553626415964897","-1.59463744124181","0.462","0.63","1","TTN"
"2877","0.00554920673532041","-3.65771816114674","0.077","0.288","1","ZNF124"
"2878","0.00555649034528229","1.93392086600769","0.385","0.206","1","PIGA"
"2879","0.00557334497886226","-3.70003094076091","0","0.169","1","TMEM196"
"2880","0.00557334497886226","-3.55708144718928","0","0.169","1","MFHAS1"
"2881","0.00557334497886226","-2.64975644059089","0","0.169","1","GLT1D1"
"2882","0.00557334497886226","-3.98911623663789","0","0.169","1","LPAR2"
"2883","0.00557334497886226","-3.58895986416059","0","0.169","1","DDX3P1"
"2884","0.00558438225590232","-2.19263929694784","0.103","0.311","1","LHFPL6"
"2885","0.00559612572465493","-4.23917301686907","0.077","0.272","1","ACBD7"
"2886","0.00559636241329094","-3.55519800862834","0.026","0.204","1","LRRTM1"
"2887","0.00559644336597706","-1.00722594572539","0.282","0.527","1","MTHFD1"
"2888","0.00560615832913428","-5.32845685309523","0.103","0.283","1","ZMAT4"
"2889","0.00561081116576029","-3.02640785456844","0.256","0.468","1","ANKRD50"
"2890","0.00561383473973959","-2.46841140911154","0.385","0.548","1","CUL1"
"2891","0.00566495485646825","-2.04125089211766","0.231","0.45","1","PGBD1"
"2892","0.00566849433635982","1.73661667215036","0.333","0.162","1","ENOX2"
"2893","0.00567334641113611","1.95844057213637","0.103","0.023","1","RN7SKP56"
"2894","0.00567443268846463","-5.39400272422697","0.051","0.237","1","PLSCR4"
"2895","0.00568721865270016","-5.7403603673246","0.231","0.386","1","DNAH7"
"2896","0.00569351739292379","-3.69646492368517","0.256","0.475","1","KANSL3"
"2897","0.00569686830514683","-1.58333222554841","0.103","0.323","1","PTGR1"
"2898","0.00570267435342923","-0.574755032541791","0.051","0.251","1","KNDC1"
"2899","0.00570412926771711","-1.07408246103519","0.692","0.799","1","G3BP2"
"2900","0.00570560274701429","-5.0488713230674","0.077","0.262","1","ARHGAP18"
"2901","0.00571053754930179","-3.89131346087607","0.051","0.244","1","SDC2"
"2902","0.00571206984476002","-5.09277674491694","0.154","0.356","1","AQP4"
"2903","0.00572474541261873","-2.54046268446089","0.205","0.389","1","ZFP36L1"
"2904","0.00574685357900541","0.790629932933142","0.103","0.023","1","TRGC2"
"2905","0.00575364403859203","-4.85693688743217","0.103","0.293","1","ZNF204P"
"2906","0.00575584697735053","0.573501383230802","1","0.993","1","HNRNPA2B1"
"2907","0.0057668709313507","0.981245001460081","0.333","0.162","1","NENF"
"2908","0.00576955827391011","1.1241469157709","0.923","0.754","1","PRKAR1A"
"2909","0.00578381312454243","-4.87232954215428","0.103","0.286","1","CABLES1"
"2910","0.00581909137165411","-2.17895322114276","0.026","0.204","1","ELN"
"2911","0.00583597270525821","-2.06534352799422","0.128","0.33","1","BOLA2-SMG1P6"
"2912","0.00585730360560512","0.690611851688001","0.128","0.035","1","NULL"
"2913","0.00587007748601259","2.40732192670382","0.179","0.063","1","BVES"
"2914","0.00587445962570748","-0.842950328894706","0.487","0.656","1","RPS3AP6"
"2915","0.00588294310092856","-2.98246039007198","0.154","0.365","1","BCR"
"2916","0.00588298795772454","-2.90196340916789","0.077","0.288","1","RSPH3"
"2917","0.00588348743849443","1.45805747514294","0.179","0.061","1","AC093827.4"
"2918","0.00588417972789025","-3.40285016052845","0.026","0.204","1","HAP1"
"2919","0.00589295676425314","-1.68124651605651","0.41","0.583","1","PUM3"
"2920","0.00589618212487844","0.543957798999771","0.718","0.522","1","RTF2"
"2921","0.00589644988063085","1.27891624246725","0.103","0.023","1","XCR1"
"2922","0.00589671962623177","-0.748368032698665","0.59","0.735","1","MT-TC"
"2923","0.00589948028829924","-3.08077481041566","0.205","0.403","1","SPDYA"
"2924","0.00591186613151617","-3.65676933431977","0.154","0.344","1","FAM19A2"
"2925","0.00594757082703068","-3.72077302808296","0.077","0.279","1","MERTK"
"2926","0.00594763164935287","-2.49571755306586","0.077","0.281","1","CCNJ"
"2927","0.005949923572648","-4.86053368582715","0.026","0.204","1","AC123769.1"
"2928","0.00595458471518734","-1.58555295007239","0.231","0.445","1","SMIM17"
"2929","0.00595751573202156","2.41694825120294","0.256","0.103","1","SPNS2"
"2930","0.00596842198861287","-1.28222846094218","0.256","0.471","1","MKRN1"
"2931","0.00596955220991991","-2.19497529203448","0","0.166","1","PODXL2"
"2932","0.00596955220991991","-3.87121787488684","0","0.166","1","CELF2-AS1"
"2933","0.00596955220991991","-3.53217363804646","0","0.166","1","ZNF423"
"2934","0.00597405422713942","-1.91254977280614","0.128","0.333","1","RUNDC3B"
"2935","0.005985226268997","1.25495463925183","0.128","0.035","1","AL132640.2"
"2936","0.00598646895823131","-4.71584074126133","0.026","0.201","1","AL049775.1"
"2937","0.00600139401726811","-4.07881516779167","0.103","0.29","1","TP53I11"
"2938","0.00600956465767944","1.50495054602786","0.205","0.075","1","TRMT10A"
"2939","0.0060281416199636","-2.20773555453922","0.051","0.248","1","GRIP2"
"2940","0.00605098690614455","-5.83072890022111","0.128","0.309","1","TPD52L1"
"2941","0.00605292384576128","-2.17692126638213","0.256","0.478","1","RSBN1"
"2942","0.00605360492717727","-1.45523595058532","0.41","0.6","1","NUTF2"
"2943","0.00606343414471839","-2.2007396332227","0.462","0.59","1","LRRC4C"
"2944","0.00606892485693049","-3.42120818782885","0.026","0.208","1","SPATA6L"
"2945","0.00607023653267611","-1.1832689201014","0.103","0.342","1","CXorf56"
"2946","0.00607723873805956","-1.1599514265788","0.026","0.206","1","CALY"
"2947","0.00607799157695989","1.15773710069636","0.564","0.358","1","CPD"
"2948","0.00607808022866747","-4.90964049339887","0.154","0.354","1","CMTM6"
"2949","0.00608214263963318","-0.967583542426862","0.59","0.74","1","RTF1"
"2950","0.00608219562479126","-0.912894659506411","0.41","0.583","1","GFPT1"
"2951","0.00608656567883762","-4.00985659093088","0.051","0.239","1","ALDH1L2"
"2952","0.00609040117652847","-3.72559107106646","0.051","0.234","1","GPR27"
"2953","0.00609409772064086","-3.03811458501776","0.077","0.276","1","RP9"
"2954","0.00612452804171193","-1.54176071242442","0.282","0.492","1","GPCPD1"
"2955","0.00613591883740274","-3.02971104668938","0.026","0.208","1","CHRM1"
"2956","0.00613709263852478","-4.19013196891196","0.051","0.237","1","CAMK1G"
"2957","0.00613749001317372","0.820997470473823","0.308","0.145","1","DOT1L"
"2958","0.00613945963641597","1.35215342024981","0.179","0.061","1","LINC01182"
"2959","0.00614050620174708","0.671758006380717","0.872","0.806","1","KLHL24"
"2960","0.00615111461472003","-4.23921323474441","0.077","0.262","1","LNX1"
"2961","0.00616364788774188","-1.01913947004541","0.436","0.621","1","RPS28P7"
"2962","0.00616457486433656","-3.66680033165067","0.308","0.468","1","KIAA1217"
"2963","0.00616600960977365","-3.68349935825518","0.179","0.368","1","DGKG"
"2964","0.00618906811383693","-1.86804559120139","0.179","0.396","1","DAG1"
"2965","0.00620875672326761","-1.36810345394634","0.256","0.461","1","CDKL2"
"2966","0.00620975895469652","-1.02246808648742","0.359","0.555","1","TOMM5"
"2967","0.00621213236658451","-1.54494483231174","0.205","0.433","1","XYLT2"
"2968","0.00624215543267646","-1.69792368740666","0.179","0.056","1","CXXC4-AS1"
"2969","0.00624864999076602","1.17998223566616","0.128","0.035","1","AC104763.3"
"2970","0.00625454011100498","-1.99996067987492","0.974","0.602","1","SLC1A3"
"2971","0.00629785457429227","-4.32168567388208","0.154","0.333","1","TENM3"
"2972","0.00630333993143598","-4.25322352891555","0.103","0.293","1","LINC00884"
"2973","0.00630371144701822","-0.754904828613623","0.308","0.532","1","RPL6P27"
"2974","0.00630643672916162","-3.90108653906448","0.077","0.262","1","DLX2"
"2975","0.00631134853531942","-3.88828185279618","0.128","0.316","1","PWRN1"
"2976","0.00631417837295728","-1.06871685480649","0.949","0.918","1","NDUFA4"
"2977","0.00631611602295482","0.744553883133808","0.128","0.035","1","NULL"
"2978","0.00632018406307669","-2.73750400929437","0.179","0.393","1","IFT43"
"2979","0.0063331406550932","-2.49933621797379","0.179","0.403","1","GLCCI1"
"2980","0.00635401828640937","0.317698502431929","0.897","0.775","1","CXADR"
"2981","0.00635905119925087","-0.268323636479796","0.179","0.059","1","AL669831.4"
"2982","0.00636894199278242","-2.44902972272166","0.718","0.37","1","GPR37L1"
"2983","0.0063699957083664","0.786379034483165","0.821","0.658","1","UBE4A"
"2984","0.00638551831481635","-3.54765086141911","0.077","0.267","1","PDP2"
"2985","0.00639265544356218","-3.55896004872298","0","0.164","1","AL078645.1"
"2986","0.00639265544356218","-3.80999906845231","0","0.164","1","GRHL1"
"2987","0.00639265544356218","-3.35241205484828","0","0.164","1","PIPOX"
"2988","0.00639265544356218","-2.39841677543844","0","0.164","1","NOG"
"2989","0.00639265544356218","-5.12079793564183","0","0.164","1","ZNF671"
"2990","0.00640242520767924","-4.51400784269909","0.026","0.199","1","ABHD17C"
"2991","0.00640557254710644","-2.81953326088348","0.231","0.443","1","EIF3D"
"2992","0.00640863070760781","3.39603314348098","0.256","0.112","1","FKBP7"
"2993","0.00641130666859996","1.2545760929249","0.41","0.227","1","NEK7"
"2994","0.00646805103223212","-3.45467723824726","0.103","0.304","1","ZNF567"
"2995","0.00647577744191289","-0.634273097015868","0.051","0.26","1","EPHB2"
"2996","0.00648742263478825","-4.42120544645974","0.077","0.26","1","ITGA7"
"2997","0.00649857101998704","-2.92221891464027","0.103","0.302","1","B3GAT2"
"2998","0.00649999257328027","1.29337359159957","0.59","0.372","1","PLXNB1"
"2999","0.00650332875632723","-2.66246053143526","0.026","0.211","1","CYTH3"
"3000","0.00650632081457257","-4.47387521961276","0.026","0.201","1","AP003025.2"
"3001","0.00652246558083668","0.72812043746027","0.128","0.035","1","RF00019"
"3002","0.00652246558083668","0.457982175346511","0.128","0.035","1","CCDC83"
"3003","0.00653138567369671","-4.08084778591741","0.051","0.237","1","ITGA8"
"3004","0.00654242737468975","-1.60935507520627","0.513","0.721","1","TNPO1"
"3005","0.00654512730392399","0.940126868397149","0.667","0.487","1","LRRC8B"
"3006","0.00657195690402601","-0.592968969945839","0.59","0.789","1","VDAC3"
"3007","0.006586575488125","-1.52762854549931","0.077","0.272","1","ATP2B3"
"3008","0.00659920636879842","-3.12047209088909","0.026","0.206","1","ASIC2"
"3009","0.00660237656206592","-1.59023532453184","0.128","0.34","1","TVP23B"
"3010","0.0066107509540409","-2.29035077556159","0.41","0.604","1","RSBN1L"
"3011","0.00662606372598396","1.50236720084695","0.154","0.049","1","C16orf46"
"3012","0.00663230119502874","-2.90392468653934","0.128","0.34","1","ZNF667"
"3013","0.00665145458728091","1.69202481201008","0.308","0.157","1","TMEM64"
"3014","0.0066539290905552","-4.69399521948054","0.051","0.234","1","SLC10A4"
"3015","0.00669768161136937","-2.96059511884761","0.179","0.386","1","CLEC16A"
"3016","0.00670371794055208","-3.95556947410782","0.205","0.393","1","PRRG3"
"3017","0.00670425822625293","-2.38470176084654","0.051","0.246","1","UBE2Q2P2"
"3018","0.00671519606403714","-0.48802693647327","0.205","0.073","1","MBD6"
"3019","0.00671936571884212","-0.769116140584309","0.821","0.883","1","CTBP1"
